time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315967410,911200,2609152,-37.74922168593876,30000.0,15.417199805856404,9177.1826171875,126,13,1,1980-01-06T03:43:30,1633359651.474777,2021-10-04T18:00:51
315967417,911200,2616152,-38.67692486796723,30000.0,15.444646626119496,9177.1826171875,203,13,1,1980-01-06T03:43:37,1633359657.77454,2021-10-04T18:00:57
315967424,911200,2623152,-38.71053252440724,30000.0,15.440839693713084,9177.1826171875,22,13,1,1980-01-06T03:43:44,1633359664.686213,2021-10-04T18:01:04
315967430,911200,2629152,-38.62270871603048,30000.0,15.437280305032242,9177.1826171875,88,13,1,1980-01-06T03:43:50,1633359670.994884,2021-10-04T18:01:10
315967437,911200,2636152,-38.72162938929448,30000.0,15.425782924592514,9177.1826171875,163,13,1,1980-01-06T03:43:57,1633359677.9542608,2021-10-04T18:01:17
315967443,911200,2642152,-38.758724613237064,30000.0,15.432458452094563,9177.1826171875,228,13,1,1980-01-06T03:44:03,1633359684.234205,2021-10-04T18:01:24
315967450,911200,2649152,-38.49715539444003,30000.0,15.406314781698207,9177.1826171875,50,13,1,1980-01-06T03:44:10,1633359691.235045,2021-10-04T18:01:31
315967456,911200,2655152,-37.71212603848087,30000.0,15.374215331563812,9177.1826171875,115,13,1,1980-01-06T03:44:16,1633359697.5441759,2021-10-04T18:01:37
315967464,911200,2663152,-38.47718098593141,30000.0,15.395157708754365,9177.1826171875,200,13,1,1980-01-06T03:44:24,1633359703.945708,2021-10-04T18:01:43
315967470,911200,2669152,-38.58371111250271,30000.0,15.399494338370848,9177.1826171875,10,13,1,1980-01-06T03:44:30,1633359710.243556,2021-10-04T18:01:50
315967478,911200,2677152,-37.68042034455791,30000.0,15.346989862589318,9177.1826171875,97,13,1,1980-01-06T03:44:38,1633359719.954421,2021-10-04T18:01:59
315967491,911200,2690152,-37.61574069370306,30000.0,15.339144827641357,9177.1826171875,238,13,1,1980-01-06T03:44:51,1633359733.193184,2021-10-04T18:02:13
315967497,911200,2696152,-37.57325501494504,30000.0,15.332213988389922,9177.1826171875,47,13,1,1980-01-06T03:44:57,1633359739.513152,2021-10-04T18:02:19
315967506,28700,2704152,-38.44325618653727,30000.0,15.367905667450023,9177.1826171875,135,13,1,1980-01-06T03:45:06,1633359746.383245,2021-10-04T18:02:26
315967512,28700,2710152,-38.372236003603554,30000.0,15.35982648981855,9177.1826171875,200,13,1,1980-01-06T03:45:12,1633359752.773344,2021-10-04T18:02:32
315967519,28700,2717152,-37.460382515504875,30000.0,15.317185537040233,9177.1826171875,19,13,1,1980-01-06T03:45:19,1633359759.1229649,2021-10-04T18:02:39
315967525,28700,2723152,-38.34592047490723,30000.0,15.338057575614737,9177.1826171875,84,13,1,1980-01-06T03:45:25,1633359766.0829399,2021-10-04T18:02:46
315967533,28700,2731152,-37.61700892260594,30000.0,15.292540249293463,9177.1826171875,172,13,1,1980-01-06T03:45:33,1633359772.4930038,2021-10-04T18:02:52
315967539,28700,2737152,-38.581174682409255,30000.0,15.321818916083027,9177.1826171875,237,13,1,1980-01-06T03:45:39,1633359778.7825198,2021-10-04T18:02:58
315967546,28700,2744152,-37.719735403330716,30000.0,15.27086515182012,9177.1826171875,57,13,1,1980-01-06T03:45:46,1633359785.802268,2021-10-04T18:03:05
315967553,28700,2751152,-38.513008096393946,30000.0,15.303511116049998,9177.1826171875,134,13,1,1980-01-06T03:45:53,1633359792.152093,2021-10-04T18:03:12
315967560,28700,2758152,-38.59005218741804,30000.0,15.301500878239272,9177.1826171875,209,13,1,1980-01-06T03:46:00,1633359799.022316,2021-10-04T18:03:19
315967567,28700,2765152,-37.60052194544967,30000.0,15.25556070601847,9177.1826171875,29,13,1,1980-01-06T03:46:07,1633359805.932009,2021-10-04T18:03:25
315967573,28700,2771152,-37.55010982315143,30000.0,15.248288251837238,9177.1826171875,94,13,1,1980-01-06T03:46:13,1633359815.062577,2021-10-04T18:03:35
315967580,28700,2778152,-37.54091515623693,30000.0,15.247907838316488,9177.1826171875,171,13,1,1980-01-06T03:46:20,1633359821.402801,2021-10-04T18:03:41
315967587,28700,2785152,-37.56723092451348,30000.0,15.233444442280721,9177.1826171875,247,13,1,1980-01-06T03:46:27,1633359828.3716478,2021-10-04T18:03:48
315967593,28700,2791152,-37.51047763135391,30000.0,15.236272749642348,9177.1826171875,56,13,1,1980-01-06T03:46:33,1633359834.651589,2021-10-04T18:03:54
315967601,28700,2799152,-38.462596494328956,30000.0,15.265232692820536,9177.1826171875,144,13,1,1980-01-06T03:46:41,1633359840.9917638,2021-10-04T18:04:00
315967607,28700,2805152,-37.47433305694701,30000.0,15.214027166305556,9177.1826171875,209,13,1,1980-01-06T03:46:47,1633359847.871408,2021-10-04T18:04:07
315967614,28700,2812152,-38.43089106950274,30000.0,15.24841084804662,9177.1826171875,28,13,1,1980-01-06T03:46:54,1633359854.2216358,2021-10-04T18:04:14
315967620,28700,2818152,-38.36748018574426,30000.0,15.245797180790307,9177.1826171875,93,13,1,1980-01-06T03:47:00,1633359860.5519998,2021-10-04T18:04:20
315967628,28700,2826152,-38.39252749026252,30000.0,15.23647838248722,9177.1826171875,181,13,1,1980-01-06T03:47:08,1633359867.4214518,2021-10-04T18:04:27
315967634,28700,2832152,-38.404258503863005,30000.0,15.242135264763727,9177.1826171875,246,13,1,1980-01-06T03:47:14,1633359873.750756,2021-10-04T18:04:33
315967641,28700,2839152,-38.124616080333,30000.0,15.225429574885862,9177.1826171875,66,13,1,1980-01-06T03:47:21,1633359880.6226969,2021-10-04T18:04:40
315967647,28700,2845152,-38.12778663430936,30000.0,15.220380901995654,9177.1826171875,131,13,1,1980-01-06T03:47:27,1633359886.9410129,2021-10-04T18:04:46
315967655,28700,2853152,-38.136981240197905,30000.0,15.21558261170116,9177.1826171875,218,13,1,1980-01-06T03:47:35,1633359894.470969,2021-10-04T18:04:54
315967661,28700,2859152,-38.01554895432455,30000.0,15.21055730816242,9177.1826171875,28,13,1,1980-01-06T03:47:41,1633359900.8303728,2021-10-04T18:05:00
315967668,28700,2866152,-37.129056509373186,30000.0,15.168505570665893,9177.1826171875,103,13,1,1980-01-06T03:47:48,1633359907.180436,2021-10-04T18:05:07
315967675,28700,2873152,-37.102423551623,30000.0,15.162203948572522,9177.1826171875,178,13,1,1980-01-06T03:47:55,1633359916.2109768,2021-10-04T18:05:16
315967682,28700,2880152,-37.11066708702192,30000.0,15.152163633397658,9177.1826171875,0,13,1,1980-01-06T03:48:02,1633359922.5916278,2021-10-04T18:05:22
315967688,28700,2886152,-37.09100942441728,30000.0,15.151338435216386,9177.1826171875,65,13,1,1980-01-06T03:48:08,1633359928.92066,2021-10-04T18:05:28
315967695,28700,2893152,-37.09671648820431,30000.0,15.14119992912977,9177.1826171875,140,13,1,1980-01-06T03:48:15,1633359935.810113,2021-10-04T18:05:35
315967702,28700,2900152,-37.92899268008766,30000.0,15.170710726665076,9177.1826171875,216,13,1,1980-01-06T03:48:22,1633359942.1211278,2021-10-04T18:05:42
315967709,28700,2907152,-38.01491484273347,30000.0,15.169098150307734,9177.1826171875,37,13,1,1980-01-06T03:48:29,1633359949.049744,2021-10-04T18:05:49
315967714,28700,2912152,-37.03710935937261,30000.0,15.123119412556266,9177.1826171875,90,13,1,1980-01-06T03:48:34,1633359955.399852,2021-10-04T18:05:55
315967723,28700,2921152,-38.25968157899033,30000.0,15.168889531413148,9177.1826171875,188,13,1,1980-01-06T03:48:43,1633359962.339341,2021-10-04T18:06:02
315967728,28700,2926152,-37.85733797137671,30000.0,15.147007142454475,9177.1826171875,243,13,1,1980-01-06T03:48:48,1633359968.729413,2021-10-04T18:06:08
315967736,28700,2934152,-37.85702091501444,30000.0,15.14180932671583,9177.1826171875,75,13,1,1980-01-06T03:48:56,1633359975.669276,2021-10-04T18:06:15
315967743,28700,2941152,-36.97020982117899,30000.0,15.083962782350119,9177.1826171875,150,13,1,1980-01-06T03:49:03,1633359982.01928,2021-10-04T18:06:22
315967750,28700,2948152,-37.907749918516494,30000.0,15.112836942659676,9177.1826171875,225,13,1,1980-01-06T03:49:10,1633359989.009081,2021-10-04T18:06:29
315967756,28700,2954152,-36.957210378974466,30000.0,15.0730248835052,9177.1826171875,35,13,1,1980-01-06T03:49:16,1633359995.3298368,2021-10-04T18:06:35
315967763,28700,2961152,-38.19024652446349,30000.0,15.114245637059781,9177.1826171875,112,13,1,1980-01-06T03:49:23,1633360002.2895849,2021-10-04T18:06:42
315967770,28700,2968152,-36.889676660670716,30000.0,15.059798843457731,9177.1826171875,187,13,1,1980-01-06T03:49:30,1633360008.65902,2021-10-04T18:06:48
315967777,28700,2975152,-36.87287248800858,30000.0,15.053896030207358,9177.1826171875,7,13,1,1980-01-06T03:49:37,1633360017.790957,2021-10-04T18:06:57
315967783,28700,2981152,-36.86494599036139,30000.0,15.048363333006124,9177.1826171875,72,13,1,1980-01-06T03:49:43,1633360024.1524649,2021-10-04T18:07:04
315967791,28700,2989152,-37.96386884473411,30000.0,15.089279919886625,9177.1826171875,160,13,1,1980-01-06T03:49:51,1633360031.078848,2021-10-04T18:07:11
315967796,28700,2994152,-36.82467937134061,30000.0,15.031079148146825,9177.1826171875,215,13,1,1980-01-06T03:49:56,1633360037.398293,2021-10-04T18:07:17
315967804,295100,3002152,-37.779976185279494,30000.0,15.066047909103624,9177.1826171875,44,13,1,1980-01-06T03:50:04,1633360044.3482769,2021-10-04T18:07:24
315967810,295100,3008152,-37.83958281333887,30000.0,15.063357865071692,9177.1826171875,109,13,1,1980-01-06T03:50:10,1633360050.688485,2021-10-04T18:07:30
315967817,295100,3015152,-37.72575948337244,30000.0,15.048224927670992,9177.1826171875,187,13,1,1980-01-06T03:50:17,1633360057.5687199,2021-10-04T18:07:37
315967823,295100,3021152,-37.10305766975789,30000.0,15.022049498329629,9177.1826171875,252,13,1,1980-01-06T03:50:23,1633360063.309017,2021-10-04T18:07:43
315967831,295100,3029152,-37.61764303705056,30000.0,15.028141332597128,9177.1826171875,82,13,1,1980-01-06T03:50:31,1633360070.7987568,2021-10-04T18:07:50
315967837,295100,3035152,-37.59354668495814,30000.0,15.021938889810473,9177.1826171875,147,13,1,1980-01-06T03:50:37,1633360077.137861,2021-10-04T18:07:57
315967844,295100,3042152,-37.655689895405864,30000.0,15.024555923048535,9177.1826171875,224,13,1,1980-01-06T03:50:44,1633360083.507652,2021-10-04T18:08:03
315967850,295100,3048152,-37.791073166951534,30000.0,15.019870296559827,9177.1826171875,33,13,1,1980-01-06T03:50:50,1633360090.4574919,2021-10-04T18:08:10
315967858,295100,3056152,-36.56849446812994,30000.0,14.96825135354524,9177.1826171875,119,13,1,1980-01-06T03:50:58,1633360097.347488,2021-10-04T18:08:17
315967864,295100,3062152,-37.44135904635493,30000.0,15.005166449036146,9177.1826171875,184,13,1,1980-01-06T03:51:04,1633360103.117657,2021-10-04T18:08:23
315967871,295100,3069152,-36.4736931833733,30000.0,14.964225781532187,9177.1826171875,6,13,1,1980-01-06T03:51:11,1633360110.068564,2021-10-04T18:08:30
315967877,295100,3075152,-37.35955808237357,30000.0,14.991342072630188,9177.1826171875,71,13,1,1980-01-06T03:51:17,1633360116.3986409,2021-10-04T18:08:36
315967885,295100,3083152,-36.44579178254787,30000.0,14.947435480355246,9177.1826171875,156,13,1,1980-01-06T03:51:25,1633360125.4382439,2021-10-04T18:08:45
315967891,295100,3089152,-36.39950080266751,30000.0,14.94026301023594,9177.1826171875,222,13,1,1980-01-06T03:51:31,1633360131.778465,2021-10-04T18:08:51
315967898,295100,3096152,-36.417890372918535,30000.0,14.930642507824773,9177.1826171875,43,13,1,1980-01-06T03:51:38,1633360138.7373118,2021-10-04T18:08:58
315967905,295100,3103152,-37.6090824916645,30000.0,14.970744074248056,9177.1826171875,118,13,1,1980-01-06T03:51:45,1633360145.036828,2021-10-04T18:09:05
315967912,295100,3110152,-36.575786870439856,30000.0,14.906176711374982,9177.1826171875,194,13,1,1980-01-06T03:51:52,1633360151.9567518,2021-10-04T18:09:11
315967918,295100,3116152,-37.57230384279892,30000.0,14.943267825693319,9177.1826171875,3,13,1,1980-01-06T03:51:58,1633360158.9367208,2021-10-04T18:09:18
315967925,295100,3123152,-37.250807071219604,30000.0,14.934860044919704,9177.1826171875,80,13,1,1980-01-06T03:52:05,1633360165.8767369,2021-10-04T18:09:25
315967932,295100,3130152,-37.4771865765163,30000.0,14.923688182089723,9177.1826171875,156,13,1,1980-01-06T03:52:12,1633360172.1966128,2021-10-04T18:09:32
315967939,295100,3137152,-36.701342920241565,30000.0,14.885531967521782,9177.1826171875,231,13,1,1980-01-06T03:52:19,1633360179.0767329,2021-10-04T18:09:39
315967945,295100,3143152,-37.51333114975678,30000.0,14.904470519535751,9177.1826171875,40,13,1,1980-01-06T03:52:25,1633360184.7863479,2021-10-04T18:09:44
315967953,295100,3151152,-37.51396526494491,30000.0,14.90449533331656,9177.1826171875,128,13,1,1980-01-06T03:52:33,1633360191.736804,2021-10-04T18:09:51
315967959,295100,3157152,-36.85131241274612,30000.0,14.865947245884493,9177.1826171875,193,13,1,1980-01-06T03:52:39,1633360198.056164,2021-10-04T18:09:58
315967966,295100,3164152,-36.502545759058556,30000.0,14.845850162713289,9177.1826171875,13,13,1,1980-01-06T03:52:46,1633360204.9261038,2021-10-04T18:10:04
315967972,295100,3170152,-36.48859506429835,30000.0,14.840047538473398,9177.1826171875,78,13,1,1980-01-06T03:52:52,1633360211.246297,2021-10-04T18:10:11
315967980,295100,3178152,-36.395696063517406,30000.0,14.836063318144475,9177.1826171875,165,13,1,1980-01-06T03:53:00,1633360220.350005,2021-10-04T18:10:20
315967985,295100,3183152,-36.36050221861806,30000.0,14.829353507060455,9177.1826171875,220,13,1,1980-01-06T03:53:05,1633360226.736641,2021-10-04T18:10:26
315967992,295100,3190152,-36.34084438924392,30000.0,14.823312972565803,9177.1826171875,40,13,1,1980-01-06T03:53:12,1633360233.616096,2021-10-04T18:10:33
315967999,295100,3197152,-36.36208752724813,30000.0,14.813813893096809,9177.1826171875,115,13,1,1980-01-06T03:53:19,1633360239.326268,2021-10-04T18:10:39
315968007,408700,3205152,-37.098301783635335,30000.0,14.834935454280979,9177.1826171875,203,13,1,1980-01-06T03:53:27,1633360247.375933,2021-10-04T18:10:47
315968013,408700,3211152,-36.2276532544325,30000.0,14.802835492042082,9177.1826171875,12,13,1,1980-01-06T03:53:33,1633360253.115713,2021-10-04T18:10:53
315968020,408700,3218152,-37.133812393841595,30000.0,14.82606803429234,9177.1826171875,87,13,1,1980-01-06T03:53:40,1633360260.075268,2021-10-04T18:11:00
315968027,408700,3225152,-37.14586063335007,30000.0,14.8213847622493,9177.1826171875,165,13,1,1980-01-06T03:53:47,1633360266.3654408,2021-10-04T18:11:06
315968034,408700,3232152,-36.13190041661744,30000.0,14.783100900746005,9177.1826171875,240,13,1,1980-01-06T03:53:54,1633360273.295389,2021-10-04T18:11:13
315968039,408700,3237152,-36.62366306197428,30000.0,14.79384633598526,9177.1826171875,39,13,1,1980-01-06T03:53:59,1633360279.6852689,2021-10-04T18:11:19
315968047,408700,3245152,-36.80026574300534,30000.0,14.796220485996301,9177.1826171875,125,13,1,1980-01-06T03:54:07,1633360286.6554399,2021-10-04T18:11:26
315968053,408700,3251152,-36.981306904475694,30000.0,14.798778481297813,9177.1826171875,190,13,1,1980-01-06T03:54:13,1633360292.974845,2021-10-04T18:11:32
315968061,408700,3259152,-36.05231768112244,30000.0,14.753633041286491,9177.1826171875,22,13,1,1980-01-06T03:54:21,1633360299.904785,2021-10-04T18:11:39
315968066,408700,3264152,-36.976868071324134,30000.0,14.788198328415227,9177.1826171875,77,13,1,1980-01-06T03:54:26,1633360306.324668,2021-10-04T18:11:46
315968074,408700,3272152,-35.952759895234976,30000.0,14.738920924388347,9177.1826171875,162,13,1,1980-01-06T03:54:34,1633360315.3852758,2021-10-04T18:11:55
315968080,408700,3278152,-35.96036941148841,30000.0,14.734042710152718,9177.1826171875,227,13,1,1980-01-06T03:54:40,1633360321.7052839,2021-10-04T18:12:01
315968087,408700,3285152,-35.926443646476926,30000.0,14.727363535472064,9177.1826171875,49,13,1,1980-01-06T03:54:47,1633360328.5968769,2021-10-04T18:12:08
315968095,408700,3293152,-36.81833816982362,30000.0,14.75022524746065,9177.1826171875,134,13,1,1980-01-06T03:54:55,1633360334.9842758,2021-10-04T18:12:14
315968102,408700,3300152,-36.82943527217992,30000.0,14.74550755344255,9177.1826171875,212,13,1,1980-01-06T03:55:02,1633360341.9948409,2021-10-04T18:12:21
315968108,538600,3306152,-35.87793295053043,30000.0,14.704429888311122,9177.1826171875,21,13,1,1980-01-06T03:55:08,1633360348.2943408,2021-10-04T18:12:28
315968115,538600,3313152,-36.74604844038841,30000.0,14.731527572205685,9177.1826171875,96,13,1,1980-01-06T03:55:15,1633360355.2041008,2021-10-04T18:12:35
315968122,538600,3320152,-36.83292293263285,30000.0,14.730070675544896,9177.1826171875,172,13,1,1980-01-06T03:55:22,1633360361.594065,2021-10-04T18:12:41
315968135,538600,3333152,-36.633809006520366,30000.0,14.716302446841262,9177.1826171875,58,13,1,1980-01-06T03:55:35,1633360374.853852,2021-10-04T18:12:54
315968143,538600,3341152,-35.7476197727912,30000.0,14.66229173752975,9177.1826171875,144,13,1,1980-01-06T03:55:43,1633360381.7638688,2021-10-04T18:13:01
315968148,538600,3346152,-36.91567556302523,30000.0,14.707656994961834,9177.1826171875,199,13,1,1980-01-06T03:55:48,1633360388.063561,2021-10-04T18:13:08
315968156,538600,3354152,-35.77520433008749,30000.0,14.647867658080118,9177.1826171875,31,13,1,1980-01-06T03:55:56,1633360395.0239038,2021-10-04T18:13:15
315968162,538600,3360152,-36.74002429360114,30000.0,14.684491386393926,9177.1826171875,96,13,1,1980-01-06T03:56:02,1633360403.263772,2021-10-04T18:13:23
315968171,538600,3369152,-35.65820770033586,30000.0,14.632344925191916,9177.1826171875,194,13,1,1980-01-06T03:56:11,1633360412.383828,2021-10-04T18:13:32
315968177,538600,3375152,-35.67691448893129,30000.0,14.633154464645042,9177.1826171875,3,13,1,1980-01-06T03:56:17,1633360418.676216,2021-10-04T18:13:38
315968185,538600,3383152,-35.65376880076617,30000.0,14.616512701661145,9177.1826171875,88,13,1,1980-01-06T03:56:25,1633360425.6633608,2021-10-04T18:13:45
315968192,538600,3390152,-36.50286282027753,30000.0,14.648242242212431,9177.1826171875,166,13,1,1980-01-06T03:56:32,1633360431.933533,2021-10-04T18:13:51
315968199,538600,3397152,-36.532983630895615,30000.0,14.649545381022055,9177.1826171875,241,13,1,1980-01-06T03:56:39,1633360438.804196,2021-10-04T18:13:58
315968205,538600,3403152,-36.57832335805885,30000.0,14.646316731136096,9177.1826171875,50,13,1,1980-01-06T03:56:45,1633360445.1128929,2021-10-04T18:14:05
315968212,538600,3410152,-36.32911310189009,30000.0,14.630306232326657,9177.1826171875,126,13,1,1980-01-06T03:56:52,1633360452.0531769,2021-10-04T18:14:12
315968218,538600,3416152,-36.348770933872196,30000.0,14.62074905208439,9177.1826171875,191,13,1,1980-01-06T03:56:58,1633360458.372773,2021-10-04T18:14:18
315968226,538600,3424152,-36.253969413548475,30000.0,14.611427228325772,9177.1826171875,23,13,1,1980-01-06T03:57:06,1633360465.272728,2021-10-04T18:14:25
315968232,538600,3430152,-35.31197286475324,30000.0,14.575475900772734,9177.1826171875,88,13,1,1980-01-06T03:57:12,1633360471.602805,2021-10-04T18:14:31
315968238,538600,3436152,-36.23336037394199,30000.0,14.605322187694195,9177.1826171875,153,13,1,1980-01-06T03:57:18,1633360478.5434768,2021-10-04T18:14:38
315968245,538600,3443152,-35.21526783788831,30000.0,14.560794650407708,9177.1826171875,228,13,1,1980-01-06T03:57:25,1633360484.282204,2021-10-04T18:14:44
315968252,538600,3450152,-36.3950619403098,30000.0,14.596749449219883,9177.1826171875,50,13,1,1980-01-06T03:57:32,1633360491.194337,2021-10-04T18:14:51
315968258,538600,3456152,-35.13663547579163,30000.0,14.546895173384728,9177.1826171875,115,13,1,1980-01-06T03:57:38,1633360497.502552,2021-10-04T18:14:57
315968266,538600,3464152,-35.07797822466089,30000.0,14.539095374176267,9177.1826171875,201,13,1,1980-01-06T03:57:46,1633360504.352285,2021-10-04T18:15:04
315968272,538600,3470152,-35.039613190712316,30000.0,14.532179478694696,9177.1826171875,10,13,1,1980-01-06T03:57:52,1633360510.642305,2021-10-04T18:15:10
315968279,538600,3477152,-34.98190707524445,30000.0,14.52441744551659,9177.1826171875,87,13,1,1980-01-06T03:57:59,1633360520.3122249,2021-10-04T18:15:20
315968286,538600,3484152,-34.909615844488144,30000.0,14.516005509179598,9177.1826171875,163,13,1,1980-01-06T03:58:06,1633360526.6624959,2021-10-04T18:15:26
315968293,538600,3491152,-35.960052348324254,30000.0,14.551748993889133,9177.1826171875,238,13,1,1980-01-06T03:58:13,1633360533.642165,2021-10-04T18:15:33
315968299,757900,3497152,-34.83447094987348,30000.0,14.502236568234292,9177.1826171875,47,13,1,1980-01-06T03:58:19,1633360539.332144,2021-10-04T18:15:39
315968306,757900,3504152,-35.810081344236096,30000.0,14.539971585755945,9177.1826171875,125,13,1,1980-01-06T03:58:26,1633360546.831861,2021-10-04T18:15:46
315968312,757900,3510152,-34.73491179283862,30000.0,14.487379835135043,9177.1826171875,190,13,1,1980-01-06T03:58:32,1633360552.571852,2021-10-04T18:15:52
315968320,757900,3518152,-35.72162052700239,30000.0,14.520458338559125,9177.1826171875,19,13,1,1980-01-06T03:58:40,1633360559.521577,2021-10-04T18:15:59
315968326,757900,3524152,-34.69274179762542,30000.0,14.475060253820903,9177.1826171875,85,13,1,1980-01-06T03:58:46,1633360565.801781,2021-10-04T18:16:05
315968333,757900,3531152,-35.68610934967162,30000.0,14.513685574015378,9177.1826171875,162,13,1,1980-01-06T03:58:53,1633360572.721828,2021-10-04T18:16:12
315968340,757900,3538152,-35.6911823758777,30000.0,14.50348519135429,9177.1826171875,237,13,1,1980-01-06T03:59:00,1633360579.051316,2021-10-04T18:16:19
315968347,757900,3545152,-34.547524667765444,30000.0,14.45816684667858,9177.1826171875,57,13,1,1980-01-06T03:59:07,1633360585.9832768,2021-10-04T18:16:25
315968353,757900,3551152,-35.477480894850466,30000.0,14.488868105767953,9177.1826171875,122,13,1,1980-01-06T03:59:13,1633360592.261004,2021-10-04T18:16:32
315968360,757900,3558152,-34.457160176195586,30000.0,14.438462025438342,9177.1826171875,199,13,1,1980-01-06T03:59:20,1633360599.161012,2021-10-04T18:16:39
315968367,757900,3565152,-34.3902586861047,30000.0,14.43548814330385,9177.1826171875,19,13,1,1980-01-06T03:59:27,1633360608.301396,2021-10-04T18:16:48
315968374,757900,3572152,-34.35569818087531,30000.0,14.42871841272383,9177.1826171875,94,13,1,1980-01-06T03:59:34,1633360614.65136,2021-10-04T18:16:54
315968380,757900,3578152,-34.298625757348574,30000.0,14.420936842805096,9177.1826171875,159,13,1,1980-01-06T03:59:40,1633360621.541669,2021-10-04T18:17:01
315968387,757900,3585152,-34.26438228555196,30000.0,14.414181007057927,9177.1826171875,237,13,1,1980-01-06T03:59:47,1633360627.8915849,2021-10-04T18:17:07
315968394,757900,3592152,-34.1920904682125,30000.0,14.405722623126534,9177.1826171875,56,13,1,1980-01-06T03:59:54,1633360634.230501,2021-10-04T18:17:14
315968401,934900,3599152,-35.37823952701574,30000.0,14.447981993401227,9177.1826171875,132,13,1,1980-01-06T04:00:01,1633360641.150753,2021-10-04T18:17:21
315968407,934900,3605152,-34.11314012649818,30000.0,14.391729899278065,9177.1826171875,197,13,1,1980-01-06T04:00:07,1633360647.5103638,2021-10-04T18:17:27
315968415,934900,3613152,-35.086856081384916,30000.0,14.435084028352163,9177.1826171875,28,13,1,1980-01-06T04:00:15,1633360654.4606879,2021-10-04T18:17:34
315968421,934900,3619152,-34.000263210292545,30000.0,14.381442438482718,9177.1826171875,94,13,1,1980-01-06T04:00:21,1633360660.760401,2021-10-04T18:17:40
315968428,934900,3626152,-35.15502530867516,30000.0,14.427666081114136,9177.1826171875,169,13,1,1980-01-06T04:00:28,1633360667.640089,2021-10-04T18:17:47
315968434,934900,3632152,-35.20226813768856,30000.0,14.424542008676221,9177.1826171875,234,13,1,1980-01-06T04:00:34,1633360673.950448,2021-10-04T18:17:53
315968442,934900,3640152,-33.854727872542,30000.0,14.364446482276673,9177.1826171875,66,13,1,1980-01-06T04:00:42,1633360680.830272,2021-10-04T18:18:00
315968447,934900,3645152,-34.83986109211946,30000.0,14.403235532371708,9177.1826171875,121,13,1,1980-01-06T04:00:47,1633360687.1404839,2021-10-04T18:18:07
315968455,934900,3653152,-33.73297263472866,30000.0,14.343257949738305,9177.1826171875,206,13,1,1980-01-06T04:00:55,1633360696.8006399,2021-10-04T18:18:16
315968461,934900,3659152,-34.637254931179974,30000.0,14.38375671462564,9177.1826171875,16,13,1,1980-01-06T04:01:01,1633360700.340112,2021-10-04T18:18:20
315968469,934900,3667152,-33.595997791808784,30000.0,14.337096178588517,9177.1826171875,103,13,1,1980-01-06T04:01:09,1633360709.4303808,2021-10-04T18:18:29
315968475,934900,3673152,-33.55477846884476,30000.0,14.329999109851794,9177.1826171875,168,13,1,1980-01-06T04:01:15,1633360715.7905278,2021-10-04T18:18:35
315968482,934900,3680152,-33.510705479190435,30000.0,14.328009521532547,9177.1826171875,244,13,1,1980-01-06T04:01:22,1633360722.7395918,2021-10-04T18:18:42
315968489,934900,3687152,-33.81097210325004,30000.0,14.336295665993195,9177.1826171875,65,13,1,1980-01-06T04:01:29,1633360729.050396,2021-10-04T18:18:49
315968496,934900,3694152,-34.416575392037316,30000.0,14.358216957828319,9177.1826171875,141,13,1,1980-01-06T04:01:36,1633360735.979724,2021-10-04T18:18:55
315968503,83600,3700152,-33.3547059436547,30000.0,14.305247067157513,9177.1826171875,206,13,1,1980-01-06T04:01:43,1633360742.299336,2021-10-04T18:19:02
315968510,83600,3707152,-34.315430419213136,30000.0,14.338006704938364,9177.1826171875,25,13,1,1980-01-06T04:01:50,1633360749.1694329,2021-10-04T18:19:09
315968517,83600,3714152,-34.346820250745964,30000.0,14.339406845290409,9177.1826171875,103,13,1,1980-01-06T04:01:57,1633360755.449133,2021-10-04T18:19:15
315968523,83600,3720152,-34.31606455733417,30000.0,14.332802405351668,9177.1826171875,168,13,1,1980-01-06T04:02:03,1633360762.3292758,2021-10-04T18:19:22
315968529,83600,3726152,-34.16101765137116,30000.0,14.320613375477734,9177.1826171875,233,13,1,1980-01-06T04:02:09,1633360768.639564,2021-10-04T18:19:28
315968536,83600,3733152,-33.498656744382515,30000.0,14.290780983021207,9177.1826171875,52,13,1,1980-01-06T04:02:16,1633360775.4888248,2021-10-04T18:19:35
315968544,83600,3741152,-33.58204663849499,30000.0,14.25786386412463,9177.1826171875,140,13,1,1980-01-06T04:02:24,1633360781.8521528,2021-10-04T18:19:41
315968551,83600,3748152,-33.449193500073214,30000.0,14.236115288818144,9177.1826171875,215,13,1,1980-01-06T04:02:31,1633360788.7390919,2021-10-04T18:19:48
315968557,83600,3754152,-33.54431509918859,30000.0,14.224702583265657,9177.1826171875,25,13,1,1980-01-06T04:02:37,1633360795.061048,2021-10-04T18:19:55
315968564,83600,3761152,-33.72124100139736,30000.0,14.211764050714839,9177.1826171875,100,13,1,1980-01-06T04:02:44,1633360804.169404,2021-10-04T18:20:04
315968571,83600,3768152,-33.85187423607422,30000.0,14.196734053776458,9177.1826171875,177,13,1,1980-01-06T04:02:51,1633360810.508949,2021-10-04T18:20:10
315968578,83600,3775152,-33.963483060406,30000.0,14.186087803239658,9177.1826171875,253,13,1,1980-01-06T04:02:58,1633360817.3882759,2021-10-04T18:20:17
