time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966211,641600,1411152,-14.532944612375195,77743.53771652911,22.36377738419681,2179.8203125,92,13,2,1980-01-06T03:23:31,1633358452.416133,2021-10-04T17:40:52
315966218,641600,1418152,-14.74720445373839,77062.34279761354,22.59089865038996,2250.390869140625,174,13,2,1980-01-06T03:23:38,1633358459.2765439,2021-10-04T17:40:59
315966225,641600,1425152,-14.954075544789863,76334.9685725553,22.834049676186893,2326.308837890625,3,13,2,1980-01-06T03:23:45,1633358466.176081,2021-10-04T17:41:06
315966232,641700,1432152,-15.170261755680167,75229.62418519238,23.022167440362818,2442.806884765625,85,13,2,1980-01-06T03:23:52,1633358475.248941,2021-10-04T17:41:15
315966239,641600,1439152,-15.418570096561211,71514.77454021171,23.139500542916203,2844.8076171875,168,13,2,1980-01-06T03:23:59,1633358481.596657,2021-10-04T17:41:21
315966246,641600,1446152,-15.70960074136708,67982.80835524636,23.21942577093045,3243.068359375,252,13,2,1980-01-06T03:24:06,1633358489.1160889,2021-10-04T17:41:29
315966252,641600,1452152,-15.915184740387826,65573.32128027284,23.269298349313267,3524.51318359375,67,13,2,1980-01-06T03:24:12,1633358495.4457679,2021-10-04T17:41:35
315966261,641600,1461152,-16.300011036905904,62067.29912965722,23.35165607734123,3949.433837890625,174,13,2,1980-01-06T03:24:21,1633358502.3357959,2021-10-04T17:41:42
315966267,641600,1467152,-16.5434979510135,60072.75996239341,23.3969360183787,4199.9423828125,245,13,2,1980-01-06T03:24:27,1633358508.6162128,2021-10-04T17:41:48
315966274,641600,1474152,-16.884635510345266,57669.69521064595,23.46131749581533,4510.8955078125,72,13,2,1980-01-06T03:24:34,1633358516.1563609,2021-10-04T17:41:56
315966277,641600,1477152,-17.005093381760435,56805.18512599461,23.503019728618895,4625.33935546875,107,13,2,1980-01-06T03:24:37,1633358522.5257769,2021-10-04T17:42:02
315966286,641700,1486152,-17.625689801709722,42714.24753432629,22.754355090376038,6725.63623046875,210,13,2,1980-01-06T03:24:46,1633358529.515864,2021-10-04T17:42:09
