time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315965783,476000,984741,1.531951904296875,7.771999835968018,116,12,1,1980-01-06T03:16:23,1633358025.3767478,2021-10-04T17:33:45
315965790,854000,992077,1.2879638671875,7.811999797821045,214,12,1,1980-01-06T03:16:30,1633358031.587884,2021-10-04T17:33:51
315965798,232000,999413,1.590911865234375,7.75600004196167,90,12,1,1980-01-06T03:16:38,1633358040.476981,2021-10-04T17:34:00
315965804,349000,1005420,1.312957763671875,7.803999900817871,167,12,1,1980-01-06T03:16:44,1633358047.3168519,2021-10-04T17:34:07
315965811,721000,1012755,1.5179443359375,7.76800012588501,11,12,1,1980-01-06T03:16:51,1633358053.6171079,2021-10-04T17:34:13
315965817,510000,1018751,1.469970703125,7.76800012588501,117,12,1,1980-01-06T03:16:57,1633358060.456825,2021-10-04T17:34:20
315965825,528000,1026753,1.8079833984375,7.711999893188477,250,12,1,1980-01-06T03:17:05,1633358067.3289769,2021-10-04T17:34:27
315965832,259000,1033423,1.56097412109375,7.751999855041504,83,12,1,1980-01-06T03:17:12,1633358073.647197,2021-10-04T17:34:33
315965838,987000,1040121,1.2769775390625,7.783999919891357,202,12,1,1980-01-06T03:17:18,1633358080.4571369,2021-10-04T17:34:40
315965846,69000,1047421,1.721923828125,7.703999996185303,68,12,1,1980-01-06T03:17:26,1633358087.266788,2021-10-04T17:34:47
315965853,445000,1054757,1.3099365234375,7.788000106811523,188,12,1,1980-01-06T03:17:33,1633358094.098224,2021-10-04T17:34:54
315965860,930000,1062089,1.26397705078125,7.791999816894531,23,12,1,1980-01-06T03:17:40,1633358103.026949,2021-10-04T17:35:03
315965866,733000,1068160,1.284942626953125,7.788000106811523,111,12,1,1980-01-06T03:17:46,1633358109.8770769,2021-10-04T17:35:09
315965873,452000,1074761,1.8409423828125,7.696000099182129,189,12,1,1980-01-06T03:17:53,1633358116.096824,2021-10-04T17:35:16
315965880,827000,1082105,1.29400634765625,7.776000022888184,35,12,1,1980-01-06T03:18:00,1633358124.857153,2021-10-04T17:35:24
315965888,840000,1090095,1.9189453125,7.688000202178955,143,12,1,1980-01-06T03:18:08,1633358131.1667,2021-10-04T17:35:31
315965896,214000,1097435,2.999908447265625,7.464000225067139,234,12,1,1980-01-06T03:18:16,1633358138.636972,2021-10-04T17:35:38
315965903,833000,1104773,2.90789794921875,7.480000019073486,68,12,1,1980-01-06T03:18:23,1633358144.896632,2021-10-04T17:35:44
315965910,275000,1111434,2.12493896484375,7.624000072479248,146,12,1,1980-01-06T03:18:30,1633358151.7878158,2021-10-04T17:35:51
315965917,7000,1118187,1.553924560546875,7.703999996185303,246,12,1,1980-01-06T03:18:37,1633358158.096801,2021-10-04T17:35:58
315965924,379000,1125443,1.269927978515625,7.751999855041504,75,12,1,1980-01-06T03:18:44,1633358164.97736,2021-10-04T17:36:04
315965931,101000,1132160,1.310943603515625,7.748000144958496,166,12,1,1980-01-06T03:18:51,1633358171.238644,2021-10-04T17:36:11
315965939,113000,1140203,1.8369140625,7.664000034332275,43,12,1,1980-01-06T03:18:59,1633358182.7570288,2021-10-04T17:36:22
