time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian
315965064,941000,264899,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,44,11,0,1980-01-06T03:04:24
315965066,160000,266116,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,75,11,0,1980-01-06T03:04:26
315965067,375000,267330,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,107,11,0,1980-01-06T03:04:27
315965068,590000,268543,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,138,11,0,1980-01-06T03:04:28
315965069,805000,269758,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,169,11,0,1980-01-06T03:04:29
315965071,19000,270971,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,199,11,0,1980-01-06T03:04:31
315965072,238000,272188,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,230,11,0,1980-01-06T03:04:32
315965073,452000,273402,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,6,11,0,1980-01-06T03:04:33
315965074,666000,274614,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,37,11,0,1980-01-06T03:04:34
315965075,881000,275827,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,68,11,0,1980-01-06T03:04:35
315965077,98000,277043,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,98,11,0,1980-01-06T03:04:37
315965078,312000,278257,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,129,11,0,1980-01-06T03:04:38
315965079,528000,279471,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,161,11,0,1980-01-06T03:04:39
315965080,743000,280685,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,192,11,0,1980-01-06T03:04:40
315965081,957000,281898,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,222,11,0,1980-01-06T03:04:41
315965083,175000,283115,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,253,11,0,1980-01-06T03:04:43
315965084,390000,284329,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,28,11,0,1980-01-06T03:04:44
315965085,606000,285542,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,60,11,0,1980-01-06T03:04:45
315965086,820000,286756,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,91,11,0,1980-01-06T03:04:46
315965088,35000,287970,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,121,11,0,1980-01-06T03:04:48
315965089,253000,289187,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,152,11,0,1980-01-06T03:04:49
315965090,467000,290400,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,183,11,0,1980-01-06T03:04:50
315965091,683000,291614,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,215,11,0,1980-01-06T03:04:51
315965092,898000,292828,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,246,11,0,1980-01-06T03:04:52
315965094,116000,294045,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,21,11,0,1980-01-06T03:04:54
315965095,332000,295259,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,52,11,0,1980-01-06T03:04:55
315965096,545000,296472,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,83,11,0,1980-01-06T03:04:56
315965097,761000,297686,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,115,11,0,1980-01-06T03:04:57
315965098,975000,298899,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,145,11,0,1980-01-06T03:04:58
315965100,192000,300115,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,176,11,0,1980-01-06T03:05:00
315965101,407000,301328,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,208,11,0,1980-01-06T03:05:01
315965102,622000,302542,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,239,11,0,1980-01-06T03:05:02
315965103,837000,303756,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,14,11,0,1980-01-06T03:05:03
315965105,51000,304969,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,44,11,0,1980-01-06T03:05:05
315965106,270000,306187,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,75,11,0,1980-01-06T03:05:06
315965107,485000,307401,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,107,11,0,1980-01-06T03:05:07
315965108,701000,308615,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,138,11,0,1980-01-06T03:05:08
315965109,916000,309828,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,168,11,0,1980-01-06T03:05:09
315965111,134000,311046,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,199,11,0,1980-01-06T03:05:11
315965112,348000,312259,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,230,11,0,1980-01-06T03:05:12
315965113,563000,313473,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,6,11,0,1980-01-06T03:05:13
315965114,779000,314687,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,37,11,0,1980-01-06T03:05:14
315965115,994000,315900,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,67,11,0,1980-01-06T03:05:15
315965117,212000,317117,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,98,11,0,1980-01-06T03:05:17
315965118,427000,318331,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,130,11,0,1980-01-06T03:05:18
315965119,642000,319545,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,161,11,0,1980-01-06T03:05:19
315965120,857000,320759,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,192,11,0,1980-01-06T03:05:20
315965122,72000,321973,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,222,11,0,1980-01-06T03:05:22
315965123,289000,323189,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,253,11,0,1980-01-06T03:05:23
315965124,504000,324403,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,29,11,0,1980-01-06T03:05:24
315965125,720000,325616,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,60,11,0,1980-01-06T03:05:25
315965126,934000,326830,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,90,11,0,1980-01-06T03:05:26
315965128,152000,328047,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,121,11,0,1980-01-06T03:05:28
315965129,367000,329260,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,152,11,0,1980-01-06T03:05:29
315965130,582000,330474,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,184,11,0,1980-01-06T03:05:30
315965131,797000,331688,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,215,11,0,1980-01-06T03:05:31
315965133,12000,332901,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,245,11,0,1980-01-06T03:05:33
315965134,230000,334119,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,20,11,0,1980-01-06T03:05:34
315965135,445000,335333,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,52,11,0,1980-01-06T03:05:35
315965136,660000,336546,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,83,11,0,1980-01-06T03:05:36
315965137,875000,337760,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,114,11,0,1980-01-06T03:05:37
315965139,90000,338973,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,144,11,0,1980-01-06T03:05:39
315965140,307000,340189,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,175,11,0,1980-01-06T03:05:40
315965141,522000,341403,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,207,11,0,1980-01-06T03:05:41
315965142,737000,342617,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,238,11,0,1980-01-06T03:05:42
315965143,952000,343831,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,12,11,0,1980-01-06T03:05:43
315965145,171000,345048,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,43,11,0,1980-01-06T03:05:45
315965146,386000,346262,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,74,11,0,1980-01-06T03:05:46
315965147,600000,347476,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,106,11,0,1980-01-06T03:05:47
315965148,815000,348689,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,137,11,0,1980-01-06T03:05:48
315965150,30000,349903,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,167,11,0,1980-01-06T03:05:50
315965151,247000,351119,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,198,11,0,1980-01-06T03:05:51
315965152,462000,352333,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,230,11,0,1980-01-06T03:05:52
315965153,677000,353546,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,5,11,0,1980-01-06T03:05:53
315965154,892000,354759,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,36,11,0,1980-01-06T03:05:54
315965156,107000,355973,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,66,11,0,1980-01-06T03:05:56
315965157,325000,357191,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,97,11,0,1980-01-06T03:05:57
315965158,539000,358404,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,129,11,0,1980-01-06T03:05:58
315965159,755000,359618,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,160,11,0,1980-01-06T03:05:59
315965160,970000,360832,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,190,11,0,1980-01-06T03:06:00
315965162,188000,362048,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,221,11,0,1980-01-06T03:06:02
315965163,403000,363262,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,252,11,0,1980-01-06T03:06:03
315965164,618000,364476,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,28,11,0,1980-01-06T03:06:04
315965165,833000,365690,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,59,11,0,1980-01-06T03:06:05
315965167,48000,366903,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,89,11,0,1980-01-06T03:06:07
315965168,266000,368121,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,120,11,0,1980-01-06T03:06:08
315965169,481000,369334,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,152,11,0,1980-01-06T03:06:09
315965170,696000,370548,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,183,11,0,1980-01-06T03:06:10
315965171,911000,371762,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,214,11,0,1980-01-06T03:06:11
315965173,126000,372976,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,245,11,0,1980-01-06T03:06:13
315965174,344000,374193,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,20,11,0,1980-01-06T03:06:14
315965175,559000,375407,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,52,11,0,1980-01-06T03:06:15
315965176,774000,376620,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,83,11,0,1980-01-06T03:06:16
315965177,988000,377833,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,113,11,0,1980-01-06T03:06:17
315965179,207000,379051,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,144,11,0,1980-01-06T03:06:19
315965180,421000,380264,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,175,11,0,1980-01-06T03:06:20
315965181,636000,381478,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,207,11,0,1980-01-06T03:06:21
315965182,852000,382692,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,238,11,0,1980-01-06T03:06:22
315965184,66000,383905,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,12,11,0,1980-01-06T03:06:24
315965185,284000,385121,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,43,11,0,1980-01-06T03:06:25
315965186,499000,386336,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,74,11,0,1980-01-06T03:06:26
315965187,715000,387549,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,106,11,0,1980-01-06T03:06:27
315965188,929000,388763,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,136,11,0,1980-01-06T03:06:28
315965190,144000,389976,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,167,11,0,1980-01-06T03:06:30
315965191,362000,391194,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,198,11,0,1980-01-06T03:06:31
315965192,576000,392407,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,229,11,0,1980-01-06T03:06:32
315965193,792000,393621,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,5,11,0,1980-01-06T03:06:33
315965195,6000,394834,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,35,11,0,1980-01-06T03:06:35
315965196,225000,396051,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,66,11,0,1980-01-06T03:06:36
315965197,439000,397265,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,97,11,0,1980-01-06T03:06:37
315965198,654000,398479,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,128,11,0,1980-01-06T03:06:38
315965199,870000,399692,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,160,11,0,1980-01-06T03:06:39
315965201,84000,400906,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,190,11,0,1980-01-06T03:06:41
315965202,302000,402123,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,221,11,0,1980-01-06T03:06:42
315965203,516000,403336,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,253,11,0,1980-01-06T03:06:43
315965204,733000,404550,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,28,11,0,1980-01-06T03:06:44
315965205,947000,405763,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,58,11,0,1980-01-06T03:06:45
315965207,161000,406976,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,89,11,0,1980-01-06T03:06:47
315965208,379000,408194,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,120,11,0,1980-01-06T03:06:48
315965209,594000,409408,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,152,11,0,1980-01-06T03:06:49
315965210,810000,410621,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,183,11,0,1980-01-06T03:06:50
315965212,25000,411836,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,213,11,0,1980-01-06T03:06:52
315965213,242000,413052,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,244,11,0,1980-01-06T03:06:53
315965214,456000,414265,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,19,11,0,1980-01-06T03:06:54
315965215,671000,415479,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,51,11,0,1980-01-06T03:06:55
315965216,887000,416692,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,82,11,0,1980-01-06T03:06:56
315965218,101000,417906,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,112,11,0,1980-01-06T03:06:58
315965219,319000,419123,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,143,11,0,1980-01-06T03:06:59
315965220,533000,420336,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,175,11,0,1980-01-06T03:07:00
315965221,748000,421549,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,206,11,0,1980-01-06T03:07:01
315965222,963000,422763,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,236,11,0,1980-01-06T03:07:02
315965224,178000,423976,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,11,11,0,1980-01-06T03:07:04
315965226,611000,426408,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,74,11,0,1980-01-06T03:07:06
315965227,828000,427623,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,105,11,0,1980-01-06T03:07:07
315965229,43000,428837,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,135,11,0,1980-01-06T03:07:09
315965230,262000,430055,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,166,11,0,1980-01-06T03:07:10
315965231,477000,431269,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,197,11,0,1980-01-06T03:07:11
315965232,692000,432483,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,229,11,0,1980-01-06T03:07:12
315965233,908000,433697,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,4,11,0,1980-01-06T03:07:13
315965235,123000,434911,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,35,11,0,1980-01-06T03:07:15
315965236,342000,436129,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,66,11,0,1980-01-06T03:07:16
315965237,556000,437342,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,98,11,0,1980-01-06T03:07:17
315965238,773000,438557,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,129,11,0,1980-01-06T03:07:18
315965239,988000,439770,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,159,11,0,1980-01-06T03:07:19
315965241,203000,440985,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,190,11,0,1980-01-06T03:07:21
315965242,420000,442201,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,221,11,0,1980-01-06T03:07:22
315965243,636000,443416,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,253,11,0,1980-01-06T03:07:23
315965244,852000,444630,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,28,11,0,1980-01-06T03:07:24
315965246,67000,445844,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,58,11,0,1980-01-06T03:07:26
315965247,285000,447061,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,89,11,0,1980-01-06T03:07:27
315965248,500000,448275,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,120,11,0,1980-01-06T03:07:28
315965249,714000,449488,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,152,11,0,1980-01-06T03:07:29
315965250,930000,450702,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,182,11,0,1980-01-06T03:07:30
315965252,145000,451916,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,213,11,0,1980-01-06T03:07:32
315965253,364000,453133,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,244,11,0,1980-01-06T03:07:33
315965254,579000,454348,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,20,11,0,1980-01-06T03:07:34
315965255,795000,455562,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,51,11,0,1980-01-06T03:07:35
315965257,10000,456776,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,81,11,0,1980-01-06T03:07:37
315965258,225000,457990,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,112,11,0,1980-01-06T03:07:38
315965259,459000,459222,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,143,11,0,1980-01-06T03:07:39
315965260,478000,460241,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,169,11,0,1980-01-06T03:07:40
315965261,495000,461257,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,195,11,0,1980-01-06T03:07:41
315965262,513000,462274,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,221,11,0,1980-01-06T03:07:42
315965263,530000,463290,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,247,11,0,1980-01-06T03:07:43
315965264,548000,464307,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,17,11,0,1980-01-06T03:07:44
315965265,565000,465323,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,43,11,0,1980-01-06T03:07:45
315965266,582000,466339,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,70,11,0,1980-01-06T03:07:46
315965267,601000,467357,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,96,11,0,1980-01-06T03:07:47
315965268,618000,468373,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,122,11,0,1980-01-06T03:07:48
315965269,635000,469388,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,148,11,0,1980-01-06T03:07:49
315965270,651000,470404,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,173,11,0,1980-01-06T03:07:50
315965271,668000,471420,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,200,11,0,1980-01-06T03:07:51
315965272,685000,472436,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,226,11,0,1980-01-06T03:07:52
315965273,702000,473452,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,252,11,0,1980-01-06T03:07:53
315965274,720000,474469,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,22,11,0,1980-01-06T03:07:54
315965275,737000,475485,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,48,11,0,1980-01-06T03:07:55
315965276,756000,476502,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,74,11,0,1980-01-06T03:07:56
315965277,773000,477518,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,100,11,0,1980-01-06T03:07:57
315965278,791000,478535,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,126,11,0,1980-01-06T03:07:58
315965279,810000,479553,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,152,11,0,1980-01-06T03:07:59
315965280,827000,480569,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,178,11,0,1980-01-06T03:08:00
315965281,845000,481586,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,204,11,0,1980-01-06T03:08:01
315965282,863000,482603,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,230,11,0,1980-01-06T03:08:02
315965283,881000,483620,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,0,11,0,1980-01-06T03:08:03
315965284,899000,484637,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,26,11,0,1980-01-06T03:08:04
315965285,917000,485654,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,51,11,0,1980-01-06T03:08:05
315965286,934000,486670,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,76,11,0,1980-01-06T03:08:06
315965287,952000,487687,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,101,11,0,1980-01-06T03:08:07
315965288,970000,488704,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,126,11,0,1980-01-06T03:08:08
315965289,988000,489720,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,151,11,0,1980-01-06T03:08:09
315965291,5000,490737,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,176,11,0,1980-01-06T03:08:11
315965292,23000,491754,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,201,11,0,1980-01-06T03:08:12
315965293,42000,492772,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,226,11,0,1980-01-06T03:08:13
315965294,60000,493789,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,251,11,0,1980-01-06T03:08:14
315965295,78000,494806,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,20,11,0,1980-01-06T03:08:15
315965296,95000,495822,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,45,11,0,1980-01-06T03:08:16
315965297,114000,496839,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,71,11,0,1980-01-06T03:08:17
315965298,130000,497855,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,97,11,0,1980-01-06T03:08:18
315965299,149000,498873,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,123,11,0,1980-01-06T03:08:19
315965300,167000,499889,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,149,11,0,1980-01-06T03:08:20
315965301,184000,500906,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,175,11,0,1980-01-06T03:08:21
315965302,201000,501922,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,201,11,0,1980-01-06T03:08:22
315965303,218000,502938,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,227,11,0,1980-01-06T03:08:23
315965304,236000,503955,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,253,11,0,1980-01-06T03:08:24
315965305,254000,504971,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,23,11,0,1980-01-06T03:08:25
315965306,271000,505988,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,49,11,0,1980-01-06T03:08:26
315965307,288000,507004,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,75,11,0,1980-01-06T03:08:27
315965308,309000,508024,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,101,11,0,1980-01-06T03:08:28
315965309,328000,509041,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,127,11,0,1980-01-06T03:08:29
315965310,345000,510058,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,153,11,0,1980-01-06T03:08:30
315965311,363000,511075,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,179,11,0,1980-01-06T03:08:31
315965312,380000,512091,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,205,11,0,1980-01-06T03:08:32
315965313,399000,513109,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,231,11,0,1980-01-06T03:08:33
315965314,416000,514125,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,1,11,0,1980-01-06T03:08:34
315965315,433000,515141,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,27,11,0,1980-01-06T03:08:35
315965316,450000,516157,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,53,11,0,1980-01-06T03:08:36
315965317,468000,517174,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,79,11,0,1980-01-06T03:08:37
315965318,485000,518190,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,105,11,0,1980-01-06T03:08:38
315965319,501000,519205,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,131,11,0,1980-01-06T03:08:39
315965320,519000,520222,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,157,11,0,1980-01-06T03:08:40
315965321,536000,521238,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,183,11,0,1980-01-06T03:08:41
315965322,553000,522254,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,209,11,0,1980-01-06T03:08:42
315965323,570000,523270,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,1,2,235,11,0,1980-01-06T03:08:43
