time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian
315965627,541800,827573,56.97390365600586,80,13,0,1980-01-06T03:13:47
315965628,541800,828573,56.98795700073242,94,13,0,1980-01-06T03:13:48
315965629,541800,829573,57.00199890136719,105,13,0,1980-01-06T03:13:49
315965630,541800,830573,56.97390365600586,116,13,0,1980-01-06T03:13:50
315965631,541800,831573,56.95986557006836,129,13,0,1980-01-06T03:13:51
315965632,541800,832573,56.94581604003906,140,13,0,1980-01-06T03:13:52
315965633,541800,833573,56.98795700073242,152,13,0,1980-01-06T03:13:53
315965634,541800,834573,56.95986557006836,165,13,0,1980-01-06T03:13:54
315965635,541800,835573,56.97390365600586,176,13,0,1980-01-06T03:13:55
315965636,541800,836573,56.9317626953125,187,13,0,1980-01-06T03:13:56
315965637,541800,837573,56.95986557006836,200,13,0,1980-01-06T03:13:57
315965638,541800,838573,56.94581604003906,212,13,0,1980-01-06T03:13:58
315965639,541800,839573,56.95986557006836,223,13,0,1980-01-06T03:13:59
315965640,541800,840573,56.97390365600586,236,13,0,1980-01-06T03:14:00
315965641,541800,841573,56.97390365600586,247,13,0,1980-01-06T03:14:01
315965642,541800,842573,56.95986557006836,2,13,0,1980-01-06T03:14:02
315965643,541800,843573,56.95986557006836,16,13,0,1980-01-06T03:14:03
315965644,541800,844573,56.95986557006836,27,13,0,1980-01-06T03:14:04
315965645,541800,845573,55.793975830078125,38,13,0,1980-01-06T03:14:05
315965646,541800,846573,51.08829116821289,51,13,0,1980-01-06T03:14:06
315965647,541800,847573,46.747825622558594,62,13,0,1980-01-06T03:14:07
315965648,541800,848573,42.71638488769531,74,13,0,1980-01-06T03:14:08
315965649,541800,849573,39.022071838378906,87,13,0,1980-01-06T03:14:09
315965650,541800,850573,35.65083312988281,98,13,0,1980-01-06T03:14:10
315965651,541800,851573,32.6026725769043,109,13,0,1980-01-06T03:14:11
315965652,541800,852573,29.849496841430664,122,13,0,1980-01-06T03:14:12
315965653,541800,853573,27.36320686340332,134,13,0,1980-01-06T03:14:13
315965654,541800,854573,25.087623596191406,145,13,0,1980-01-06T03:14:14
315965655,541800,855573,23.022741317749023,158,13,0,1980-01-06T03:14:15
315965656,541800,856573,21.182605743408203,169,13,0,1980-01-06T03:14:16
315965657,541800,857573,19.53913116455078,180,13,0,1980-01-06T03:14:17
315965658,541800,858573,18.036117553710938,194,13,0,1980-01-06T03:14:18
315965659,541800,859573,16.6735782623291,205,13,0,1980-01-06T03:14:19
315965660,541800,860573,15.451504707336426,216,13,0,1980-01-06T03:14:20
315965661,541800,861573,14.36989974975586,229,13,0,1980-01-06T03:14:21
315965662,541800,862573,13.372573852539062,240,13,0,1980-01-06T03:14:22
315965663,541800,863573,12.487625122070312,252,13,0,1980-01-06T03:14:23
315965664,541800,864573,11.70100212097168,9,13,0,1980-01-06T03:14:24
315965665,541800,865573,10.970568656921387,20,13,0,1980-01-06T03:14:25
315965666,541800,866573,10.28227424621582,31,13,0,1980-01-06T03:14:26
315965667,541800,867573,9.7204008102417,44,13,0,1980-01-06T03:14:27
315965668,541800,868573,9.200668334960938,56,13,0,1980-01-06T03:14:28
315965669,541800,869573,8.709029197692871,67,13,0,1980-01-06T03:14:29
315965670,541800,870573,8.301671028137207,80,13,0,1980-01-06T03:14:30
315965671,541800,871573,7.88026762008667,91,13,0,1980-01-06T03:14:31
315965672,541800,872573,7.5290961265563965,102,13,0,1980-01-06T03:14:32
315965673,541800,873573,7.206018924713135,116,13,0,1980-01-06T03:14:33
315965674,541800,874573,6.896988868713379,127,13,0,1980-01-06T03:14:34
315965675,541800,875573,6.672240257263184,138,13,0,1980-01-06T03:14:35
315965676,541800,876573,6.419397354125977,151,13,0,1980-01-06T03:14:36
315965677,541800,877573,6.447490692138672,162,13,0,1980-01-06T03:14:37
315965678,541800,878573,24.792640686035156,174,13,0,1980-01-06T03:14:38
315965679,541800,879573,53.89765167236328,187,13,0,1980-01-06T03:14:39
315965680,541800,880573,56.94581604003906,198,13,0,1980-01-06T03:14:40
315965681,541800,881573,56.95986557006836,209,13,0,1980-01-06T03:14:41
315965682,541800,882573,56.9317626953125,222,13,0,1980-01-06T03:14:42
315965683,541800,883573,56.9317626953125,234,13,0,1980-01-06T03:14:43
315965684,541800,884573,56.97390365600586,245,13,0,1980-01-06T03:14:44
315965685,541800,885573,56.94581604003906,2,13,0,1980-01-06T03:14:45
315965686,541800,886573,56.9317626953125,13,13,0,1980-01-06T03:14:46
315965687,541800,887573,56.9317626953125,24,13,0,1980-01-06T03:14:47
315965688,541800,888573,52.04347610473633,38,13,0,1980-01-06T03:14:48
315965689,541800,889573,47.25350570678711,49,13,0,1980-01-06T03:14:49
315965690,541800,890573,42.744476318359375,60,13,0,1980-01-06T03:14:50
315965691,541800,891573,38.670902252197266,73,13,0,1980-01-06T03:14:51
315965692,541800,892573,34.92039489746094,84,13,0,1980-01-06T03:14:52
315965693,541800,893573,31.50701904296875,96,13,0,1980-01-06T03:14:53
315965694,541800,894573,28.416723251342773,109,13,0,1980-01-06T03:14:54
315965695,541800,895573,25.635446548461914,120,13,0,1980-01-06T03:14:55
315965696,541800,896573,23.1632080078125,131,13,0,1980-01-06T03:14:56
315965697,541800,897573,20.95785903930664,144,13,0,1980-01-06T03:14:57
315965698,541800,898573,18.97725486755371,156,13,0,1980-01-06T03:14:58
315965699,541800,899573,17.193309783935547,167,13,0,1980-01-06T03:14:59
315965700,541800,900573,15.648160934448242,180,13,0,1980-01-06T03:15:00
315965701,541800,901573,14.271570205688477,191,13,0,1980-01-06T03:15:01
315965702,541800,902573,13.063544273376465,202,13,0,1980-01-06T03:15:02
315965703,541800,903573,11.981938362121582,216,13,0,1980-01-06T03:15:03
315965704,541800,904573,11.012707710266113,227,13,0,1980-01-06T03:15:04
315965705,541800,905573,10.197992324829102,238,13,0,1980-01-06T03:15:05
315965706,541800,906573,9.411370277404785,251,13,0,1980-01-06T03:15:06
315965707,541800,907573,8.75117015838623,6,13,0,1980-01-06T03:15:07
315965708,541800,908573,8.161203384399414,18,13,0,1980-01-06T03:15:08
315965709,541800,909573,7.669565200805664,31,13,0,1980-01-06T03:15:09
315965710,541800,910573,7.177925109863281,42,13,0,1980-01-06T03:15:10
315965711,541800,911573,6.756521701812744,53,13,0,1980-01-06T03:15:11
315965712,541800,912573,6.391303539276123,66,13,0,1980-01-06T03:15:12
315965713,541800,913573,6.0682268142700195,78,13,0,1980-01-06T03:15:13
315965714,541800,914573,5.773243427276611,89,13,0,1980-01-06T03:15:14
315965715,541800,915573,5.506353855133057,102,13,0,1980-01-06T03:15:15
315965716,541800,916573,5.25351095199585,113,13,0,1980-01-06T03:15:16
315965717,541800,917573,5.028761863708496,124,13,0,1980-01-06T03:15:17
315965718,541800,918573,4.846153259277344,138,13,0,1980-01-06T03:15:18
315965719,541800,919573,4.691637992858887,149,13,0,1980-01-06T03:15:19
315965720,541800,920573,4.579264163970947,160,13,0,1980-01-06T03:15:20
315965721,541800,921573,4.4528422355651855,173,13,0,1980-01-06T03:15:21
315965722,541800,922573,4.3545145988464355,184,13,0,1980-01-06T03:15:22
315965723,541800,923573,4.270233631134033,196,13,0,1980-01-06T03:15:23
315965724,541800,924573,4.228093147277832,209,13,0,1980-01-06T03:15:24
315965725,541800,925573,4.129765510559082,220,13,0,1980-01-06T03:15:25
315965726,541800,926573,4.073577880859375,231,13,0,1980-01-06T03:15:26
315965727,541800,927573,4.003344535827637,244,13,0,1980-01-06T03:15:27
315965728,541800,928573,3.989297866821289,0,13,0,1980-01-06T03:15:28
315965729,541800,929573,3.9471569061279297,11,13,0,1980-01-06T03:15:29
315965730,541800,930573,3.9050164222717285,24,13,0,1980-01-06T03:15:30
315965731,541800,931573,3.890969753265381,35,13,0,1980-01-06T03:15:31
315965732,541800,932573,3.890969753265381,46,13,0,1980-01-06T03:15:32
315965733,541800,933573,3.890969753265381,60,13,0,1980-01-06T03:15:33
315965734,541800,934573,3.8628761768341064,71,13,0,1980-01-06T03:15:34
315965735,541800,935573,3.8628761768341064,82,13,0,1980-01-06T03:15:35
315965736,541800,936573,3.8628761768341064,95,13,0,1980-01-06T03:15:36
315965737,541800,937573,3.9050164222717285,106,13,0,1980-01-06T03:15:37
315965738,541800,938573,3.890969753265381,118,13,0,1980-01-06T03:15:38
315965739,541800,939573,3.9190633296966553,131,13,0,1980-01-06T03:15:39
315965740,541800,940573,3.933110237121582,142,13,0,1980-01-06T03:15:40
315965741,541800,941573,3.933110237121582,153,13,0,1980-01-06T03:15:41
315965742,541800,942573,3.9612038135528564,166,13,0,1980-01-06T03:15:42
315965743,541800,943573,3.975250482559204,178,13,0,1980-01-06T03:15:43
315965744,541800,944573,4.017390727996826,189,13,0,1980-01-06T03:15:44
315965745,541800,945573,4.04548454284668,202,13,0,1980-01-06T03:15:45
315965746,541800,946573,4.059531211853027,213,13,0,1980-01-06T03:15:46
315965747,541800,947573,4.115718364715576,224,13,0,1980-01-06T03:15:47
315965748,541800,948573,4.115718364715576,238,13,0,1980-01-06T03:15:48
315965749,541800,949573,4.171905994415283,249,13,0,1980-01-06T03:15:49
315965750,541800,950573,4.185952663421631,4,13,0,1980-01-06T03:15:50
315965751,541800,951573,4.242140293121338,17,13,0,1980-01-06T03:15:51
315965752,541800,952573,4.242140293121338,28,13,0,1980-01-06T03:15:52
315965753,541800,953573,4.284280300140381,40,13,0,1980-01-06T03:15:53
315965754,541800,954573,4.312373638153076,53,13,0,1980-01-06T03:15:54
315965755,541800,955573,4.340467929840088,64,13,0,1980-01-06T03:15:55
315965756,541800,956573,4.494983196258545,75,13,0,1980-01-06T03:15:56
315965757,541800,957573,8.442140579223633,88,13,0,1980-01-06T03:15:57
315965758,541800,958573,13.218058586120605,100,13,0,1980-01-06T03:15:58
315965759,541800,959573,16.0836124420166,111,13,0,1980-01-06T03:15:59
315965760,541800,960573,17.811368942260742,124,13,0,1980-01-06T03:16:00
315965761,541800,961573,19.089630126953125,135,13,0,1980-01-06T03:16:01
315965762,541800,962573,19.79197120666504,146,13,0,1980-01-06T03:16:02
315965763,541800,963573,20.115047454833984,160,13,0,1980-01-06T03:16:03
315965764,541800,964573,20.24146842956543,171,13,0,1980-01-06T03:16:04
315965765,541800,965573,20.213375091552734,182,13,0,1980-01-06T03:16:05
315965766,541800,966573,20.143142700195312,195,13,0,1980-01-06T03:16:06
315965767,541800,967573,45.11839294433594,206,13,0,1980-01-06T03:16:07
315965768,541800,968573,56.97390365600586,218,13,0,1980-01-06T03:16:08
315965769,541800,969573,56.97390365600586,231,13,0,1980-01-06T03:16:09
315965770,541800,970573,56.97390365600586,242,13,0,1980-01-06T03:16:10
315965771,541800,971573,56.98795700073242,253,13,0,1980-01-06T03:16:11
315965772,541800,972573,56.98795700073242,10,13,0,1980-01-06T03:16:12
315965773,541800,973573,56.95986557006836,22,13,0,1980-01-06T03:16:13
315965774,541800,974573,56.98795700073242,33,13,0,1980-01-06T03:16:14
315965775,541800,975573,56.98795700073242,46,13,0,1980-01-06T03:16:15
315965776,541800,976573,56.98795700073242,57,13,0,1980-01-06T03:16:16
315965777,541800,977573,56.97390365600586,68,13,0,1980-01-06T03:16:17
315965778,541800,978573,56.98795700073242,82,13,0,1980-01-06T03:16:18
315965779,541800,979573,56.98795700073242,93,13,0,1980-01-06T03:16:19
315965780,541800,980573,56.95986557006836,104,13,0,1980-01-06T03:16:20
315965781,541800,981573,56.97390365600586,117,13,0,1980-01-06T03:16:21
315965782,541800,982573,56.95986557006836,128,13,0,1980-01-06T03:16:22
315965783,541800,983573,56.95986557006836,140,13,0,1980-01-06T03:16:23
315965784,541800,984573,56.95986557006836,153,13,0,1980-01-06T03:16:24
315965785,541800,985573,56.98795700073242,164,13,0,1980-01-06T03:16:25
315965786,541800,986573,53.81336975097656,175,13,0,1980-01-06T03:16:26
315965787,541800,987573,49.697654724121094,188,13,0,1980-01-06T03:16:27
315965788,541800,988573,45.975250244140625,200,13,0,1980-01-06T03:16:28
315965789,541800,989573,42.449493408203125,211,13,0,1980-01-06T03:16:29
315965790,541800,990573,39.19063186645508,224,13,0,1980-01-06T03:16:30
315965791,541800,991573,36.21270751953125,235,13,0,1980-01-06T03:16:31
315965792,541800,992573,33.431434631347656,246,13,0,1980-01-06T03:16:32
315965793,541800,993573,30.917055130004883,4,13,0,1980-01-06T03:16:33
315965794,541800,994573,28.599328994750977,15,13,0,1980-01-06T03:16:34
315965795,541800,995573,26.492305755615234,26,13,0,1980-01-06T03:16:35
315965796,541800,996573,24.497657775878906,39,13,0,1980-01-06T03:16:36
315965797,541800,997573,22.741804122924805,50,13,0,1980-01-06T03:16:37
315965798,541800,998573,21.168561935424805,62,13,0,1980-01-06T03:16:38
315965799,541800,999573,19.707691192626953,75,13,0,1980-01-06T03:16:39
315965800,541800,1000573,18.373241424560547,86,13,0,1980-01-06T03:16:40
315965801,541800,1001573,17.16521453857422,97,13,0,1980-01-06T03:16:41
315965802,541800,1002573,16.09765625,110,13,0,1980-01-06T03:16:42
315965803,541800,1003573,15.07223892211914,122,13,0,1980-01-06T03:16:43
315965804,541800,1004573,14.18729019165039,133,13,0,1980-01-06T03:16:44
315965805,541800,1005573,13.372573852539062,146,13,0,1980-01-06T03:16:45
315965806,541800,1006573,12.628092765808105,157,13,0,1980-01-06T03:16:46
315965807,541800,1007573,11.939797401428223,168,13,0,1980-01-06T03:16:47
315965808,541800,1008573,11.335784912109375,182,13,0,1980-01-06T03:16:48
315965809,541800,1009573,10.787959098815918,193,13,0,1980-01-06T03:16:49
315965810,541800,1010573,10.254179954528809,204,13,0,1980-01-06T03:16:50
315965811,541800,1011573,9.776588439941406,217,13,0,1980-01-06T03:16:51
315965812,541800,1012573,9.34113597869873,228,13,0,1980-01-06T03:16:52
315965813,541800,1013573,8.961873054504395,240,13,0,1980-01-06T03:16:53
315965814,541800,1014573,8.596654891967773,253,13,0,1980-01-06T03:16:54
315965815,541800,1015573,8.287625312805176,8,13,0,1980-01-06T03:16:55
315965816,541800,1016573,8.807357788085938,19,13,0,1980-01-06T03:16:56
315965817,541800,1017573,30.565881729125977,32,13,0,1980-01-06T03:16:57
315965818,541800,1018573,50.835445404052734,44,13,0,1980-01-06T03:16:58
315965819,541800,1019573,56.98795700073242,55,13,0,1980-01-06T03:16:59
315965820,541800,1020573,56.97390365600586,68,13,0,1980-01-06T03:17:00
315965821,541800,1021573,56.97390365600586,79,13,0,1980-01-06T03:17:01
315965822,541800,1022573,56.97390365600586,90,13,0,1980-01-06T03:17:02
315965823,541800,1023573,56.94581604003906,104,13,0,1980-01-06T03:17:03
315965824,541800,1024573,54.389286041259766,115,13,0,1980-01-06T03:17:04
315965825,541800,1025573,49.73979568481445,126,13,0,1980-01-06T03:17:05
315965826,541800,1026573,45.202667236328125,139,13,0,1980-01-06T03:17:06
315965827,541800,1027573,40.96053695678711,150,13,0,1980-01-06T03:17:07
315965828,541800,1028573,37.02742004394531,162,13,0,1980-01-06T03:17:08
315965829,541800,1029573,33.431434631347656,175,13,0,1980-01-06T03:17:09
315965830,541800,1030573,30.004013061523438,186,13,0,1980-01-06T03:17:10
315965831,541800,1031573,27.012039184570312,197,13,0,1980-01-06T03:17:11
315965832,541800,1032573,24.329097747802734,210,13,0,1980-01-06T03:17:12
315965833,541800,1033573,21.92708969116211,222,13,0,1980-01-06T03:17:13
315965834,541800,1034573,19.820064544677734,233,13,0,1980-01-06T03:17:14
315965835,541800,1035573,18.008024215698242,246,13,0,1980-01-06T03:17:15
315965836,541800,1036573,16.420734405517578,1,13,0,1980-01-06T03:17:16
315965837,541800,1037573,14.987957000732422,12,13,0,1980-01-06T03:17:17
315965838,541800,1038573,13.793977737426758,26,13,0,1980-01-06T03:17:18
315965839,541800,1039573,12.754514694213867,37,13,0,1980-01-06T03:17:19
315965840,541800,1040573,11.79932975769043,48,13,0,1980-01-06T03:17:20
315965841,541800,1041573,10.984613418579102,61,13,0,1980-01-06T03:17:21
315965842,541800,1042573,10.226086616516113,72,13,0,1980-01-06T03:17:22
315965843,541800,1043573,9.608026504516602,84,13,0,1980-01-06T03:17:23
315965844,541800,1044573,9.060200691223145,97,13,0,1980-01-06T03:17:24
315965845,541800,1045573,8.58260726928711,108,13,0,1980-01-06T03:17:25
315965846,541800,1046573,8.119062423706055,119,13,0,1980-01-06T03:17:26
315965847,541800,1047573,7.739798545837402,132,13,0,1980-01-06T03:17:27
315965848,541800,1048573,7.346487998962402,144,13,0,1980-01-06T03:17:28
315965849,541800,1049573,7.03745698928833,155,13,0,1980-01-06T03:17:29
315965850,541800,1050573,6.756521701812744,168,13,0,1980-01-06T03:17:30
315965851,541800,1051573,6.475584983825684,179,13,0,1980-01-06T03:17:31
315965852,541800,1052573,6.236788749694824,190,13,0,1980-01-06T03:17:32
315965853,541800,1053573,6.026086330413818,204,13,0,1980-01-06T03:17:33
315965854,541800,1054573,5.857524394989014,215,13,0,1980-01-06T03:17:34
315965855,541800,1055573,5.688962936401367,226,13,0,1980-01-06T03:17:35
315965856,541800,1056573,5.562541484832764,239,13,0,1980-01-06T03:17:36
315965857,541800,1057573,5.450166702270508,250,13,0,1980-01-06T03:17:37
315965858,541800,1058573,5.323745250701904,6,13,0,1980-01-06T03:17:38
315965859,541800,1059573,5.25351095199585,19,13,0,1980-01-06T03:17:39
315965860,541800,1060573,5.1551833152771,30,13,0,1980-01-06T03:17:40
315965861,541800,1061573,5.084949970245361,41,13,0,1980-01-06T03:17:41
315965862,541800,1062573,5.014715671539307,54,13,0,1980-01-06T03:17:42
315965863,541800,1063573,4.986621856689453,66,13,0,1980-01-06T03:17:43
315965864,541800,1064573,4.916387557983398,77,13,0,1980-01-06T03:17:44
315965865,541800,1065573,4.874246597290039,90,13,0,1980-01-06T03:17:45
315965866,541800,1066573,4.846153259277344,101,13,0,1980-01-06T03:17:46
315965867,541800,1067573,4.832106590270996,112,13,0,1980-01-06T03:17:47
315965868,541800,1068573,4.804013252258301,126,13,0,1980-01-06T03:17:48
315965869,541800,1069573,4.775919437408447,137,13,0,1980-01-06T03:17:49
315965870,541800,1070573,4.775919437408447,148,13,0,1980-01-06T03:17:50
315965871,541800,1071573,4.804013252258301,161,13,0,1980-01-06T03:17:51
315965872,541800,1072573,4.775919437408447,172,13,0,1980-01-06T03:17:52
315965873,541800,1073573,4.775919437408447,184,13,0,1980-01-06T03:17:53
315965874,541800,1074573,4.804013252258301,197,13,0,1980-01-06T03:17:54
315965875,541800,1075573,4.81805944442749,208,13,0,1980-01-06T03:17:55
315965876,541800,1076573,4.832106590270996,219,13,0,1980-01-06T03:17:56
315965877,541800,1077573,4.832106590270996,232,13,0,1980-01-06T03:17:57
315965878,541800,1078573,4.846153259277344,244,13,0,1980-01-06T03:17:58
315965879,541800,1079573,4.888294219970703,255,13,0,1980-01-06T03:17:59
315965880,541800,1080573,4.902340412139893,12,13,0,1980-01-06T03:18:00
315965881,541800,1081573,4.930434703826904,23,13,0,1980-01-06T03:18:01
315965882,541800,1082573,4.9585280418396,34,13,0,1980-01-06T03:18:02
315965883,541800,1083573,4.972574710845947,48,13,0,1980-01-06T03:18:03
315965884,541800,1084573,5.014715671539307,59,13,0,1980-01-06T03:18:04
315965885,541800,1085573,5.042809009552002,70,13,0,1980-01-06T03:18:05
315965886,541800,1086573,5.084949970245361,83,13,0,1980-01-06T03:18:06
315965887,541800,1087573,5.098996162414551,94,13,0,1980-01-06T03:18:07
315965888,541800,1088573,5.127089977264404,106,13,0,1980-01-06T03:18:08
315965889,541800,1089573,5.127089977264404,119,13,0,1980-01-06T03:18:09
315965890,541800,1090573,5.183277130126953,130,13,0,1980-01-06T03:18:10
315965891,541800,1091573,5.197324275970459,141,13,0,1980-01-06T03:18:11
315965892,541800,1092573,5.211371421813965,154,13,0,1980-01-06T03:18:12
315965893,541800,1093573,5.225417613983154,166,13,0,1980-01-06T03:18:13
315965894,541800,1094573,5.281604766845703,177,13,0,1980-01-06T03:18:14
315965895,541800,1095573,5.450166702270508,190,13,0,1980-01-06T03:18:15
315965896,541800,1096573,5.05685567855835,201,13,0,1980-01-06T03:18:16
315965897,541800,1097573,5.028761863708496,212,13,0,1980-01-06T03:18:17
315965898,541800,1098573,5.295651435852051,226,13,0,1980-01-06T03:18:18
315965899,813100,1099573,5.703009128570557,237,13,0,1980-01-06T03:18:19
315965900,813100,1100573,6.082274436950684,248,13,0,1980-01-06T03:18:20
315965901,813100,1101573,6.461538314819336,5,13,0,1980-01-06T03:18:21
315965902,813100,1102573,6.784614562988281,16,13,0,1980-01-06T03:18:22
315965903,813100,1103573,7.107691764831543,28,13,0,1980-01-06T03:18:23
315965904,813100,1104573,7.374581336975098,41,13,0,1980-01-06T03:18:24
315965905,813100,1105573,7.627424240112305,52,13,0,1980-01-06T03:18:25
315965906,813100,1106573,28.753843307495117,63,13,0,1980-01-06T03:18:26
315965907,813100,1107573,56.95986557006836,76,13,0,1980-01-06T03:18:27
315965908,813100,1108573,56.97390365600586,88,13,0,1980-01-06T03:18:28
315965909,813100,1109573,56.95986557006836,99,13,0,1980-01-06T03:18:29
315965910,813100,1110573,56.97390365600586,112,13,0,1980-01-06T03:18:30
315965911,813100,1111573,56.98795700073242,123,13,0,1980-01-06T03:18:31
315965912,813100,1112573,57.00199890136719,134,13,0,1980-01-06T03:18:32
315965913,813100,1113573,56.98795700073242,148,13,0,1980-01-06T03:18:33
315965914,813100,1114573,57.00199890136719,159,13,0,1980-01-06T03:18:34
315965915,813100,1115573,56.94581604003906,170,13,0,1980-01-06T03:18:35
315965916,813100,1116573,56.98795700073242,183,13,0,1980-01-06T03:18:36
315965917,813100,1117573,56.98795700073242,194,13,0,1980-01-06T03:18:37
315965918,813100,1118573,56.97390365600586,206,13,0,1980-01-06T03:18:38
315965919,813100,1119573,56.95986557006836,219,13,0,1980-01-06T03:18:39
315965920,813100,1120573,56.98795700073242,230,13,0,1980-01-06T03:18:40
315965921,813100,1121573,56.53845977783203,241,13,0,1980-01-06T03:18:41
315965922,813100,1122573,51.15852737426758,254,13,0,1980-01-06T03:18:42
315965923,813100,1123573,46.312374114990234,10,13,0,1980-01-06T03:18:43
315965924,813100,1124573,42.05618667602539,21,13,0,1980-01-06T03:18:44
315965925,813100,1125573,38.17926025390625,34,13,0,1980-01-06T03:18:45
315965926,813100,1126573,34.639461517333984,45,13,0,1980-01-06T03:18:46
315965927,813100,1127573,31.535114288330078,56,13,0,1980-01-06T03:18:47
315965928,813100,1128573,28.641468048095703,70,13,0,1980-01-06T03:18:48
315965929,813100,1129573,26.0989933013916,81,13,0,1980-01-06T03:18:49
315965930,813100,1130573,23.851503372192383,92,13,0,1980-01-06T03:18:50
315965931,813100,1131573,21.82876205444336,105,13,0,1980-01-06T03:18:51
315965932,813100,1132573,20.143142700195312,116,13,0,1980-01-06T03:18:52
315965933,813100,1133573,30.186620712280273,128,13,0,1980-01-06T03:18:53
315965934,813100,1134573,48.44748306274414,141,13,0,1980-01-06T03:18:54
315965935,813100,1135573,56.95986557006836,152,13,0,1980-01-06T03:18:55
315965936,813100,1136573,56.98795700073242,163,13,0,1980-01-06T03:18:56
315965937,813100,1137573,56.98795700073242,176,13,0,1980-01-06T03:18:57
315965938,813100,1138573,56.97390365600586,188,13,0,1980-01-06T03:18:58
315965939,813100,1139573,56.97390365600586,199,13,0,1980-01-06T03:18:59
315965940,813100,1140573,53.68695068359375,212,13,0,1980-01-06T03:19:00
315965941,813100,1141573,49.416717529296875,223,13,0,1980-01-06T03:19:01
315965942,813100,1142573,45.23076629638672,234,13,0,1980-01-06T03:19:02
315965943,813100,1143573,41.171234130859375,248,13,0,1980-01-06T03:19:03
315965944,813100,1144573,37.47692108154297,3,13,0,1980-01-06T03:19:04
315965945,813100,1145573,33.923072814941406,14,13,0,1980-01-06T03:19:05
315965946,813100,1146573,30.748491287231445,27,13,0,1980-01-06T03:19:06
315965947,813100,1147573,27.953174591064453,38,13,0,1980-01-06T03:19:07
315965948,813100,1148573,25.28428077697754,50,13,0,1980-01-06T03:19:08
315965949,813100,1149573,22.966552734375,63,13,0,1980-01-06T03:19:09
315965950,813100,1150573,20.887624740600586,74,13,0,1980-01-06T03:19:10
315965951,813100,1151573,19.06153678894043,85,13,0,1980-01-06T03:19:11
315965952,813100,1152573,17.375917434692383,98,13,0,1980-01-06T03:19:12
315965953,813100,1153573,15.886955261230469,110,13,0,1980-01-06T03:19:13
315965954,813100,1154573,14.566554069519043,121,13,0,1980-01-06T03:19:14
315965955,813100,1155573,13.372573852539062,134,13,0,1980-01-06T03:19:15
315965956,813100,1156573,12.347155570983887,145,13,0,1980-01-06T03:19:16
315965957,813100,1157573,11.981938362121582,156,13,0,1980-01-06T03:19:17
315965958,813100,1158573,22.68561553955078,170,13,0,1980-01-06T03:19:18
315965959,813100,1159573,36.35317611694336,181,13,0,1980-01-06T03:19:19
315965960,813100,1160573,44.5565185546875,192,13,0,1980-01-06T03:19:20
315965961,813100,1161573,47.75918960571289,205,13,0,1980-01-06T03:19:21
315965962,813100,1162573,47.75918960571289,216,13,0,1980-01-06T03:19:22
315965963,813100,1163573,45.94715118408203,228,13,0,1980-01-06T03:19:23
315965964,813100,1164573,43.20802688598633,241,13,0,1980-01-06T03:19:24
315965965,813100,1165573,40.20199966430664,252,13,0,1980-01-06T03:19:25
315965966,813100,1166573,37.13979721069336,7,13,0,1980-01-06T03:19:26
315965967,813100,1167573,34.189964294433594,20,13,0,1980-01-06T03:19:27
315965968,813100,1168573,31.422739028930664,32,13,0,1980-01-06T03:19:28
315965969,813100,1169573,28.880264282226562,43,13,0,1980-01-06T03:19:29
315965970,813100,1170573,26.506351470947266,56,13,0,1980-01-06T03:19:30
315965971,813100,1171573,24.13243865966797,67,13,0,1980-01-06T03:19:31
315965972,813100,1172573,21.913042068481445,78,13,0,1980-01-06T03:19:32
315965973,813100,1173573,19.8341121673584,92,13,0,1980-01-06T03:19:33
315965974,813100,1174573,17.93779182434082,103,13,0,1980-01-06T03:19:34
315965975,813100,1175573,16.23812484741211,114,13,0,1980-01-06T03:19:35
315965976,813100,1176573,14.735116004943848,127,13,0,1980-01-06T03:19:36
315965977,813100,1177573,13.428762435913086,138,13,0,1980-01-06T03:19:37
315965978,813100,1178573,12.234782218933105,150,13,0,1980-01-06T03:19:38
315965979,813100,1179573,11.167223930358887,163,13,0,1980-01-06T03:19:39
315965980,813100,1180573,10.254179954528809,174,13,0,1980-01-06T03:19:40
315965981,813100,1181573,9.467557907104492,185,13,0,1980-01-06T03:19:41
315965982,813100,1182573,8.765216827392578,198,13,0,1980-01-06T03:19:42
315965983,813100,1183573,8.133110046386719,210,13,0,1980-01-06T03:19:43
315965984,813100,1184573,7.543143272399902,221,13,0,1980-01-06T03:19:44
315965985,813100,1185573,7.065550804138184,234,13,0,1980-01-06T03:19:45
315965986,813100,1186573,6.616052150726318,245,13,0,1980-01-06T03:19:46
315965987,813100,1187573,6.236788749694824,0,13,0,1980-01-06T03:19:47
315965988,813100,1188573,5.885618209838867,14,13,0,1980-01-06T03:19:48
315965989,813100,1189573,5.562541484832764,25,13,0,1980-01-06T03:19:49
315965990,813100,1190573,5.295651435852051,36,13,0,1980-01-06T03:19:50
315965991,813100,1191573,5.05685567855835,49,13,0,1980-01-06T03:19:51
315965992,813100,1192573,4.86020040512085,60,13,0,1980-01-06T03:19:52
315965993,813100,1193573,4.691637992858887,72,13,0,1980-01-06T03:19:53
315965994,813100,1194573,4.509029388427734,85,13,0,1980-01-06T03:19:54
315965995,813100,1195573,4.396655082702637,96,13,0,1980-01-06T03:19:55
315965996,813100,1196573,4.256186485290527,107,13,0,1980-01-06T03:19:56
315965997,813100,1197573,4.143812656402588,120,13,0,1980-01-06T03:19:57
