time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian
315968329,757900,3527152,-34.68037615611827,30000.0,14.474514633246157,9177.1826171875,117,13,1,1980-01-06T03:58:49
315968330,757900,3528152,-34.663254495792145,30000.0,14.46852672187099,9177.1826171875,129,13,1,1980-01-06T03:58:50
315968331,757900,3529152,-35.67437797545536,30000.0,14.518382649243552,9177.1826171875,140,13,1,1980-01-06T03:58:51
315968332,757900,3530152,-35.73430308687873,30000.0,14.510593404449544,9177.1826171875,150,13,1,1980-01-06T03:58:52
315968333,757900,3531152,-35.68610934967162,30000.0,14.513685574015378,9177.1826171875,162,13,1,1980-01-06T03:58:53
315968334,757900,3532152,-34.6426450854472,30000.0,14.467616785214657,9177.1826171875,172,13,1,1980-01-06T03:58:54
315968335,757900,3533152,-34.63313304828334,30000.0,14.467192087331336,9177.1826171875,182,13,1,1980-01-06T03:58:55
315968336,757900,3534152,-34.62457221396105,30000.0,14.4668106930089,9177.1826171875,195,13,1,1980-01-06T03:58:56
315968337,757900,3535152,-34.621401534372104,30000.0,14.466671996432336,9177.1826171875,205,13,1,1980-01-06T03:58:57
315968338,757900,3536152,-34.62045033047325,30000.0,14.461402397282793,9177.1826171875,215,13,1,1980-01-06T03:58:58
315968339,757900,3537152,-35.40233648279891,30000.0,14.495984928358054,9177.1826171875,227,13,1,1980-01-06T03:58:59
315968340,757900,3538152,-35.6911823758777,30000.0,14.50348519135429,9177.1826171875,237,13,1,1980-01-06T03:59:00
315968341,757900,3539152,-35.70608438867494,30000.0,14.50935778518726,9177.1826171875,248,13,1,1980-01-06T03:59:01
315968342,757900,3540152,-34.59413368521416,30000.0,14.46023161228122,9177.1826171875,4,13,1,1980-01-06T03:59:02
315968343,757900,3541152,-34.593182481022,30000.0,14.460196917877091,9177.1826171875,14,13,1,1980-01-06T03:59:03
