time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633361068,484031,4817,-69,12,-70,2021-10-04T18:24:28,1633361068.487802,2021-10-04T18:24:28
1633361071,315157,4818,-84,7,-85,2021-10-04T18:24:31,1633361071.319202,2021-10-04T18:24:31
1633361071,924172,4819,-71,12,-71,2021-10-04T18:24:31,1633361071.927561,2021-10-04T18:24:31
1633361072,524399,4820,-67,12,-68,2021-10-04T18:24:32,1633361072.527853,2021-10-04T18:24:32
1633361073,104061,4821,-71,12,-72,2021-10-04T18:24:33,1633361073.107378,2021-10-04T18:24:33
1633361073,703820,4822,-74,11,-76,2021-10-04T18:24:33,1633361073.70712,2021-10-04T18:24:33
1633361074,314112,4823,-69,11,-70,2021-10-04T18:24:34,1633361074.317292,2021-10-04T18:24:34
1633361074,903973,4824,-72,12,-72,2021-10-04T18:24:34,1633361074.907144,2021-10-04T18:24:34
1633361077,714648,4825,-77,11,-78,2021-10-04T18:24:37,1633361077.717722,2021-10-04T18:24:37
1633361078,304782,4826,-69,12,-70,2021-10-04T18:24:38,1633361078.308388,2021-10-04T18:24:38
1633361078,923710,4827,-69,11,-70,2021-10-04T18:24:38,1633361078.927228,2021-10-04T18:24:38
1633361079,523667,4828,-71,13,-71,2021-10-04T18:24:39,1633361079.531024,2021-10-04T18:24:39
1633361080,123921,4829,-73,11,-73,2021-10-04T18:24:40,1633361080.1311,2021-10-04T18:24:40
1633361080,723915,4830,-74,11,-75,2021-10-04T18:24:40,1633361080.727982,2021-10-04T18:24:40
1633361081,334254,4831,-72,12,-72,2021-10-04T18:24:41,1633361081.338571,2021-10-04T18:24:41
1633361084,154671,4832,-71,11,-72,2021-10-04T18:24:44,1633361084.158256,2021-10-04T18:24:44
1633361084,753923,4833,-68,11,-69,2021-10-04T18:24:44,1633361084.757786,2021-10-04T18:24:44
1633361085,364292,4834,-67,13,-67,2021-10-04T18:24:45,1633361085.367208,2021-10-04T18:24:45
1633361085,943663,4835,-71,12,-71,2021-10-04T18:24:45,1633361085.947038,2021-10-04T18:24:45
1633361086,563887,4836,-69,12,-70,2021-10-04T18:24:46,1633361086.566903,2021-10-04T18:24:46
1633361087,153874,4837,-68,11,-69,2021-10-04T18:24:47,1633361087.156934,2021-10-04T18:24:47
1633361087,753617,4838,-67,13,-68,2021-10-04T18:24:47,1633361087.756567,2021-10-04T18:24:47
1633361090,585054,4839,-71,10,-72,2021-10-04T18:24:50,1633361090.58818,2021-10-04T18:24:50
1633361091,183807,4840,-73,9,-74,2021-10-04T18:24:51,1633361091.18685,2021-10-04T18:24:51
1633361091,774045,4841,-66,11,-66,2021-10-04T18:24:51,1633361091.777108,2021-10-04T18:24:51
1633361092,373964,4842,-84,-1,-86,2021-10-04T18:24:52,1633361092.37677,2021-10-04T18:24:52
1633361092,954579,4843,-73,9,-74,2021-10-04T18:24:52,1633361092.957212,2021-10-04T18:24:52
1633361093,533840,4844,-68,11,-69,2021-10-04T18:24:53,1633361093.536931,2021-10-04T18:24:53
1633361094,133973,4845,-77,7,-78,2021-10-04T18:24:54,1633361094.136985,2021-10-04T18:24:54
1633361096,955121,4846,-79,9,-80,2021-10-04T18:24:56,1633361096.958606,2021-10-04T18:24:56
1633361097,544758,4847,-70,12,-71,2021-10-04T18:24:57,1633361097.548868,2021-10-04T18:24:57
1633361098,123897,4848,-75,10,-77,2021-10-04T18:24:58,1633361098.12696,2021-10-04T18:24:58
1633361098,703917,4849,-73,11,-74,2021-10-04T18:24:58,1633361098.707369,2021-10-04T18:24:58
1633361099,313870,4850,-70,11,-71,2021-10-04T18:24:59,1633361099.317466,2021-10-04T18:24:59
1633361099,893876,4851,-69,12,-70,2021-10-04T18:24:59,1633361099.897177,2021-10-04T18:24:59
1633361100,493737,4852,-69,11,-69,2021-10-04T18:25:00,1633361100.497594,2021-10-04T18:25:00
1633361103,314534,4853,-69,12,-70,2021-10-04T18:25:03,1633361103.318217,2021-10-04T18:25:03
1633361103,913682,4854,-69,12,-70,2021-10-04T18:25:03,1633361103.91772,2021-10-04T18:25:03
1633361104,513919,4855,-68,10,-71,2021-10-04T18:25:04,1633361104.517731,2021-10-04T18:25:04
1633361105,113651,4856,-74,12,-75,2021-10-04T18:25:05,1633361105.116544,2021-10-04T18:25:05
1633361105,703727,4857,-73,11,-73,2021-10-04T18:25:05,1633361105.707267,2021-10-04T18:25:05
1633361106,293984,4858,-72,11,-73,2021-10-04T18:25:06,1633361106.297214,2021-10-04T18:25:06
1633361106,883693,4859,-73,11,-74,2021-10-04T18:25:06,1633361106.886807,2021-10-04T18:25:06
1633361109,715762,4860,-68,11,-69,2021-10-04T18:25:09,1633361109.718801,2021-10-04T18:25:09
1633361110,305025,4861,-67,12,-68,2021-10-04T18:25:10,1633361110.309705,2021-10-04T18:25:10
1633361110,904195,4862,-71,12,-71,2021-10-04T18:25:10,1633361110.908119,2021-10-04T18:25:10
1633361111,493674,4863,-69,12,-70,2021-10-04T18:25:11,1633361111.496897,2021-10-04T18:25:11
1633361112,83688,4864,-70,12,-71,2021-10-04T18:25:12,1633361112.086694,2021-10-04T18:25:12
1633361112,683412,4865,-72,10,-74,2021-10-04T18:25:12,1633361112.687011,2021-10-04T18:25:12
1633361113,283602,4866,-68,13,-68,2021-10-04T18:25:13,1633361113.286293,2021-10-04T18:25:13
1633361116,104402,4867,-67,13,-68,2021-10-04T18:25:16,1633361116.108424,2021-10-04T18:25:16
1633361116,683838,4868,-68,13,-69,2021-10-04T18:25:16,1633361116.686887,2021-10-04T18:25:16
1633361117,273494,4869,-69,12,-70,2021-10-04T18:25:17,1633361117.27759,2021-10-04T18:25:17
1633361117,893637,4870,-67,12,-68,2021-10-04T18:25:17,1633361117.896845,2021-10-04T18:25:17
1633361118,484211,4871,-73,11,-74,2021-10-04T18:25:18,1633361118.487613,2021-10-04T18:25:18
1633361119,83380,4872,-81,9,-81,2021-10-04T18:25:19,1633361119.086963,2021-10-04T18:25:19
1633361119,663517,4873,-70,13,-70,2021-10-04T18:25:19,1633361119.667504,2021-10-04T18:25:19
1633361122,484337,4874,-71,11,-72,2021-10-04T18:25:22,1633361122.488281,2021-10-04T18:25:22
1633361123,73946,4875,-76,10,-76,2021-10-04T18:25:23,1633361123.077121,2021-10-04T18:25:23
1633361123,673702,4876,-75,10,-76,2021-10-04T18:25:23,1633361123.677243,2021-10-04T18:25:23
1633361124,253645,4877,-71,11,-72,2021-10-04T18:25:24,1633361124.257276,2021-10-04T18:25:24
1633361124,853591,4878,-67,12,-68,2021-10-04T18:25:24,1633361124.856827,2021-10-04T18:25:24
1633361125,463423,4879,-74,12,-74,2021-10-04T18:25:25,1633361125.467514,2021-10-04T18:25:25
1633361126,53302,4880,-72,11,-73,2021-10-04T18:25:26,1633361126.056828,2021-10-04T18:25:26
1633361128,924358,4881,-73,12,-73,2021-10-04T18:25:28,1633361128.929122,2021-10-04T18:25:28
1633361129,523446,4882,-71,11,-72,2021-10-04T18:25:29,1633361129.526407,2021-10-04T18:25:29
1633361130,103764,4883,-74,11,-74,2021-10-04T18:25:30,1633361130.107336,2021-10-04T18:25:30
1633361130,683670,4884,-80,10,-80,2021-10-04T18:25:30,1633361130.68792,2021-10-04T18:25:30
1633361131,283298,4885,-80,9,-81,2021-10-04T18:25:31,1633361131.287015,2021-10-04T18:25:31
1633361131,883540,4886,-77,10,-77,2021-10-04T18:25:31,1633361131.886615,2021-10-04T18:25:31
1633361132,473500,4887,-71,11,-72,2021-10-04T18:25:32,1633361132.47819,2021-10-04T18:25:32
1633361135,294068,4888,-70,12,-71,2021-10-04T18:25:35,1633361135.297612,2021-10-04T18:25:35
1633361135,903866,4889,-70,12,-71,2021-10-04T18:25:35,1633361135.906728,2021-10-04T18:25:35
1633361136,493174,4890,-85,5,-87,2021-10-04T18:25:36,1633361136.496783,2021-10-04T18:25:36
1633361137,73208,4891,-82,9,-82,2021-10-04T18:25:37,1633361137.076098,2021-10-04T18:25:37
1633361137,663407,4892,-88,1,-91,2021-10-04T18:25:37,1633361137.666951,2021-10-04T18:25:37
1633361138,253218,4893,-78,9,-78,2021-10-04T18:25:38,1633361138.256843,2021-10-04T18:25:38
1633361138,863178,4894,-83,7,-84,2021-10-04T18:25:38,1633361138.866725,2021-10-04T18:25:38
1633361141,693965,4895,-76,10,-76,2021-10-04T18:25:41,1633361141.697123,2021-10-04T18:25:41
1633361142,303235,4896,-81,9,-81,2021-10-04T18:25:42,1633361142.306838,2021-10-04T18:25:42
1633361142,913359,4897,-81,9,-82,2021-10-04T18:25:42,1633361142.91684,2021-10-04T18:25:42
1633361143,503281,4898,-76,10,-76,2021-10-04T18:25:43,1633361143.506675,2021-10-04T18:25:43
1633361144,123135,4899,-73,13,-73,2021-10-04T18:25:44,1633361144.126679,2021-10-04T18:25:44
1633361144,713598,4900,-73,11,-74,2021-10-04T18:25:44,1633361144.717185,2021-10-04T18:25:44
1633361145,313362,4901,-70,12,-71,2021-10-04T18:25:45,1633361145.316859,2021-10-04T18:25:45
1633361148,144564,4902,-86,5,-86,2021-10-04T18:25:48,1633361148.148175,2021-10-04T18:25:48
1633361148,753291,4903,-73,12,-74,2021-10-04T18:25:48,1633361148.756509,2021-10-04T18:25:48
1633361149,343353,4904,-72,11,-72,2021-10-04T18:25:49,1633361149.351284,2021-10-04T18:25:49
1633361149,933860,4905,-70,13,-70,2021-10-04T18:25:49,1633361149.936767,2021-10-04T18:25:49
1633361150,523331,4906,-68,13,-68,2021-10-04T18:25:50,1633361150.526505,2021-10-04T18:25:50
1633361151,113710,4907,-69,12,-70,2021-10-04T18:25:51,1633361151.118684,2021-10-04T18:25:51
1633361151,693034,4908,-73,13,-74,2021-10-04T18:25:51,1633361151.695938,2021-10-04T18:25:51
1633361154,484255,4909,-71,11,-72,2021-10-04T18:25:54,1633361154.486816,2021-10-04T18:25:54
1633361155,73423,4910,-70,12,-71,2021-10-04T18:25:55,1633361155.07727,2021-10-04T18:25:55
1633361155,683722,4911,-69,12,-69,2021-10-04T18:25:55,1633361155.687603,2021-10-04T18:25:55
1633361156,263081,4912,-71,13,-71,2021-10-04T18:25:56,1633361156.26657,2021-10-04T18:25:56
1633361156,883578,4913,-80,9,-81,2021-10-04T18:25:56,1633361156.887284,2021-10-04T18:25:56
1633361157,463128,4914,-76,11,-77,2021-10-04T18:25:57,1633361157.466717,2021-10-04T18:25:57
1633361158,73207,4915,-78,10,-79,2021-10-04T18:25:58,1633361158.076414,2021-10-04T18:25:58
1633361160,894238,4916,-68,12,-69,2021-10-04T18:26:00,1633361160.897775,2021-10-04T18:26:00
1633361161,483863,4917,-69,12,-70,2021-10-04T18:26:01,1633361161.487876,2021-10-04T18:26:01
1633361162,83226,4918,-71,11,-72,2021-10-04T18:26:02,1633361162.086216,2021-10-04T18:26:02
1633361162,683272,4919,-75,10,-76,2021-10-04T18:26:02,1633361162.686791,2021-10-04T18:26:02
1633361163,263290,4920,-75,11,-76,2021-10-04T18:26:03,1633361163.266788,2021-10-04T18:26:03
1633361163,853232,4921,-81,7,-82,2021-10-04T18:26:03,1633361163.856595,2021-10-04T18:26:03
1633361164,433236,4922,-80,9,-81,2021-10-04T18:26:04,1633361164.436863,2021-10-04T18:26:04
1633361167,234520,4923,-72,11,-73,2021-10-04T18:26:07,1633361167.237668,2021-10-04T18:26:07
1633361167,833316,4924,-74,12,-74,2021-10-04T18:26:07,1633361167.836826,2021-10-04T18:26:07
1633361168,413246,4925,-75,11,-76,2021-10-04T18:26:08,1633361168.416259,2021-10-04T18:26:08
1633361169,13716,4926,-81,8,-82,2021-10-04T18:26:09,1633361169.017327,2021-10-04T18:26:09
1633361169,593011,4927,-77,10,-78,2021-10-04T18:26:09,1633361169.596908,2021-10-04T18:26:09
1633361170,193173,4928,-72,12,-73,2021-10-04T18:26:10,1633361170.196039,2021-10-04T18:26:10
1633361170,803200,4929,-67,13,-67,2021-10-04T18:26:10,1633361170.806632,2021-10-04T18:26:10
1633361173,643955,4930,-71,11,-72,2021-10-04T18:26:13,1633361173.647479,2021-10-04T18:26:13
1633361174,223161,4931,-70,12,-70,2021-10-04T18:26:14,1633361174.227633,2021-10-04T18:26:14
1633361174,813161,4932,-70,11,-70,2021-10-04T18:26:14,1633361174.816406,2021-10-04T18:26:14
1633361175,413346,4933,-69,12,-70,2021-10-04T18:26:15,1633361175.417515,2021-10-04T18:26:15
1633361176,3269,4934,-70,12,-71,2021-10-04T18:26:16,1633361176.006386,2021-10-04T18:26:16
1633361176,613312,4935,-68,11,-69,2021-10-04T18:26:16,1633361176.61642,2021-10-04T18:26:16
1633361177,203159,4936,-68,12,-69,2021-10-04T18:26:17,1633361177.206154,2021-10-04T18:26:17
1633361180,44218,4937,-68,12,-69,2021-10-04T18:26:20,1633361180.04884,2021-10-04T18:26:20
1633361180,643050,4938,-68,10,-69,2021-10-04T18:26:20,1633361180.649348,2021-10-04T18:26:20
1633361181,233166,4939,-68,12,-68,2021-10-04T18:26:21,1633361181.239474,2021-10-04T18:26:21
1633361181,812869,4940,-69,12,-70,2021-10-04T18:26:21,1633361181.815874,2021-10-04T18:26:21
1633361182,412828,4941,-78,10,-78,2021-10-04T18:26:22,1633361182.416311,2021-10-04T18:26:22
1633361183,13124,4942,-84,6,-85,2021-10-04T18:26:23,1633361183.016666,2021-10-04T18:26:23
1633361183,633038,4943,-79,10,-79,2021-10-04T18:26:23,1633361183.636697,2021-10-04T18:26:23
1633361186,464325,4944,-71,12,-72,2021-10-04T18:26:26,1633361186.467154,2021-10-04T18:26:26
1633361187,63044,4945,-80,8,-81,2021-10-04T18:26:27,1633361187.0696,2021-10-04T18:26:27
1633361187,643081,4946,-66,12,-66,2021-10-04T18:26:27,1633361187.649672,2021-10-04T18:26:27
1633361188,223194,4947,-73,11,-74,2021-10-04T18:26:28,1633361188.226423,2021-10-04T18:26:28
1633361188,813078,4948,-82,7,-83,2021-10-04T18:26:28,1633361188.816356,2021-10-04T18:26:28
1633361189,413361,4949,-68,12,-69,2021-10-04T18:26:29,1633361189.417078,2021-10-04T18:26:29
1633361189,993865,4950,-73,12,-73,2021-10-04T18:26:29,1633361189.996937,2021-10-04T18:26:29
1633361192,824710,4951,-75,10,-77,2021-10-04T18:26:32,1633361192.827658,2021-10-04T18:26:32
1633361193,423218,4952,-75,10,-76,2021-10-04T18:26:33,1633361193.42659,2021-10-04T18:26:33
1633361194,2794,4953,-75,11,-75,2021-10-04T18:26:34,1633361194.005855,2021-10-04T18:26:34
1633361194,602779,4954,-65,12,-66,2021-10-04T18:26:34,1633361194.606197,2021-10-04T18:26:34
1633361195,202791,4955,-73,11,-74,2021-10-04T18:26:35,1633361195.206599,2021-10-04T18:26:35
1633361195,803017,4956,-73,12,-74,2021-10-04T18:26:35,1633361195.806319,2021-10-04T18:26:35
1633361196,403035,4957,-67,13,-67,2021-10-04T18:26:36,1633361196.406527,2021-10-04T18:26:36
1633361199,243904,4958,-71,11,-72,2021-10-04T18:26:39,1633361199.246973,2021-10-04T18:26:39
1633361199,843173,4959,-71,13,-72,2021-10-04T18:26:39,1633361199.846075,2021-10-04T18:26:39
1633361200,433190,4960,-76,10,-77,2021-10-04T18:26:40,1633361200.436321,2021-10-04T18:26:40
1633361201,13140,4961,-91,-1,-93,2021-10-04T18:26:41,1633361201.016375,2021-10-04T18:26:41
1633361201,604695,4962,-80,9,-81,2021-10-04T18:26:41,1633361201.607527,2021-10-04T18:26:41
1633361202,212728,4963,-74,11,-75,2021-10-04T18:26:42,1633361202.215908,2021-10-04T18:26:42
1633361202,823113,4964,-76,11,-77,2021-10-04T18:26:42,1633361202.826116,2021-10-04T18:26:42
1633361205,644489,4965,-89,1,-90,2021-10-04T18:26:45,1633361205.647118,2021-10-04T18:26:45
1633361206,242959,4966,-79,10,-79,2021-10-04T18:26:46,1633361206.249469,2021-10-04T18:26:46
1633361206,842882,4967,-78,10,-78,2021-10-04T18:26:46,1633361206.849306,2021-10-04T18:26:46
1633361207,422921,4968,-74,11,-74,2021-10-04T18:26:47,1633361207.429785,2021-10-04T18:26:47
1633361208,23300,4969,-73,12,-73,2021-10-04T18:26:48,1633361208.029659,2021-10-04T18:26:48
1633361208,612927,4970,-72,12,-73,2021-10-04T18:26:48,1633361208.619496,2021-10-04T18:26:48
1633361209,202937,4971,-76,10,-76,2021-10-04T18:26:49,1633361209.209414,2021-10-04T18:26:49
1633361212,13962,4972,-70,12,-71,2021-10-04T18:26:52,1633361212.016776,2021-10-04T18:26:52
1633361212,613181,4973,-71,11,-72,2021-10-04T18:26:52,1633361212.615892,2021-10-04T18:26:52
1633361213,202881,4974,-72,11,-72,2021-10-04T18:26:53,1633361213.206556,2021-10-04T18:26:53
1633361213,802857,4975,-73,10,-74,2021-10-04T18:26:53,1633361213.806983,2021-10-04T18:26:53
1633361214,402906,4976,-73,12,-73,2021-10-04T18:26:54,1633361214.405864,2021-10-04T18:26:54
1633361215,2909,4977,-78,10,-79,2021-10-04T18:26:55,1633361215.005928,2021-10-04T18:26:55
1633361215,594021,4978,-72,12,-73,2021-10-04T18:26:55,1633361215.598766,2021-10-04T18:26:55
1633361218,414012,4979,-79,9,-79,2021-10-04T18:26:58,1633361218.417258,2021-10-04T18:26:58
1633361219,12759,4980,-77,10,-78,2021-10-04T18:26:59,1633361219.015918,2021-10-04T18:26:59
1633361219,612867,4981,-70,12,-71,2021-10-04T18:26:59,1633361219.616163,2021-10-04T18:26:59
1633361220,202847,4982,-73,11,-74,2021-10-04T18:27:00,1633361220.205732,2021-10-04T18:27:00
1633361220,813446,4983,-70,12,-71,2021-10-04T18:27:00,1633361220.81702,2021-10-04T18:27:00
1633361221,412833,4984,-73,11,-74,2021-10-04T18:27:01,1633361221.416171,2021-10-04T18:27:01
1633361222,3453,4985,-83,7,-83,2021-10-04T18:27:02,1633361222.007472,2021-10-04T18:27:02
1633361224,823448,4986,-70,11,-70,2021-10-04T18:27:04,1633361224.826931,2021-10-04T18:27:04
1633361225,422565,4987,-77,10,-77,2021-10-04T18:27:05,1633361225.425642,2021-10-04T18:27:05
1633361226,12575,4988,-72,11,-73,2021-10-04T18:27:06,1633361226.016483,2021-10-04T18:27:06
1633361226,612565,4989,-67,12,-68,2021-10-04T18:27:06,1633361226.615972,2021-10-04T18:27:06
1633361227,202972,4990,-68,11,-69,2021-10-04T18:27:07,1633361227.206012,2021-10-04T18:27:07
1633361227,792618,4991,-69,11,-70,2021-10-04T18:27:07,1633361227.795579,2021-10-04T18:27:07
1633361228,392526,4992,-78,10,-79,2021-10-04T18:27:08,1633361228.395802,2021-10-04T18:27:08
1633361231,264545,4993,-73,11,-74,2021-10-04T18:27:11,1633361231.268362,2021-10-04T18:27:11
1633361231,842623,4994,-79,10,-80,2021-10-04T18:27:11,1633361231.845623,2021-10-04T18:27:11
1633361232,422883,4995,-73,12,-74,2021-10-04T18:27:12,1633361232.426145,2021-10-04T18:27:12
1633361233,22780,4996,-73,11,-73,2021-10-04T18:27:13,1633361233.026242,2021-10-04T18:27:13
1633361233,602819,4997,-73,13,-73,2021-10-04T18:27:13,1633361233.609464,2021-10-04T18:27:13
1633361234,183486,4998,-71,11,-72,2021-10-04T18:27:14,1633361234.186619,2021-10-04T18:27:14
1633361234,773002,4999,-73,12,-74,2021-10-04T18:27:14,1633361234.776248,2021-10-04T18:27:14
1633361237,603764,5000,-74,12,-74,2021-10-04T18:27:17,1633361237.606802,2021-10-04T18:27:17
1633361238,212540,5001,-74,11,-75,2021-10-04T18:27:18,1633361238.216285,2021-10-04T18:27:18
1633361238,792774,5002,-75,11,-76,2021-10-04T18:27:18,1633361238.795898,2021-10-04T18:27:18
1633361239,372790,5003,-79,10,-79,2021-10-04T18:27:19,1633361239.380197,2021-10-04T18:27:19
1633361239,962811,5004,-83,6,-83,2021-10-04T18:27:19,1633361239.966047,2021-10-04T18:27:19
1633361240,542750,5005,-87,4,-88,2021-10-04T18:27:20,1633361240.546536,2021-10-04T18:27:20
1633361241,122722,5006,-88,3,-89,2021-10-04T18:27:21,1633361241.126563,2021-10-04T18:27:21
1633361243,973658,5007,-72,11,-73,2021-10-04T18:27:23,1633361243.976608,2021-10-04T18:27:23
1633361244,552707,5008,-73,12,-73,2021-10-04T18:27:24,1633361244.555964,2021-10-04T18:27:24
1633361245,132697,5009,-74,11,-74,2021-10-04T18:27:25,1633361245.13707,2021-10-04T18:27:25
1633361245,712840,5010,-73,12,-73,2021-10-04T18:27:25,1633361245.716578,2021-10-04T18:27:25
1633361246,292918,5011,-71,11,-71,2021-10-04T18:27:26,1633361246.29585,2021-10-04T18:27:26
1633361246,892680,5012,-71,13,-71,2021-10-04T18:27:26,1633361246.896002,2021-10-04T18:27:26
1633361247,482442,5013,-73,10,-74,2021-10-04T18:27:27,1633361247.485177,2021-10-04T18:27:27
1633361250,323314,5014,-73,12,-73,2021-10-04T18:27:30,1633361250.327225,2021-10-04T18:27:30
1633361250,902668,5015,-77,10,-77,2021-10-04T18:27:30,1633361250.905313,2021-10-04T18:27:30
1633361251,522676,5016,-77,10,-77,2021-10-04T18:27:31,1633361251.52615,2021-10-04T18:27:31
1633361252,102637,5017,-74,10,-75,2021-10-04T18:27:32,1633361252.106178,2021-10-04T18:27:32
1633361252,682647,5018,-68,12,-68,2021-10-04T18:27:32,1633361252.685712,2021-10-04T18:27:32
1633361253,262614,5019,-73,12,-74,2021-10-04T18:27:33,1633361253.26622,2021-10-04T18:27:33
1633361253,842767,5020,-86,6,-87,2021-10-04T18:27:33,1633361253.846395,2021-10-04T18:27:33
1633361256,663670,5021,-70,12,-70,2021-10-04T18:27:36,1633361256.668205,2021-10-04T18:27:36
1633361257,242744,5022,-69,12,-70,2021-10-04T18:27:37,1633361257.245635,2021-10-04T18:27:37
1633361257,842361,5023,-67,12,-68,2021-10-04T18:27:37,1633361257.845504,2021-10-04T18:27:37
1633361258,432768,5024,-65,13,-65,2021-10-04T18:27:38,1633361258.436522,2021-10-04T18:27:38
1633361259,32634,5025,-66,12,-66,2021-10-04T18:27:39,1633361259.035927,2021-10-04T18:27:39
1633361259,622857,5026,-67,13,-68,2021-10-04T18:27:39,1633361259.626472,2021-10-04T18:27:39
1633362570,919895,5027,-58,12,-59,2021-10-04T18:49:30,1633362570.923738,2021-10-04T18:49:30
1633362571,529956,5028,-59,12,-60,2021-10-04T18:49:31,1633362571.533802,2021-10-04T18:49:31
1633362572,119948,5029,-60,12,-60,2021-10-04T18:49:32,1633362572.122689,2021-10-04T18:49:32
1633362572,709669,5030,-58,12,-59,2021-10-04T18:49:32,1633362572.71577,2021-10-04T18:49:32
1633362573,319927,5031,-57,13,-57,2021-10-04T18:49:33,1633362573.326479,2021-10-04T18:49:33
1633362573,909883,5032,-58,12,-59,2021-10-04T18:49:33,1633362573.912914,2021-10-04T18:49:33
1633362574,519879,5033,-57,12,-58,2021-10-04T18:49:34,1633362574.522872,2021-10-04T18:49:34
1633362577,769651,5034,-56,13,-57,2021-10-04T18:49:37,1633362577.773369,2021-10-04T18:49:37
1633362578,379775,5035,-56,13,-57,2021-10-04T18:49:38,1633362578.38298,2021-10-04T18:49:38
1633362578,980936,5036,-58,11,-59,2021-10-04T18:49:38,1633362578.984146,2021-10-04T18:49:38
1633362579,559598,5037,-60,13,-60,2021-10-04T18:49:39,1633362579.563159,2021-10-04T18:49:39
1633362580,149907,5038,-59,12,-60,2021-10-04T18:49:40,1633362580.152909,2021-10-04T18:49:40
1633362580,729817,5039,-58,13,-59,2021-10-04T18:49:40,1633362580.733191,2021-10-04T18:49:40
1633362583,409737,5040,-58,11,-59,2021-10-04T18:49:43,1633362583.416347,2021-10-04T18:49:43
1633362583,989837,5041,-58,12,-58,2021-10-04T18:49:43,1633362583.996999,2021-10-04T18:49:43
1633362584,589822,5042,-60,13,-60,2021-10-04T18:49:44,1633362584.592938,2021-10-04T18:49:44
1633362585,169792,5043,-60,13,-60,2021-10-04T18:49:45,1633362585.173115,2021-10-04T18:49:45
1633362585,779737,5044,-59,12,-59,2021-10-04T18:49:45,1633362585.783184,2021-10-04T18:49:45
1633362586,369875,5045,-57,11,-58,2021-10-04T18:49:46,1633362586.373922,2021-10-04T18:49:46
1633362586,949489,5046,-59,12,-60,2021-10-04T18:49:46,1633362586.952727,2021-10-04T18:49:46
1633362589,579819,5047,-56,12,-57,2021-10-04T18:49:49,1633362589.583435,2021-10-04T18:49:49
1633362590,189729,5048,-59,12,-60,2021-10-04T18:49:50,1633362590.192553,2021-10-04T18:49:50
1633362590,779858,5049,-59,12,-60,2021-10-04T18:49:50,1633362590.786089,2021-10-04T18:49:50
1633362591,369816,5050,-60,12,-61,2021-10-04T18:49:51,1633362591.374536,2021-10-04T18:49:51
1633362591,990080,5051,-60,13,-60,2021-10-04T18:49:51,1633362591.993592,2021-10-04T18:49:51
1633362592,569708,5052,-59,12,-60,2021-10-04T18:49:52,1633362592.573585,2021-10-04T18:49:52
1633362593,169666,5053,-60,12,-61,2021-10-04T18:49:53,1633362593.172689,2021-10-04T18:49:53
1633362596,419969,5054,-57,12,-58,2021-10-04T18:49:56,1633362596.42327,2021-10-04T18:49:56
1633362597,10982,5055,-60,13,-60,2021-10-04T18:49:57,1633362597.014641,2021-10-04T18:49:57
1633362597,609487,5056,-58,12,-59,2021-10-04T18:49:57,1633362597.612957,2021-10-04T18:49:57
1633362598,209428,5057,-57,12,-58,2021-10-04T18:49:58,1633362598.212404,2021-10-04T18:49:58
1633362598,809672,5058,-60,13,-60,2021-10-04T18:49:58,1633362598.81359,2021-10-04T18:49:58
1633362599,409395,5059,-59,12,-60,2021-10-04T18:49:59,1633362599.412682,2021-10-04T18:49:59
1633362602,659615,5060,-59,12,-60,2021-10-04T18:50:02,1633362602.662692,2021-10-04T18:50:02
1633362603,239575,5061,-60,11,-60,2021-10-04T18:50:03,1633362603.24328,2021-10-04T18:50:03
1633362603,839620,5062,-59,12,-60,2021-10-04T18:50:03,1633362603.842606,2021-10-04T18:50:03
1633362604,439634,5063,-58,12,-58,2021-10-04T18:50:04,1633362604.442456,2021-10-04T18:50:04
1633362605,29864,5064,-58,12,-58,2021-10-04T18:50:05,1633362605.033143,2021-10-04T18:50:05
1633362605,619594,5065,-58,11,-59,2021-10-04T18:50:05,1633362605.622772,2021-10-04T18:50:05
1633362610,879308,5066,-60,13,-60,2021-10-04T18:50:10,1633362610.883374,2021-10-04T18:50:10
1633362611,499516,5067,-60,12,-61,2021-10-04T18:50:11,1633362611.502554,2021-10-04T18:50:11
1633362612,89311,5068,-59,11,-59,2021-10-04T18:50:12,1633362612.092134,2021-10-04T18:50:12
1633362612,699503,5069,-58,12,-58,2021-10-04T18:50:12,1633362612.70314,2021-10-04T18:50:12
1633362613,319556,5070,-57,12,-57,2021-10-04T18:50:13,1633362613.322592,2021-10-04T18:50:13
1633362613,929326,5071,-57,12,-58,2021-10-04T18:50:13,1633362613.933937,2021-10-04T18:50:13
1633362616,579394,5072,-59,13,-60,2021-10-04T18:50:16,1633362616.582263,2021-10-04T18:50:16
1633362617,179475,5073,-58,13,-58,2021-10-04T18:50:17,1633362617.182755,2021-10-04T18:50:17
1633362617,769509,5074,-59,11,-60,2021-10-04T18:50:17,1633362617.772449,2021-10-04T18:50:17
1633362618,359464,5075,-60,13,-61,2021-10-04T18:50:18,1633362618.363804,2021-10-04T18:50:18
1633362618,979223,5076,-61,10,-63,2021-10-04T18:50:18,1633362618.98362,2021-10-04T18:50:18
1633362619,589167,5077,-62,11,-63,2021-10-04T18:50:19,1633362619.592423,2021-10-04T18:50:19
1633362620,169619,5078,-62,12,-62,2021-10-04T18:50:20,1633362620.172317,2021-10-04T18:50:20
