time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1633360750,927762,True,4467,4101,-83,5,-84,2021-10-04T18:19:10,1633360750.929476,2021-10-04T18:19:10
1633360753,688081,True,4468,4102,-68,11,-69,2021-10-04T18:19:13,1633360753.690002,2021-10-04T18:19:13
1633360754,267673,True,4469,4103,-71,11,-71,2021-10-04T18:19:14,1633360754.269625,2021-10-04T18:19:14
1633360754,857446,True,4470,4104,-76,10,-76,2021-10-04T18:19:14,1633360754.859061,2021-10-04T18:19:14
1633360755,447519,True,4471,4105,-72,11,-73,2021-10-04T18:19:15,1633360755.449135,2021-10-04T18:19:15
1633360756,37915,True,4472,4106,-69,10,-69,2021-10-04T18:19:16,1633360756.039547,2021-10-04T18:19:16
1633360756,637894,True,4473,4107,-67,11,-67,2021-10-04T18:19:16,1633360756.639796,2021-10-04T18:19:16
1633360757,228725,True,4474,4108,-66,12,-66,2021-10-04T18:19:17,1633360757.230372,2021-10-04T18:19:17
1633360759,968001,True,4475,4109,-81,7,-81,2021-10-04T18:19:19,1633360759.969873,2021-10-04T18:19:19
1633360760,547660,True,4476,4110,-71,11,-71,2021-10-04T18:19:20,1633360760.549933,2021-10-04T18:19:20
1633360761,127355,True,4477,4111,-75,10,-76,2021-10-04T18:19:21,1633360761.128966,2021-10-04T18:19:21
1633360761,727386,True,4478,4112,-85,3,-86,2021-10-04T18:19:21,1633360761.729321,2021-10-04T18:19:21
1633360762,327368,True,4479,4113,-74,10,-75,2021-10-04T18:19:22,1633360762.329278,2021-10-04T18:19:22
1633360762,947366,True,4480,4114,-66,12,-66,2021-10-04T18:19:22,1633360762.949187,2021-10-04T18:19:22
1633360763,527356,True,4481,4115,-68,11,-69,2021-10-04T18:19:23,1633360763.529273,2021-10-04T18:19:23
1633360766,297949,True,4482,4116,-72,11,-72,2021-10-04T18:19:26,1633360766.299938,2021-10-04T18:19:26
1633360766,877441,True,4483,4117,-76,10,-77,2021-10-04T18:19:26,1633360766.879013,2021-10-04T18:19:26
1633360767,467399,True,4484,4118,-67,12,-68,2021-10-04T18:19:27,1633360767.468947,2021-10-04T18:19:27
1633360768,47267,True,4485,4119,-62,12,-62,2021-10-04T18:19:28,1633360768.048881,2021-10-04T18:19:28
1633360768,637239,True,4486,4120,-64,13,-65,2021-10-04T18:19:28,1633360768.639564,2021-10-04T18:19:28
1633360769,227588,True,4487,4121,-63,12,-64,2021-10-04T18:19:29,1633360769.232444,2021-10-04T18:19:29
1633360769,807483,True,4488,4122,-64,12,-65,2021-10-04T18:19:29,1633360769.80949,2021-10-04T18:19:29
1633360772,557690,True,4489,4123,-72,11,-72,2021-10-04T18:19:32,1633360772.559262,2021-10-04T18:19:32
1633360773,147620,False,4490,4124,-80,6,-82,2021-10-04T18:19:33,1633360773.14925,2021-10-04T18:19:33
1633360773,737223,True,4491,4125,-66,12,-67,2021-10-04T18:19:33,1633360773.73884,2021-10-04T18:19:33
1633360774,317227,True,4492,4126,-64,13,-65,2021-10-04T18:19:34,1633360774.318901,2021-10-04T18:19:34
1633360774,907236,True,4493,4127,-64,13,-64,2021-10-04T18:19:34,1633360774.909277,2021-10-04T18:19:34
1633360775,487166,True,4494,4128,-66,12,-66,2021-10-04T18:19:35,1633360775.488827,2021-10-04T18:19:35
1633360776,97196,True,4495,4129,-70,12,-70,2021-10-04T18:19:36,1633360776.099201,2021-10-04T18:19:36
1633360778,887653,True,4496,4130,-69,11,-70,2021-10-04T18:19:38,1633360778.88944,2021-10-04T18:19:38
1633360779,467144,True,4497,4131,-73,11,-74,2021-10-04T18:19:39,1633360779.468776,2021-10-04T18:19:39
1633360780,77322,True,4498,4132,-67,12,-68,2021-10-04T18:19:40,1633360780.079225,2021-10-04T18:19:40
1633360780,677166,True,4499,4133,-64,13,-64,2021-10-04T18:19:40,1633360780.679477,2021-10-04T18:19:40
1633360781,257317,True,4500,4134,-68,11,-69,2021-10-04T18:19:41,1633360781.258928,2021-10-04T18:19:41
1633360781,848684,True,4501,4135,-67,12,-68,2021-10-04T18:19:41,1633360781.852153,2021-10-04T18:19:41
1633360782,477107,True,4502,4136,-65,12,-66,2021-10-04T18:19:42,1633360782.479048,2021-10-04T18:19:42
1633360785,257824,True,4503,4137,-66,11,-66,2021-10-04T18:19:45,1633360785.259315,2021-10-04T18:19:45
1633360785,837255,True,4504,4138,-74,11,-75,2021-10-04T18:19:45,1633360785.838854,2021-10-04T18:19:45
1633360786,417027,True,4505,4139,-72,11,-73,2021-10-04T18:19:46,1633360786.418771,2021-10-04T18:19:46
1633360786,997037,True,4506,4140,-79,9,-79,2021-10-04T18:19:46,1633360786.998675,2021-10-04T18:19:46
1633360787,578423,True,4507,4141,-69,12,-70,2021-10-04T18:19:47,1633360787.583265,2021-10-04T18:19:47
1633360788,157031,True,4508,4142,-72,11,-72,2021-10-04T18:19:48,1633360788.158922,2021-10-04T18:19:48
1633360788,737143,True,4509,4143,-70,11,-70,2021-10-04T18:19:48,1633360788.739094,2021-10-04T18:19:48
1633360791,507561,True,4510,4144,-64,13,-64,2021-10-04T18:19:51,1633360791.509174,2021-10-04T18:19:51
1633360792,127001,True,4511,4145,-65,12,-65,2021-10-04T18:19:52,1633360792.128683,2021-10-04T18:19:52
1633360792,716992,True,4512,4146,-63,12,-63,2021-10-04T18:19:52,1633360792.718605,2021-10-04T18:19:52
1633360793,297166,True,4513,4147,-66,12,-67,2021-10-04T18:19:53,1633360793.298888,2021-10-04T18:19:53
1633360793,876959,True,4514,4148,-72,12,-73,2021-10-04T18:19:53,1633360793.878536,2021-10-04T18:19:53
1633360794,476996,True,4515,4149,-66,12,-67,2021-10-04T18:19:54,1633360794.479342,2021-10-04T18:19:54
1633360795,57471,True,4516,4150,-70,12,-70,2021-10-04T18:19:55,1633360795.06105,2021-10-04T18:19:55
1633360797,837541,True,4517,4151,-66,12,-67,2021-10-04T18:19:57,1633360797.841227,2021-10-04T18:19:57
1633360798,426985,True,4518,4152,-66,11,-66,2021-10-04T18:19:58,1633360798.428677,2021-10-04T18:19:58
1633360799,6907,True,4519,4153,-73,10,-73,2021-10-04T18:19:59,1633360799.008826,2021-10-04T18:19:59
1633360799,586999,True,4520,4154,-69,12,-70,2021-10-04T18:19:59,1633360799.588927,2021-10-04T18:19:59
1633360800,166923,True,4521,4155,-72,11,-73,2021-10-04T18:20:00,1633360800.170094,2021-10-04T18:20:00
1633360800,747196,True,4522,4156,-65,12,-66,2021-10-04T18:20:00,1633360800.748786,2021-10-04T18:20:00
1633360801,347128,True,4523,4157,-64,13,-64,2021-10-04T18:20:01,1633360801.348783,2021-10-04T18:20:01
1633360804,167866,True,4524,4158,-81,6,-81,2021-10-04T18:20:04,1633360804.169404,2021-10-04T18:20:04
1633360804,747101,True,4525,4159,-70,11,-71,2021-10-04T18:20:04,1633360804.748791,2021-10-04T18:20:04
1633360805,326826,True,4526,4160,-66,12,-67,2021-10-04T18:20:05,1633360805.328449,2021-10-04T18:20:05
1633360805,917133,True,4527,4161,-70,12,-70,2021-10-04T18:20:05,1633360805.918771,2021-10-04T18:20:05
1633360806,506867,True,4528,4162,-83,4,-85,2021-10-04T18:20:06,1633360806.509804,2021-10-04T18:20:06
1633360807,128097,True,4529,4163,-77,9,-78,2021-10-04T18:20:07,1633360807.129709,2021-10-04T18:20:07
1633360807,707043,True,4530,4164,-74,10,-75,2021-10-04T18:20:07,1633360807.709012,2021-10-04T18:20:07
1633360810,507336,True,4531,4165,-68,11,-69,2021-10-04T18:20:10,1633360810.508949,2021-10-04T18:20:10
1633360811,86790,True,4532,4166,-73,12,-74,2021-10-04T18:20:11,1633360811.088725,2021-10-04T18:20:11
1633360811,666762,True,4533,4167,-76,10,-78,2021-10-04T18:20:11,1633360811.668378,2021-10-04T18:20:11
1633360812,276974,True,4534,4168,-71,11,-71,2021-10-04T18:20:12,1633360812.278898,2021-10-04T18:20:12
1633360812,866738,True,4535,4169,-79,8,-80,2021-10-04T18:20:12,1633360812.868366,2021-10-04T18:20:12
1633360813,446950,True,4536,4170,-67,12,-68,2021-10-04T18:20:13,1633360813.448544,2021-10-04T18:20:13
1633360814,27136,True,4537,4171,-72,11,-73,2021-10-04T18:20:14,1633360814.028732,2021-10-04T18:20:14
1633360816,787337,True,4538,4172,-74,10,-75,2021-10-04T18:20:16,1633360816.78895,2021-10-04T18:20:16
1633360817,386695,True,4539,4173,-73,11,-73,2021-10-04T18:20:17,1633360817.388276,2021-10-04T18:20:17
1633360817,967067,True,4540,4174,-76,10,-77,2021-10-04T18:20:17,1633360817.968839,2021-10-04T18:20:17
1633360818,546638,True,4541,4175,-67,12,-67,2021-10-04T18:20:18,1633360818.549202,2021-10-04T18:20:18
1633360819,136687,True,4542,4176,-62,12,-63,2021-10-04T18:20:19,1633360819.138263,2021-10-04T18:20:19
1633360819,716710,True,4543,4177,-66,12,-67,2021-10-04T18:20:19,1633360819.718364,2021-10-04T18:20:19
1633360820,296673,True,4544,4178,-70,12,-71,2021-10-04T18:20:20,1633360820.298285,2021-10-04T18:20:20
1633360823,97368,True,4545,4179,-76,10,-76,2021-10-04T18:20:23,1633360823.099297,2021-10-04T18:20:23
1633360823,686899,True,4546,4180,-66,11,-66,2021-10-04T18:20:23,1633360823.688663,2021-10-04T18:20:23
1633360824,276501,True,4547,4181,-73,2,-75,2021-10-04T18:20:24,1633360824.278186,2021-10-04T18:20:24
1633360824,867208,True,4548,4182,-79,7,-80,2021-10-04T18:20:24,1633360824.869038,2021-10-04T18:20:24
1633360825,458467,True,4549,4183,-77,9,-77,2021-10-04T18:20:25,1633360825.460381,2021-10-04T18:20:25
1633360826,36991,True,4550,4184,-70,12,-71,2021-10-04T18:20:26,1633360826.039525,2021-10-04T18:20:26
1633360826,616591,True,4551,4185,-71,11,-72,2021-10-04T18:20:26,1633360826.618238,2021-10-04T18:20:26
1633360829,387278,True,4552,4186,-62,11,-62,2021-10-04T18:20:29,1633360829.389148,2021-10-04T18:20:29
1633360829,966567,True,4553,4187,-64,13,-65,2021-10-04T18:20:29,1633360829.968493,2021-10-04T18:20:29
1633360830,576902,True,4554,4188,-77,9,-78,2021-10-04T18:20:30,1633360830.578804,2021-10-04T18:20:30
1633360831,166920,True,4555,4189,-63,12,-64,2021-10-04T18:20:31,1633360831.168874,2021-10-04T18:20:31
1633360831,766504,True,4556,4190,-72,11,-73,2021-10-04T18:20:31,1633360831.768091,2021-10-04T18:20:31
1633360832,366676,True,4557,4191,-63,12,-64,2021-10-04T18:20:32,1633360832.368593,2021-10-04T18:20:32
1633360832,946547,True,4558,4192,-64,12,-65,2021-10-04T18:20:32,1633360832.948506,2021-10-04T18:20:32
1633360835,717061,True,4559,4193,-67,12,-68,2021-10-04T18:20:35,1633360835.719216,2021-10-04T18:20:35
1633360836,296394,False,4560,4194,-73,11,-74,2021-10-04T18:20:36,1633360836.297998,2021-10-04T18:20:36
1633360836,896357,True,4561,4195,-66,12,-66,2021-10-04T18:20:36,1633360836.897967,2021-10-04T18:20:36
1633360837,476395,True,4562,4196,-66,12,-66,2021-10-04T18:20:37,1633360837.478307,2021-10-04T18:20:37
1633360838,56384,True,4563,4197,-65,12,-66,2021-10-04T18:20:38,1633360838.058512,2021-10-04T18:20:38
1633360838,666321,True,4564,4198,-67,13,-67,2021-10-04T18:20:38,1633360838.667943,2021-10-04T18:20:38
1633360839,266375,True,4565,4199,-66,12,-67,2021-10-04T18:20:39,1633360839.270328,2021-10-04T18:20:39
1633360842,36888,True,4566,4200,-68,12,-69,2021-10-04T18:20:42,1633360842.038499,2021-10-04T18:20:42
1633360842,626341,True,4567,4201,-74,9,-76,2021-10-04T18:20:42,1633360842.628096,2021-10-04T18:20:42
1633360843,216436,True,4568,4202,-75,9,-77,2021-10-04T18:20:43,1633360843.218497,2021-10-04T18:20:43
1633360843,796348,True,4569,4203,-66,12,-67,2021-10-04T18:20:43,1633360843.798127,2021-10-04T18:20:43
1633360844,376265,True,4570,4204,-67,12,-68,2021-10-04T18:20:44,1633360844.377918,2021-10-04T18:20:44
1633360844,976271,True,4571,4205,-63,12,-64,2021-10-04T18:20:44,1633360844.977946,2021-10-04T18:20:44
1633360845,566280,True,4572,4206,-71,11,-72,2021-10-04T18:20:45,1633360845.568413,2021-10-04T18:20:45
1633360848,357344,True,4573,4207,-67,12,-67,2021-10-04T18:20:48,1633360848.358915,2021-10-04T18:20:48
1633360848,946375,True,4574,4208,-71,11,-71,2021-10-04T18:20:48,1633360848.947993,2021-10-04T18:20:48
1633360849,556226,True,4575,4209,-76,10,-76,2021-10-04T18:20:49,1633360849.557852,2021-10-04T18:20:49
1633360850,146534,True,4576,4210,-68,12,-68,2021-10-04T18:20:50,1633360850.148818,2021-10-04T18:20:50
1633360850,726155,True,4577,4211,-68,11,-68,2021-10-04T18:20:50,1633360850.727751,2021-10-04T18:20:50
1633360851,326341,True,4578,4212,-69,11,-69,2021-10-04T18:20:51,1633360851.327922,2021-10-04T18:20:51
1633360851,926182,True,4579,4213,-62,10,-63,2021-10-04T18:20:51,1633360851.927758,2021-10-04T18:20:51
1633360854,716774,True,4580,4214,-65,11,-66,2021-10-04T18:20:54,1633360854.718729,2021-10-04T18:20:54
1633360855,316527,True,4581,4215,-67,12,-67,2021-10-04T18:20:55,1633360855.318444,2021-10-04T18:20:55
1633360855,896094,True,4582,4216,-80,7,-81,2021-10-04T18:20:55,1633360855.898823,2021-10-04T18:20:55
1633360856,496140,True,4583,4217,-66,12,-66,2021-10-04T18:20:56,1633360856.498334,2021-10-04T18:20:56
1633360857,86066,True,4584,4218,-78,8,-78,2021-10-04T18:20:57,1633360857.087946,2021-10-04T18:20:57
1633360857,686057,True,4585,4219,-64,13,-64,2021-10-04T18:20:57,1633360857.687709,2021-10-04T18:20:57
1633360858,286521,True,4586,4220,-70,11,-71,2021-10-04T18:20:58,1633360858.288424,2021-10-04T18:20:58
1633360861,86647,True,4587,4221,-63,12,-64,2021-10-04T18:21:01,1633360861.088536,2021-10-04T18:21:01
1633360861,696013,True,4588,4222,-66,12,-67,2021-10-04T18:21:01,1633360861.697973,2021-10-04T18:21:01
1633360862,305994,True,4589,4223,-63,11,-64,2021-10-04T18:21:02,1633360862.30833,2021-10-04T18:21:02
1633360862,906021,True,4590,4224,-67,13,-67,2021-10-04T18:21:02,1633360862.907933,2021-10-04T18:21:02
1633360863,496068,True,4591,4225,-62,11,-63,2021-10-04T18:21:03,1633360863.498379,2021-10-04T18:21:03
1633360864,86008,True,4592,4226,-69,11,-69,2021-10-04T18:21:04,1633360864.088917,2021-10-04T18:21:04
1633360864,666148,True,4593,4227,-64,12,-65,2021-10-04T18:21:04,1633360864.667781,2021-10-04T18:21:04
1633360867,486648,True,4594,4228,-71,11,-72,2021-10-04T18:21:07,1633360867.488207,2021-10-04T18:21:07
1633360868,75955,True,4595,4229,-74,10,-75,2021-10-04T18:21:08,1633360868.077569,2021-10-04T18:21:08
1633360868,666111,True,4596,4230,-74,10,-75,2021-10-04T18:21:08,1633360868.667798,2021-10-04T18:21:08
1633360869,256283,True,4597,4231,-66,12,-67,2021-10-04T18:21:09,1633360869.257997,2021-10-04T18:21:09
1633360869,855927,True,4598,4232,-83,6,-83,2021-10-04T18:21:09,1633360869.857539,2021-10-04T18:21:09
1633360870,435934,True,4599,4233,-73,11,-73,2021-10-04T18:21:10,1633360870.437984,2021-10-04T18:21:10
1633360871,15826,True,4600,4234,-76,10,-76,2021-10-04T18:21:11,1633360871.017608,2021-10-04T18:21:11
1633360873,796483,True,4601,4235,-71,11,-72,2021-10-04T18:21:13,1633360873.7981,2021-10-04T18:21:13
1633360874,396011,True,4602,4236,-68,12,-68,2021-10-04T18:21:14,1633360874.397658,2021-10-04T18:21:14
1633360874,986021,True,4603,4237,-72,11,-72,2021-10-04T18:21:14,1633360874.987921,2021-10-04T18:21:14
1633360875,575981,True,4604,4238,-87,1,-88,2021-10-04T18:21:15,1633360875.578309,2021-10-04T18:21:15
1633360876,185811,True,4605,4239,-59,12,-59,2021-10-04T18:21:16,1633360876.188204,2021-10-04T18:21:16
1633360876,785809,True,4606,4240,-71,10,-72,2021-10-04T18:21:16,1633360876.788326,2021-10-04T18:21:16
1633360877,385778,True,4607,4241,-71,11,-72,2021-10-04T18:21:17,1633360877.38768,2021-10-04T18:21:17
1633360880,176600,True,4608,4242,-65,11,-66,2021-10-04T18:21:20,1633360880.17852,2021-10-04T18:21:20
1633360880,775778,True,4609,4243,-69,12,-69,2021-10-04T18:21:20,1633360880.777695,2021-10-04T18:21:20
1633360881,385763,True,4610,4244,-72,11,-72,2021-10-04T18:21:21,1633360881.387448,2021-10-04T18:21:21
1633360881,975799,True,4611,4245,-67,12,-68,2021-10-04T18:21:21,1633360881.977838,2021-10-04T18:21:21
1633360882,555807,True,4612,4246,-85,4,-86,2021-10-04T18:21:22,1633360882.557765,2021-10-04T18:21:22
1633360883,156023,True,4613,4247,-67,12,-68,2021-10-04T18:21:23,1633360883.157888,2021-10-04T18:21:23
1633360883,755714,True,4614,4248,-64,12,-65,2021-10-04T18:21:23,1633360883.757663,2021-10-04T18:21:23
1633360886,556261,True,4615,4249,-73,10,-74,2021-10-04T18:21:26,1633360886.558172,2021-10-04T18:21:26
1633360887,146356,True,4616,4250,-70,12,-70,2021-10-04T18:21:27,1633360887.149554,2021-10-04T18:21:27
1633360887,736323,True,4617,4251,-85,0,-87,2021-10-04T18:21:27,1633360887.737979,2021-10-04T18:21:27
1633360888,315661,True,4618,4252,-70,12,-71,2021-10-04T18:21:28,1633360888.317663,2021-10-04T18:21:28
1633360888,926019,True,4619,4253,-68,11,-69,2021-10-04T18:21:28,1633360888.92768,2021-10-04T18:21:28
1633360889,516464,True,4620,4254,-64,13,-64,2021-10-04T18:21:29,1633360889.518387,2021-10-04T18:21:29
1633360890,116223,True,4621,4255,-63,12,-64,2021-10-04T18:21:30,1633360890.118083,2021-10-04T18:21:30
1633360892,926385,True,4622,4256,-65,12,-66,2021-10-04T18:21:32,1633360892.929303,2021-10-04T18:21:32
1633360893,515762,True,4623,4257,-68,11,-69,2021-10-04T18:21:33,1633360893.5177,2021-10-04T18:21:33
1633360894,115626,True,4624,4258,-66,12,-67,2021-10-04T18:21:34,1633360894.117532,2021-10-04T18:21:34
1633360894,695559,True,4625,4259,-74,10,-74,2021-10-04T18:21:34,1633360894.697494,2021-10-04T18:21:34
1633360895,295628,True,4626,4260,-71,10,-72,2021-10-04T18:21:35,1633360895.297358,2021-10-04T18:21:35
1633360895,875554,True,4627,4261,-67,13,-67,2021-10-04T18:21:35,1633360895.8776,2021-10-04T18:21:35
1633360896,455573,True,4628,4262,-65,12,-65,2021-10-04T18:21:36,1633360896.457532,2021-10-04T18:21:36
1633360899,256762,True,4629,4263,-67,12,-68,2021-10-04T18:21:39,1633360899.258372,2021-10-04T18:21:39
1633360899,845712,True,4630,4264,-84,2,-85,2021-10-04T18:21:39,1633360899.847295,2021-10-04T18:21:39
1633360900,425585,True,4631,4265,-69,12,-70,2021-10-04T18:21:40,1633360900.427259,2021-10-04T18:21:40
1633360901,15590,True,4632,4266,-64,13,-64,2021-10-04T18:21:41,1633360901.017173,2021-10-04T18:21:41
1633360901,615508,True,4633,4267,-65,11,-65,2021-10-04T18:21:41,1633360901.617074,2021-10-04T18:21:41
1633360902,235481,True,4634,4268,-71,11,-72,2021-10-04T18:21:42,1633360902.237323,2021-10-04T18:21:42
1633360902,815494,True,4635,4269,-76,9,-77,2021-10-04T18:21:42,1633360902.817115,2021-10-04T18:21:42
1633360905,616227,True,4636,4270,-67,12,-68,2021-10-04T18:21:45,1633360905.61781,2021-10-04T18:21:45
1633360906,195461,True,4637,4271,-69,11,-70,2021-10-04T18:21:46,1633360906.197397,2021-10-04T18:21:46
1633360906,795591,True,4638,4272,-73,11,-73,2021-10-04T18:21:46,1633360906.797353,2021-10-04T18:21:46
1633360907,375592,True,4639,4273,-68,11,-68,2021-10-04T18:21:47,1633360907.377254,2021-10-04T18:21:47
1633360907,965465,True,4640,4274,-73,10,-74,2021-10-04T18:21:47,1633360907.967405,2021-10-04T18:21:47
1633360908,565410,True,4641,4275,-65,12,-65,2021-10-04T18:21:48,1633360908.567325,2021-10-04T18:21:48
1633360909,145465,True,4642,4276,-67,12,-68,2021-10-04T18:21:49,1633360909.14746,2021-10-04T18:21:49
1633360911,946056,True,4643,4277,-65,11,-66,2021-10-04T18:21:51,1633360911.947962,2021-10-04T18:21:51
1633360912,525688,True,4644,4278,-66,12,-67,2021-10-04T18:21:52,1633360912.527729,2021-10-04T18:21:52
1633360913,105548,True,4645,4279,-67,13,-67,2021-10-04T18:21:53,1633360913.108088,2021-10-04T18:21:53
1633360913,715303,True,4646,4280,-68,12,-68,2021-10-04T18:21:53,1633360913.717034,2021-10-04T18:21:53
1633360914,315679,True,4647,4281,-63,11,-64,2021-10-04T18:21:54,1633360914.317296,2021-10-04T18:21:54
1633360914,905537,True,4648,4282,-78,8,-79,2021-10-04T18:21:54,1633360914.907151,2021-10-04T18:21:54
1633360915,485460,True,4649,4283,-70,12,-70,2021-10-04T18:21:55,1633360915.487287,2021-10-04T18:21:55
1633360918,306951,True,4650,4284,-76,9,-77,2021-10-04T18:21:58,1633360918.308532,2021-10-04T18:21:58
1633360918,885226,True,4651,4285,-74,10,-75,2021-10-04T18:21:58,1633360918.886921,2021-10-04T18:21:58
1633360919,485216,True,4652,4286,-66,12,-67,2021-10-04T18:21:59,1633360919.48686,2021-10-04T18:21:59
1633360920,75888,True,4653,4287,-69,12,-70,2021-10-04T18:22:00,1633360920.077491,2021-10-04T18:22:00
1633360920,665456,True,4654,4288,-69,11,-69,2021-10-04T18:22:00,1633360920.66767,2021-10-04T18:22:00
1633360921,265190,True,4655,4289,-67,12,-68,2021-10-04T18:22:01,1633360921.26689,2021-10-04T18:22:01
1633360921,865160,True,4656,4290,-65,12,-66,2021-10-04T18:22:01,1633360921.866781,2021-10-04T18:22:01
1633360924,675833,True,4657,4291,-74,10,-75,2021-10-04T18:22:04,1633360924.677597,2021-10-04T18:22:04
1633360925,285134,True,4658,4292,-75,9,-76,2021-10-04T18:22:05,1633360925.286794,2021-10-04T18:22:05
1633360925,885513,True,4659,4293,-74,10,-75,2021-10-04T18:22:05,1633360925.887206,2021-10-04T18:22:05
1633360926,485058,True,4660,4294,-69,12,-70,2021-10-04T18:22:06,1633360926.488918,2021-10-04T18:22:06
1633360927,75079,True,4661,4295,-68,11,-68,2021-10-04T18:22:07,1633360927.078865,2021-10-04T18:22:07
1633360927,675074,True,4662,4296,-77,10,-77,2021-10-04T18:22:07,1633360927.679267,2021-10-04T18:22:07
1633360928,276675,True,4663,4297,-74,10,-75,2021-10-04T18:22:08,1633360928.278367,2021-10-04T18:22:08
1633360931,96030,True,4664,4298,-62,12,-63,2021-10-04T18:22:11,1633360931.098,2021-10-04T18:22:11
1633360931,695105,True,4665,4299,-67,12,-68,2021-10-04T18:22:11,1633360931.696794,2021-10-04T18:22:11
1633360932,285085,True,4666,4300,-67,12,-68,2021-10-04T18:22:12,1633360932.287442,2021-10-04T18:22:12
1633360932,875035,True,4667,4301,-68,11,-69,2021-10-04T18:22:12,1633360932.876899,2021-10-04T18:22:12
1633360933,465068,True,4668,4302,-69,12,-70,2021-10-04T18:22:13,1633360933.466756,2021-10-04T18:22:13
1633360934,55060,True,4669,4303,-73,10,-74,2021-10-04T18:22:14,1633360934.056819,2021-10-04T18:22:14
1633360934,644979,True,4670,4304,-72,11,-73,2021-10-04T18:22:14,1633360934.646732,2021-10-04T18:22:14
1633360937,455833,True,4671,4305,-75,10,-76,2021-10-04T18:22:17,1633360937.457469,2021-10-04T18:22:17
1633360938,45284,True,4672,4306,-71,11,-72,2021-10-04T18:22:18,1633360938.046971,2021-10-04T18:22:18
1633360938,625019,True,4673,4307,-71,11,-72,2021-10-04T18:22:18,1633360938.626764,2021-10-04T18:22:18
1633360939,225300,True,4674,4308,-81,6,-82,2021-10-04T18:22:19,1633360939.22753,2021-10-04T18:22:19
1633360939,815064,True,4675,4309,-69,11,-69,2021-10-04T18:22:19,1633360939.817182,2021-10-04T18:22:19
1633360940,424905,True,4676,4310,-66,12,-66,2021-10-04T18:22:20,1633360940.426764,2021-10-04T18:22:20
1633360941,15191,True,4677,4311,-68,11,-69,2021-10-04T18:22:21,1633360941.016865,2021-10-04T18:22:21
1633360943,845717,True,4678,4312,-71,11,-71,2021-10-04T18:22:23,1633360943.847322,2021-10-04T18:22:23
1633360944,424931,True,4679,4313,-69,11,-70,2021-10-04T18:22:24,1633360944.426649,2021-10-04T18:22:24
1633360945,45464,True,4680,4314,-68,13,-69,2021-10-04T18:22:25,1633360945.04742,2021-10-04T18:22:25
1633360945,635017,True,4681,4315,-75,10,-76,2021-10-04T18:22:25,1633360945.636873,2021-10-04T18:22:25
1633360946,225706,True,4682,4316,-71,11,-72,2021-10-04T18:22:26,1633360946.227596,2021-10-04T18:22:26
1633360946,804927,True,4683,4317,-72,11,-73,2021-10-04T18:22:26,1633360946.80673,2021-10-04T18:22:26
1633360947,394991,True,4684,4318,-71,11,-72,2021-10-04T18:22:27,1633360947.39675,2021-10-04T18:22:27
1633360950,195617,True,4685,4319,-76,9,-76,2021-10-04T18:22:30,1633360950.197535,2021-10-04T18:22:30
1633360950,794870,True,4686,4320,-70,12,-70,2021-10-04T18:22:30,1633360950.79666,2021-10-04T18:22:30
1633360951,414920,True,4687,4321,-84,4,-85,2021-10-04T18:22:31,1633360951.416773,2021-10-04T18:22:31
1633360951,994855,True,4688,4322,-76,9,-77,2021-10-04T18:22:31,1633360951.996759,2021-10-04T18:22:31
1633360952,574998,True,4689,4323,-79,8,-80,2021-10-04T18:22:32,1633360952.576885,2021-10-04T18:22:32
1633360953,165089,True,4690,4324,-79,8,-80,2021-10-04T18:22:33,1633360953.167743,2021-10-04T18:22:33
1633360953,764910,True,4691,4325,-70,12,-70,2021-10-04T18:22:33,1633360953.767412,2021-10-04T18:22:33
1633360956,565712,True,4692,4326,-73,10,-74,2021-10-04T18:22:36,1633360956.567317,2021-10-04T18:22:36
1633360957,144821,True,4693,4327,-71,11,-72,2021-10-04T18:22:37,1633360957.146522,2021-10-04T18:22:37
1633360957,744956,True,4694,4328,-65,12,-65,2021-10-04T18:22:37,1633360957.746953,2021-10-04T18:22:37
1633360958,344789,True,4695,4329,-71,11,-71,2021-10-04T18:22:38,1633360958.346594,2021-10-04T18:22:38
1633360958,924792,True,4696,4330,-65,12,-65,2021-10-04T18:22:38,1633360958.92681,2021-10-04T18:22:38
1633360959,504825,True,4697,4331,-65,11,-66,2021-10-04T18:22:39,1633360959.506788,2021-10-04T18:22:39
1633360960,125689,True,4698,4332,-64,13,-64,2021-10-04T18:22:40,1633360960.127284,2021-10-04T18:22:40
1633360962,945488,True,4699,4333,-70,12,-71,2021-10-04T18:22:42,1633360962.947057,2021-10-04T18:22:42
1633360963,524998,True,4700,4334,-69,11,-69,2021-10-04T18:22:43,1633360963.526679,2021-10-04T18:22:43
1633360964,124838,True,4701,4335,-88,-1,-89,2021-10-04T18:22:44,1633360964.126519,2021-10-04T18:22:44
1633360964,724896,True,4702,4336,-77,8,-79,2021-10-04T18:22:44,1633360964.726982,2021-10-04T18:22:44
1633360965,304757,True,4703,4337,-70,12,-70,2021-10-04T18:22:45,1633360965.306421,2021-10-04T18:22:45
1633360965,905202,True,4704,4338,-69,12,-70,2021-10-04T18:22:45,1633360965.906855,2021-10-04T18:22:45
1633360966,494990,True,4705,4339,-66,11,-67,2021-10-04T18:22:46,1633360966.496982,2021-10-04T18:22:46
1633360969,325513,True,4706,4340,-70,12,-70,2021-10-04T18:22:49,1633360969.327553,2021-10-04T18:22:49
