time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966856,408000,2054585,-26.556779861450195,3.2929999828338623,3.208937644958496,182,11,0,1980-01-06T03:34:16,1633359096.40048,2021-10-04T17:51:36
315966875,736000,2073894,-26.26373863220215,3.2929999828338623,3.1992673873901367,164,11,0,1980-01-06T03:34:35,1633359116.7295249,2021-10-04T17:51:56
315966884,895000,2083045,-25.9706974029541,3.2929999828338623,3.1960439682006836,142,11,0,1980-01-06T03:34:44,1633359125.39908,2021-10-04T17:52:05
315966895,66000,2093206,-25.9706974029541,3.2929999828338623,3.1734797954559326,136,11,0,1980-01-06T03:34:55,1633359135.7181969,2021-10-04T17:52:15
315966903,202000,2101333,-26.556779861450195,3.2929999828338623,3.171868085861206,86,11,0,1980-01-06T03:35:03,1633359145.167948,2021-10-04T17:52:25
315966914,389000,2112509,-26.556779861450195,3.2929999828338623,2.9494504928588867,117,11,0,1980-01-06T03:35:14,1633359155.4396079,2021-10-04T17:52:35
315966923,543000,2121653,-26.26373863220215,3.2929999828338623,3.131575107574463,95,11,0,1980-01-06T03:35:23,1633359164.1971688,2021-10-04T17:52:44
315966932,701000,2130803,-26.26373863220215,3.2929999828338623,2.94783878326416,73,11,0,1980-01-06T03:35:32,1633359171.787528,2021-10-04T17:52:51
315966942,872000,2140964,-26.556779861450195,3.2929999828338623,3.1331865787506104,77,11,0,1980-01-06T03:35:42,1633359182.707752,2021-10-04T17:53:02
315966951,10000,2149094,-26.26373863220215,3.2929999828338623,2.9494504928588867,23,11,0,1980-01-06T03:35:51,1633359190.7967448,2021-10-04T17:53:10
315966959,147000,2157223,-26.26373863220215,3.2929999828338623,2.94783878326416,225,11,0,1980-01-06T03:35:59,1633359200.5160248,2021-10-04T17:53:20
315966968,307000,2166374,-26.26373863220215,3.2909998893737793,3.1960439682006836,204,11,0,1980-01-06T03:36:08,1633359209.196117,2021-10-04T17:53:29
315966978,478000,2176534,-25.9706974029541,3.2929999828338623,3.1702563762664795,208,11,0,1980-01-06T03:36:18,1633359219.5065439,2021-10-04T17:53:39
