time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
315966439,122400,1638395,-22.049999237060547,25272,10309.625,76,13,1,1980-01-06T03:27:19,1633358679.6073809,2021-10-04T17:44:39
315966445,122400,1644395,-22.260000228881836,25077,10359.9150390625,141,13,1,1980-01-06T03:27:25,1633358686.016185,2021-10-04T17:44:46
315966452,122400,1651395,-22.329999923706055,24894,10407.4013671875,216,13,1,1980-01-06T03:27:32,1633358692.9364839,2021-10-04T17:44:52
315966459,122400,1658395,-22.389999389648438,24624,10477.98046875,36,13,1,1980-01-06T03:27:39,1633358699.2960958,2021-10-04T17:44:59
315966466,122400,1665395,-22.75,24338,10553.4326171875,113,13,1,1980-01-06T03:27:46,1633358706.2262318,2021-10-04T17:45:06
315966472,122400,1671395,-22.940000534057617,24122,10610.8935546875,178,13,1,1980-01-06T03:27:52,1633358712.557837,2021-10-04T17:45:12
315966479,122400,1678395,-22.959999084472656,23937,10660.4423828125,254,13,1,1980-01-06T03:27:59,1633358719.516125,2021-10-04T17:45:19
315966486,122400,1685395,-22.979999542236328,23712,10721.125,73,13,1,1980-01-06T03:28:06,1633358725.845968,2021-10-04T17:45:25
315966493,122400,1692395,-23.010000228881836,23509,10776.27734375,150,13,1,1980-01-06T03:28:13,1633358734.9467878,2021-10-04T17:45:34
315966499,122400,1698395,-23.09000015258789,23328,10825.779296875,216,13,1,1980-01-06T03:28:19,1633358741.92618,2021-10-04T17:45:41
315966507,302900,1706395,-23.190000534057617,23106,10886.9208984375,45,13,1,1980-01-06T03:28:27,1633358748.2362928,2021-10-04T17:45:48
315966513,302900,1712395,-23.299999237060547,22907,10942.134765625,110,13,1,1980-01-06T03:28:33,1633358754.5569808,2021-10-04T17:45:54
315966520,302900,1719395,-23.329999923706055,22725,10992.974609375,188,13,1,1980-01-06T03:28:40,1633358761.5062559,2021-10-04T17:46:01
315966526,302900,1725395,-23.440000534057617,22575,11035.1171875,253,13,1,1980-01-06T03:28:46,1633358767.835944,2021-10-04T17:46:07
315966534,302900,1733395,-23.6299991607666,22296,11114.2548828125,83,13,1,1980-01-06T03:28:54,1633358776.6663198,2021-10-04T17:46:16
315966542,302900,1741395,-23.809999465942383,22065,11180.53125,170,13,1,1980-01-06T03:29:02,1633358782.994989,2021-10-04T17:46:22
315966549,302900,1748395,-23.93000030517578,21882,11233.5341796875,246,13,1,1980-01-06T03:29:09,1633358789.9456089,2021-10-04T17:46:29
315966556,302900,1755395,-23.860000610351562,21731,11277.6025390625,67,13,1,1980-01-06T03:29:16,1633358796.314252,2021-10-04T17:46:36
315966563,302900,1762395,-23.889999389648438,21555,11329.3544921875,142,13,1,1980-01-06T03:29:23,1633358803.2141888,2021-10-04T17:46:43
315966569,302900,1768395,-23.950000762939453,21410,11372.3125,208,13,1,1980-01-06T03:29:29,1633358809.5835729,2021-10-04T17:46:49
315966575,302900,1774395,-23.90999984741211,21272,11413.4677734375,17,13,1,1980-01-06T03:29:35,1633358816.523236,2021-10-04T17:46:56
315966583,302900,1782395,-23.959999084472656,21075,11472.68359375,104,13,1,1980-01-06T03:29:43,1633358822.8525798,2021-10-04T17:47:02
315966590,302900,1789395,-24.06999969482422,20900,11525.75390625,180,13,1,1980-01-06T03:29:50,1633358832.0332398,2021-10-04T17:47:12
315966596,302900,1795395,-24.139999389648438,20753,11570.6767578125,245,13,1,1980-01-06T03:29:56,1633358838.342521,2021-10-04T17:47:18
315966604,302900,1803395,-24.360000610351562,20546,11634.482421875,77,13,1,1980-01-06T03:30:04,1633358845.292408,2021-10-04T17:47:25
315966610,302900,1809395,-24.469999313354492,20403,11678.935546875,142,13,1,1980-01-06T03:30:10,1633358851.6410449,2021-10-04T17:47:31
315966617,302900,1816395,-24.600000381469727,20231,11732.8212890625,217,13,1,1980-01-06T03:30:17,1633358858.5309439,2021-10-04T17:47:38
315966624,302900,1823395,-24.65999984741211,20079,11780.8232421875,37,13,1,1980-01-06T03:30:24,1633358864.9104118,2021-10-04T17:47:44
315966631,302900,1830395,-24.670000076293945,19903,11836.8642578125,114,13,1,1980-01-06T03:30:31,1633358871.890261,2021-10-04T17:47:51
315966637,302900,1836395,-24.68000030517578,19751,11885.6630859375,179,13,1,1980-01-06T03:30:37,1633358878.280529,2021-10-04T17:47:58
315966644,302900,1843395,-24.739999771118164,19590,11937.7626953125,255,13,1,1980-01-06T03:30:44,1633358885.2397718,2021-10-04T17:48:05
315966651,302900,1850395,-24.690000534057617,19399,12000.1279296875,74,13,1,1980-01-06T03:30:51,1633358891.588768,2021-10-04T17:48:11
315966657,302900,1856395,-24.700000762939453,19246,12050.5341796875,139,13,1,1980-01-06T03:30:57,1633358898.5388129,2021-10-04T17:48:18
315966664,302900,1863395,-24.799999237060547,19060,12112.3544921875,217,13,1,1980-01-06T03:31:04,1633358904.928156,2021-10-04T17:48:24
315966672,302900,1871395,-24.940000534057617,18856,12180.85546875,46,13,1,1980-01-06T03:31:12,1633358911.8977768,2021-10-04T17:48:31
315966678,302900,1877395,-24.920000076293945,18692,12236.466796875,111,13,1,1980-01-06T03:31:18,1633358918.217908,2021-10-04T17:48:38
315966685,302900,1884395,-24.850000381469727,18548,12285.7001953125,189,13,1,1980-01-06T03:31:25,1633358927.398357,2021-10-04T17:48:47
315966692,302900,1891395,-24.8700008392334,18324,12363.0517578125,8,13,1,1980-01-06T03:31:32,1633358933.777992,2021-10-04T17:48:53
315966699,302900,1898395,-25.020000457763672,18125,12432.568359375,84,13,1,1980-01-06T03:31:39,1633358940.666656,2021-10-04T17:49:00
315966705,302900,1904395,-25.100000381469727,17960,12490.7900390625,149,13,1,1980-01-06T03:31:45,1633358947.047637,2021-10-04T17:49:07
315966713,302900,1912395,-25.09000015258789,17798,12548.478515625,236,13,1,1980-01-06T03:31:53,1633358953.99684,2021-10-04T17:49:13
315966718,302900,1917395,-25.09000015258789,17703,12582.5537109375,35,13,1,1980-01-06T03:31:58,1633358959.7356129,2021-10-04T17:49:19
315966726,302900,1925395,-25.270000457763672,17521,12648.34765625,121,13,1,1980-01-06T03:32:06,1633358967.325477,2021-10-04T17:49:27
315966732,302900,1931395,-25.329999923706055,17415,12686.984375,186,13,1,1980-01-06T03:32:12,1633358975.0352368,2021-10-04T17:49:35
315966742,302900,1941395,-25.280000686645508,17209,12762.748046875,40,13,1,1980-01-06T03:32:22,1633358982.5345519,2021-10-04T17:49:42
315966747,302900,1946395,-25.309999465942383,17116,12797.25,93,13,1,1980-01-06T03:32:27,1633358988.3240159,2021-10-04T17:49:48
315966754,302900,1953395,-25.34000015258789,16978,12848.7939453125,171,13,1,1980-01-06T03:32:34,1633358995.8937519,2021-10-04T17:49:55
315966762,302900,1961395,-25.270000457763672,16825,12906.435546875,0,13,1,1980-01-06T03:32:42,1633359002.243533,2021-10-04T17:50:02
315966769,302900,1968395,-25.270000457763672,16696,12955.4443359375,78,13,1,1980-01-06T03:32:49,1633359009.203785,2021-10-04T17:50:09
315966775,302900,1974395,-25.290000915527344,16570,13003.6806640625,143,13,1,1980-01-06T03:32:55,1633359015.62286,2021-10-04T17:50:15
315966783,302900,1982395,-25.34000015258789,16374,13079.4482421875,228,13,1,1980-01-06T03:33:03,1633359024.8033729,2021-10-04T17:50:24
315966788,302900,1987395,-25.3700008392334,16272,13119.240234375,27,13,1,1980-01-06T03:33:08,1633359031.173424,2021-10-04T17:50:31
315966796,302900,1995395,-25.40999984741211,16085,13192.845703125,115,13,1,1980-01-06T03:33:16,1633359038.1219919,2021-10-04T17:50:38
315966802,433600,2001395,-25.43000030517578,15917,13259.705078125,180,13,1,1980-01-06T03:33:22,1633359044.482245,2021-10-04T17:50:44
315966810,433600,2009395,-25.510000228881836,15773,13317.580078125,10,13,1,1980-01-06T03:33:30,1633359051.3420808,2021-10-04T17:50:51
315966815,433800,2014395,-25.479999542236328,15686,13352.8037109375,65,13,1,1980-01-06T03:33:35,1633359057.081384,2021-10-04T17:50:57
315966823,433800,2022395,-25.520000457763672,15512,13423.8408203125,152,13,1,1980-01-06T03:33:43,1633359064.023237,2021-10-04T17:51:04
315966829,433800,2028395,-25.540000915527344,15392,13473.298828125,218,13,1,1980-01-06T03:33:49,1633359070.980921,2021-10-04T17:51:10
315966836,433800,2035395,-25.6200008392334,15279,13520.2236328125,37,13,1,1980-01-06T03:33:56,1633359077.330813,2021-10-04T17:51:17
315966843,433800,2042395,-25.68000030517578,15137,13579.6904296875,112,13,1,1980-01-06T03:34:03,1633359083.680733,2021-10-04T17:51:23
315966851,433800,2050395,-25.709999084472656,14972,13649.494140625,200,13,1,1980-01-06T03:34:11,1633359091.260164,2021-10-04T17:51:31
315966857,433800,2056395,-25.799999237060547,14861,13696.8896484375,9,13,1,1980-01-06T03:34:17,1633359097.6114929,2021-10-04T17:51:37
315966864,433800,2063395,-25.709999084472656,14730,13753.2822265625,85,13,1,1980-01-06T03:34:24,1633359104.559644,2021-10-04T17:51:44
315966870,433800,2069395,-25.700000762939453,14626,13798.4091796875,150,13,1,1980-01-06T03:34:30,1633359112.779204,2021-10-04T17:51:52
315966880,433800,2079395,-25.75,14435,13882.1337890625,4,13,1,1980-01-06T03:34:40,1633359121.8797798,2021-10-04T17:52:01
315966886,433800,2085395,-25.760000228881836,14341,13923.74609375,69,13,1,1980-01-06T03:34:46,1633359128.199316,2021-10-04T17:52:08
315966893,433800,2092395,-25.709999084472656,14167,14001.5,144,13,1,1980-01-06T03:34:53,1633359135.138556,2021-10-04T17:52:15
315966909,433800,2108395,-25.700000762939453,13866,14138.29296875,62,13,1,1980-01-06T03:35:09,1633359150.318188,2021-10-04T17:52:30
315966915,433800,2114395,-25.700000762939453,13774,14180.697265625,127,13,1,1980-01-06T03:35:15,1633359156.627629,2021-10-04T17:52:36
315966922,433800,2121395,-25.6299991607666,13631,14247.1767578125,204,13,1,1980-01-06T03:35:22,1633359162.987653,2021-10-04T17:52:42
315966928,433800,2127395,-25.799999237060547,13526,14296.435546875,13,13,1,1980-01-06T03:35:28,1633359169.4070919,2021-10-04T17:52:49
315966935,433800,2134395,-25.829999923706055,13433,14340.384765625,89,13,1,1980-01-06T03:35:35,1633359176.347076,2021-10-04T17:52:56
315966942,433800,2141395,-25.829999923706055,13292,14407.6064453125,164,13,1,1980-01-06T03:35:42,1633359183.286916,2021-10-04T17:53:03
315966950,433800,2149395,-25.739999771118164,13181,14461.02734375,252,13,1,1980-01-06T03:35:50,1633359190.20648,2021-10-04T17:53:10
315966956,433800,2155395,-25.81999969482422,13067,14516.3662109375,61,13,1,1980-01-06T03:35:56,1633359196.536733,2021-10-04T17:53:16
315966962,433800,2161395,-25.850000381469727,12968,14564.81640625,126,13,1,1980-01-06T03:36:02,1633359203.446557,2021-10-04T17:53:23
315966970,433800,2169395,-25.8799991607666,12835,14630.4912109375,214,13,1,1980-01-06T03:36:10,1633359209.796213,2021-10-04T17:53:29
315966976,433800,2175395,-25.84000015258789,12749,14673.3232421875,23,13,1,1980-01-06T03:36:16,1633359218.9262168,2021-10-04T17:53:38
315966982,433800,2181395,-25.81999969482422,12671,14712.4208984375,88,13,1,1980-01-06T03:36:22,1633359225.2464318,2021-10-04T17:53:45
315966990,433800,2189395,-25.850000381469727,12519,14789.3095703125,174,13,1,1980-01-06T03:36:30,1633359231.5858848,2021-10-04T17:53:51
315966996,433800,2195395,-25.8700008392334,12373,14864.0498046875,239,13,1,1980-01-06T03:36:36,1633359237.945453,2021-10-04T17:53:57
315967003,649600,2202395,-25.93000030517578,12255,14925.10546875,60,13,1,1980-01-06T03:36:43,1633359244.8248808,2021-10-04T17:54:04
315967010,649600,2209395,-25.93000030517578,12155,14977.30859375,136,13,1,1980-01-06T03:36:50,1633359251.184861,2021-10-04T17:54:11
315967017,649600,2216395,-25.889999389648438,12067,15023.6064453125,211,13,1,1980-01-06T03:36:57,1633359258.11458,2021-10-04T17:54:18
315967023,649600,2222395,-25.829999923706055,11988,15065.45703125,20,13,1,1980-01-06T03:37:03,1633359264.4840648,2021-10-04T17:54:24
315967031,649600,2230395,-25.899999618530273,11866,15130.6328125,108,13,1,1980-01-06T03:37:11,1633359272.044008,2021-10-04T17:54:32
315967038,649600,2237395,-25.850000381469727,11764,15185.6435546875,183,13,1,1980-01-06T03:37:18,1633359278.383493,2021-10-04T17:54:38
