time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian,lat,lon,h
315965673,974000,873324,138727000,0,2178,0,76,637813700,0,0,649567232,0,0,0,10601,9999,0,0,166,11,0,1980-01-06T03:14:33,1633357916.9289289,2021-10-04T17:31:56,0.0,0.0,0.0
315965679,162000,878508,138732000,0,2178,0,76,637813700,0,0,649568000,0,0,0,10631,9999,0,0,42,11,0,1980-01-06T03:14:39,1633357921.957273,2021-10-04T17:32:01,0.0,0.0,0.0
315965684,0,883341,138737000,0,2178,0,76,637813700,0,0,649568768,0,0,0,10660,9999,0,0,167,11,0,1980-01-06T03:14:44,1633357925.4769719,2021-10-04T17:32:05,0.0,0.0,0.0
315965688,20000,887357,138741000,0,2178,0,76,637813700,0,0,649569472,0,0,0,10684,9999,0,0,14,11,0,1980-01-06T03:14:48,1633357929.956929,2021-10-04T17:32:09,0.0,0.0,0.0
315965693,7000,892339,138746000,0,2178,0,76,637813700,0,0,649570240,0,0,0,10713,9999,0,0,139,11,0,1980-01-06T03:14:53,1633357934.997052,2021-10-04T17:32:14,0.0,0.0,0.0
315965703,180000,902501,138756000,0,2178,0,76,637813700,0,0,649571904,0,0,0,10771,9999,0,0,134,11,0,1980-01-06T03:15:03,1633357943.607264,2021-10-04T17:32:23,0.0,0.0,0.0
315965706,19000,905338,138759000,0,2178,0,76,637813700,0,0,649572416,0,0,0,10788,9999,0,0,203,11,0,1980-01-06T03:15:06,1633357948.637497,2021-10-04T17:32:28,0.0,0.0,0.0
315965712,27000,911339,138765000,0,2178,0,76,637813700,0,0,649573376,0,0,0,10823,9999,0,0,101,11,0,1980-01-06T03:15:12,1633357954.3072798,2021-10-04T17:32:34,0.0,0.0,0.0
315965716,45000,915354,138769000,0,2178,0,76,637813700,0,0,649574080,0,0,0,10846,9999,0,0,204,11,0,1980-01-06T03:15:16,1633357956.676957,2021-10-04T17:32:36,0.0,0.0,0.0
315965720,12000,919316,138773000,0,2178,0,76,637813700,0,0,649574720,0,0,0,10869,9999,0,0,50,11,0,1980-01-06T03:15:20,1633357961.777173,2021-10-04T17:32:41,0.0,0.0,0.0
315965726,66000,925364,138779000,0,2178,0,76,637813700,0,0,649575744,0,0,0,10904,9999,0,0,205,11,0,1980-01-06T03:15:26,1633357968.01704,2021-10-04T17:32:48,0.0,0.0,0.0
315965730,36000,929331,138783000,0,2178,0,76,637813700,0,0,649576448,0,0,0,10927,9999,0,0,51,11,0,1980-01-06T03:15:30,1633357972.5176198,2021-10-04T17:32:52,0.0,0.0,0.0
315965735,74000,934364,138788000,0,2178,0,76,637813700,0,0,649577280,0,0,0,10955,9999,0,0,180,11,0,1980-01-06T03:15:35,1633357975.487185,2021-10-04T17:32:55,0.0,0.0,0.0
315965740,64000,939349,138793000,0,2178,0,76,637813700,0,0,649578176,0,0,0,10984,9999,0,0,52,11,0,1980-01-06T03:15:40,1633357981.157088,2021-10-04T17:33:01,0.0,0.0,0.0
315965744,35000,943316,138797000,0,2178,0,76,637813700,0,0,649578880,0,0,0,11006,9999,0,0,154,11,0,1980-01-06T03:15:44,1633357986.216888,2021-10-04T17:33:06,0.0,0.0,0.0
315965748,56000,947333,138801000,0,2178,0,76,637813700,0,0,649579584,0,0,0,11029,9999,0,0,1,11,0,1980-01-06T03:15:48,1633357990.68794,2021-10-04T17:33:10,0.0,0.0,0.0
315965755,81000,954351,138808000,0,2178,0,76,637813700,0,0,649580864,0,0,0,11069,9999,0,0,174,11,0,1980-01-06T03:15:55,1633357996.937005,2021-10-04T17:33:16,0.0,0.0,0.0
315965759,91000,958357,138812000,0,2178,0,76,637813700,0,0,649581568,0,0,0,11091,9999,0,0,13,11,0,1980-01-06T03:15:59,1633357999.927945,2021-10-04T17:33:19,0.0,0.0,0.0
315965764,79000,963340,138817000,0,2178,0,76,637813700,0,0,649582464,0,0,0,11119,9999,0,0,140,11,0,1980-01-06T03:16:04,1633358004.966852,2021-10-04T17:33:24,0.0,0.0,0.0
315965769,216000,968472,138822000,0,2178,0,76,637813700,0,0,649583424,0,0,0,11147,9999,0,0,15,11,0,1980-01-06T03:16:09,1633358010.637632,2021-10-04T17:33:30,0.0,0.0,0.0
315965778,123000,977370,138831000,0,2178,0,76,637813700,0,0,649585024,0,0,0,11198,9999,0,0,244,11,0,1980-01-06T03:16:18,1633358018.566792,2021-10-04T17:33:38,0.0,0.0,0.0
315965782,95000,981338,138835000,0,2178,0,76,637813700,0,0,649585920,0,0,0,11220,9999,0,0,90,11,0,1980-01-06T03:16:22,1633358023.617333,2021-10-04T17:33:43,0.0,0.0,0.0
315965786,115000,985354,138839000,0,2178,0,76,637813700,0,0,649586816,0,0,0,11242,9999,0,0,193,11,0,1980-01-06T03:16:26,1633358028.666957,2021-10-04T17:33:48,0.0,0.0,0.0
315965791,105000,990339,138844000,0,2178,0,76,637813700,0,0,649587904,0,0,0,11270,9999,0,0,65,11,0,1980-01-06T03:16:31,1633358031.587884,2021-10-04T17:33:51,0.0,0.0,0.0
315965795,123000,994353,138848000,0,2178,0,76,637813700,0,0,649588800,0,0,0,11292,9999,0,0,168,11,0,1980-01-06T03:16:35,1633358037.2176719,2021-10-04T17:33:57,0.0,0.0,0.0
315965800,112000,999337,138853000,0,2178,0,76,637813700,0,0,649589952,0,0,0,11320,9999,0,0,40,11,0,1980-01-06T03:16:40,1633358042.217108,2021-10-04T17:34:02,0.0,0.0,0.0
315965805,250000,1004470,138858000,0,2178,0,76,637813700,0,0,649591040,0,0,0,11347,9999,0,0,171,11,0,1980-01-06T03:16:45,1633358047.3168519,2021-10-04T17:34:07,0.0,0.0,0.0
315965810,139000,1009354,138863000,0,2178,0,76,637813700,0,0,649592192,0,0,0,11375,9999,0,0,36,11,0,1980-01-06T03:16:50,1633358050.317081,2021-10-04T17:34:10,0.0,0.0,0.0
315965814,109000,1013320,138867000,0,2178,0,76,637813700,0,0,649593088,0,0,0,11397,9999,0,0,134,11,0,1980-01-06T03:16:54,1633358055.377121,2021-10-04T17:34:15,0.0,0.0,0.0
315965819,132000,1018338,138872000,0,2178,0,76,637813700,0,0,649594240,0,0,0,11424,9999,0,0,255,11,0,1980-01-06T03:16:59,1633358060.456825,2021-10-04T17:34:20,0.0,0.0,0.0
315965824,122000,1023323,138877000,0,2178,0,76,637813700,0,0,649595392,0,0,0,11452,9999,0,0,127,11,0,1980-01-06T03:17:04,1633358066.157289,2021-10-04T17:34:26,0.0,0.0,0.0
315965828,143000,1027340,138881000,0,2178,0,76,637813700,0,0,649596352,0,0,0,11473,9999,0,0,230,11,0,1980-01-06T03:17:08,1633358069.127557,2021-10-04T17:34:29,0.0,0.0,0.0
315965833,130000,1032322,138886000,0,2178,0,76,637813700,0,0,649597568,0,0,0,11501,9999,0,0,102,11,0,1980-01-06T03:17:13,1633358074.227108,2021-10-04T17:34:34,0.0,0.0,0.0
315965838,169000,1037356,138891000,0,2178,0,76,637813700,0,0,649598720,0,0,0,11528,9999,0,0,231,11,0,1980-01-06T03:17:18,1633358079.866868,2021-10-04T17:34:39,0.0,0.0,0.0
315965843,156000,1042338,138896000,0,2178,0,76,637813700,0,0,649599936,0,0,0,11555,9999,0,0,103,11,0,1980-01-06T03:17:23,1633358085.506712,2021-10-04T17:34:45,0.0,0.0,0.0
315965849,162000,1048338,138902000,0,2178,0,76,637813700,0,0,649601344,0,0,0,11587,9999,0,0,1,11,0,1980-01-06T03:17:29,1633358091.1476169,2021-10-04T17:34:51,0.0,0.0,0.0
315965852,165000,1051338,138905000,0,2178,0,76,637813700,0,0,649602112,0,0,0,11603,9999,0,0,78,11,0,1980-01-06T03:17:32,1633358094.098224,2021-10-04T17:34:54,0.0,0.0,0.0
315965857,154000,1056322,138910000,0,2178,0,76,637813700,0,0,649603328,0,0,0,11630,9999,0,0,206,11,0,1980-01-06T03:17:37,1633358099.137204,2021-10-04T17:34:59,0.0,0.0,0.0
315965862,192000,1061355,138915000,0,2178,0,76,637813700,0,0,649604480,0,0,0,11657,9999,0,0,79,11,0,1980-01-06T03:17:42,1633358104.206773,2021-10-04T17:35:04,0.0,0.0,0.0
315965867,180000,1066338,138920000,0,2178,0,76,637813700,0,0,649605760,0,0,0,11684,9999,0,0,203,11,0,1980-01-06T03:17:47,1633358109.289784,2021-10-04T17:35:09,0.0,0.0,0.0
315965871,349000,1070503,138924000,0,2178,0,76,637813700,0,0,649606720,0,0,0,11705,9999,0,0,49,11,0,1980-01-06T03:17:51,1633358112.216753,2021-10-04T17:35:12,0.0,0.0,0.0
315965877,355000,1076503,138930000,0,2178,0,76,637813700,0,0,649608256,0,0,0,11737,9999,0,0,200,11,0,1980-01-06T03:17:57,1633358117.896749,2021-10-04T17:35:17,0.0,0.0,0.0
315965880,195000,1079341,138933000,0,2178,0,76,637813700,0,0,649609024,0,0,0,11753,9999,0,0,13,11,0,1980-01-06T03:18:00,1633358124.857153,2021-10-04T17:35:24,0.0,0.0,0.0
315965885,183000,1084323,138938000,0,2178,0,76,637813700,0,0,649610240,0,0,0,11780,9999,0,0,141,11,0,1980-01-06T03:18:05,1633358129.94736,2021-10-04T17:35:29,0.0,0.0,0.0
315965892,206000,1091339,138945000,0,2178,0,76,637813700,0,0,649612032,0,0,0,11817,9999,0,0,65,11,0,1980-01-06T03:18:12,1633358132.9469879,2021-10-04T17:35:32,0.0,0.0,0.0
315965897,195000,1096323,138950000,0,2178,0,76,637813700,0,0,649613312,0,0,0,11843,9999,0,0,193,11,0,1980-01-06T03:18:17,1633358138.0466409,2021-10-04T17:35:38,0.0,0.0,0.0
315965901,363000,1100487,138954000,0,2178,0,76,637813700,0,0,649614336,0,0,0,11864,9999,0,0,43,11,0,1980-01-06T03:18:21,1633358143.1067438,2021-10-04T17:35:43,0.0,0.0,0.0
315965906,201000,1105320,138959000,0,2178,0,76,637813700,0,0,649615680,0,0,0,11891,9999,0,0,168,11,0,1980-01-06T03:18:26,1633358148.8473039,2021-10-04T17:35:48,0.0,0.0,0.0
315965911,237000,1110351,138964000,0,2178,0,76,637813700,0,0,649616960,0,0,0,11917,9999,0,0,41,11,0,1980-01-06T03:18:31,1633358151.7878158,2021-10-04T17:35:51,0.0,0.0,0.0
315965915,206000,1114316,138968000,0,2178,0,76,637813700,0,0,649617984,0,0,0,11938,9999,0,0,143,11,0,1980-01-06T03:18:35,1633358156.917096,2021-10-04T17:35:56,0.0,0.0,0.0
315965920,241000,1119346,138973000,0,2178,0,76,637813700,0,0,649619328,0,0,0,11964,9999,0,0,16,11,0,1980-01-06T03:18:40,1633358162.5872319,2021-10-04T17:36:02,0.0,0.0,0.0
315965924,261000,1123362,138977000,0,2178,0,76,637813700,0,0,649620352,0,0,0,11985,9999,0,0,116,11,0,1980-01-06T03:18:44,1633358167.6770358,2021-10-04T17:36:07,0.0,0.0,0.0
315965929,248000,1128345,138982000,0,2178,0,76,637813700,0,0,649621760,0,0,0,12011,9999,0,0,239,11,0,1980-01-06T03:18:49,1633358170.0283039,2021-10-04T17:36:10,0.0,0.0,0.0
315965934,235000,1133326,138987000,0,2178,0,76,637813700,0,0,649623104,0,0,0,12037,9999,0,0,108,11,0,1980-01-06T03:18:54,1633358175.77682,2021-10-04T17:36:15,0.0,0.0,0.0
315965940,291000,1139376,138993000,0,2178,0,76,637813700,0,0,649624704,0,0,0,12068,9999,0,0,7,11,0,1980-01-06T03:19:00,1633358183.34656,2021-10-04T17:36:23,0.0,0.0,0.0
315965943,394000,1142477,138996000,0,2178,0,76,637813700,0,0,649625472,0,0,0,12084,9999,0,0,86,11,0,1980-01-06T03:19:03,1633358188.446925,2021-10-04T17:36:28,0.0,0.0,0.0
315965951,274000,1150348,139004000,0,2178,0,76,637813700,0,0,649627712,0,0,0,12125,9999,0,0,28,11,0,1980-01-06T03:19:11,1633358192.03696,2021-10-04T17:36:32,0.0,0.0,0.0
315965955,448000,1154517,139008000,0,2178,0,76,637813700,0,0,649628800,0,0,0,12146,9999,0,0,134,11,0,1980-01-06T03:19:15,1633358197.106669,2021-10-04T17:36:37,0.0,0.0,0.0
315965960,284000,1159349,139013000,0,2178,0,76,637813700,0,0,649630208,0,0,0,12171,9999,0,0,3,11,0,1980-01-06T03:19:20,1633358201.5967278,2021-10-04T17:36:41,0.0,0.0,0.0
315965965,271000,1164331,139018000,0,2178,0,76,637813700,0,0,649631616,0,0,0,12197,9999,0,0,131,11,0,1980-01-06T03:19:25,1633358207.276968,2021-10-04T17:36:47,0.0,0.0,0.0
315965969,291000,1168348,139022000,0,2178,0,76,637813700,0,0,649632768,0,0,0,12217,9999,0,0,234,11,0,1980-01-06T03:19:29,1633358210.2065809,2021-10-04T17:36:50,0.0,0.0,0.0
315965974,279000,1173331,139027000,0,2178,0,76,637813700,0,0,649634112,0,0,0,12243,9999,0,0,106,11,0,1980-01-06T03:19:34,1633358215.2767448,2021-10-04T17:36:55,0.0,0.0,0.0
315965979,467000,1178514,139032000,0,2178,0,76,637813700,0,0,649635520,0,0,0,12268,9999,0,0,237,11,0,1980-01-06T03:19:39,1633358220.937469,2021-10-04T17:37:00,0.0,0.0,0.0
315965983,288000,1182330,139036000,0,2178,0,76,637813700,0,0,649636672,0,0,0,12289,9999,0,0,76,11,0,1980-01-06T03:19:43,1633358227.937173,2021-10-04T17:37:07,0.0,0.0,0.0
315965987,307000,1186346,139040000,0,2178,0,76,637813700,0,0,649637824,0,0,0,12309,9999,0,0,175,11,0,1980-01-06T03:19:47,1633358230.8972409,2021-10-04T17:37:10,0.0,0.0,0.0
315965995,299000,1194329,139048000,0,2178,0,76,637813700,0,0,649640192,0,0,0,12350,9999,0,0,121,11,0,1980-01-06T03:19:55,1633358236.566653,2021-10-04T17:37:16,0.0,0.0,0.0
315965999,320000,1198347,139052000,0,2178,0,76,637813700,0,0,649641344,0,0,0,12370,9999,0,0,224,11,0,1980-01-06T03:19:59,1633358241.61692,2021-10-04T17:37:21,0.0,0.0,0.0
315966003,485000,1202510,139056000,0,2178,0,76,637813700,0,0,649642560,0,0,0,12377,9999,0,0,57,11,0,1980-01-06T03:20:03,1633358243.976388,2021-10-04T17:37:23,0.0,0.0,0.0
315966009,480000,1208501,139062000,0,2178,0,76,637813700,0,0,649644352,0,0,0,12400,9999,0,0,201,11,0,1980-01-06T03:20:09,1633358250.2866678,2021-10-04T17:37:30,0.0,0.0,0.0
315966013,339000,1212356,139066000,0,2178,0,76,637813700,0,0,649645568,0,0,0,12420,9999,0,0,40,11,0,1980-01-06T03:20:13,1633358254.807344,2021-10-04T17:37:34,0.0,0.0,0.0
315966018,326000,1217338,139071000,0,2178,0,76,637813700,0,0,649647040,0,0,0,12445,9999,0,0,168,11,0,1980-01-06T03:20:18,1633358259.906548,2021-10-04T17:37:39,0.0,0.0,0.0
315966023,314000,1222321,139076000,0,2178,0,76,637813700,0,0,649648512,0,0,0,12471,9999,0,0,40,11,0,1980-01-06T03:20:23,1633358265.547705,2021-10-04T17:37:45,0.0,0.0,0.0
315966027,483000,1226487,139080000,0,2178,0,76,637813700,0,0,649649728,0,0,0,12491,9999,0,0,146,11,0,1980-01-06T03:20:27,1633358268.5180569,2021-10-04T17:37:48,0.0,0.0,0.0
315966032,321000,1231320,139085000,0,2178,0,76,637813700,0,0,649651264,0,0,0,12516,9999,0,0,15,11,0,1980-01-06T03:20:32,1633358275.476505,2021-10-04T17:37:55,0.0,0.0,0.0
315966039,494000,1238486,139092000,0,2178,0,76,637813700,0,0,649653376,0,0,0,12550,9999,0,0,198,11,0,1980-01-06T03:20:39,1633358281.196712,2021-10-04T17:38:01,0.0,0.0,0.0
315966044,383000,1243370,139097000,0,2178,0,76,637813700,0,0,649654976,0,0,0,12575,9999,0,0,64,11,0,1980-01-06T03:20:44,1633358286.36724,2021-10-04T17:38:06,0.0,0.0,0.0
315966048,350000,1247332,139101000,0,2178,0,76,637813700,0,0,649656192,0,0,0,12595,9999,0,0,162,11,0,1980-01-06T03:20:48,1633358289.366605,2021-10-04T17:38:09,0.0,0.0,0.0
315966054,356000,1253333,139107000,0,2178,0,76,637813700,0,0,649658112,0,0,0,12625,9999,0,0,57,11,0,1980-01-06T03:20:54,1633358295.046336,2021-10-04T17:38:15,0.0,0.0,0.0
315966057,509000,1256482,139110000,0,2178,0,76,637813700,0,0,649659008,0,0,0,12640,9999,0,0,137,11,0,1980-01-06T03:20:57,1633358300.177173,2021-10-04T17:38:20,0.0,0.0,0.0
315966062,349000,1261317,139115000,0,2178,0,76,637813700,0,0,649660608,0,0,0,12664,9999,0,0,6,11,0,1980-01-06T03:21:02,1633358305.286917,2021-10-04T17:38:25,0.0,0.0,0.0
315966067,374000,1266337,139120000,0,2178,0,76,637813700,0,0,649662208,0,0,0,12689,9999,0,0,130,11,0,1980-01-06T03:21:07,1633358308.2765129,2021-10-04T17:38:28,0.0,0.0,0.0
315966072,361000,1271319,139125000,0,2178,0,76,637813700,0,0,649663936,0,0,0,12714,9999,0,0,2,11,0,1980-01-06T03:21:12,1633358313.3588688,2021-10-04T17:38:33,0.0,0.0,0.0
315966076,380000,1275335,139129000,0,2178,0,76,637813700,0,0,649665344,0,0,0,12733,9999,0,0,105,11,0,1980-01-06T03:21:16,1633358318.466485,2021-10-04T17:38:38,0.0,0.0,0.0
315966082,386000,1281335,139135000,0,2178,0,76,637813700,0,0,649667456,0,0,0,12763,9999,0,0,3,11,0,1980-01-06T03:21:22,1633358324.22666,2021-10-04T17:38:44,0.0,0.0,0.0
315966085,391000,1284337,139138000,0,2178,0,76,637813700,0,0,649668544,0,0,0,12777,9999,0,0,80,11,0,1980-01-06T03:21:25,1633358327.1862679,2021-10-04T17:38:47,0.0,0.0,0.0
315966090,379000,1289320,139143000,0,2178,0,76,637813700,0,0,649670336,0,0,0,12802,9999,0,0,208,11,0,1980-01-06T03:21:30,1633358332.316488,2021-10-04T17:38:52,0.0,0.0,0.0
315966095,415000,1294351,139148000,0,2178,0,76,637813700,0,0,649672128,0,0,0,12826,9999,0,0,81,11,0,1980-01-06T03:21:35,1633358337.4562318,2021-10-04T17:38:57,0.0,0.0,0.0
315966100,405000,1299336,139153000,0,2178,0,76,637813700,0,0,649673920,0,0,0,12851,9999,0,0,206,11,0,1980-01-06T03:21:40,1633358340.3775408,2021-10-04T17:39:00,0.0,0.0,0.0
315966104,425000,1303352,139157000,0,2178,0,76,637813700,0,0,649675392,0,0,0,12870,9999,0,0,49,11,0,1980-01-06T03:21:44,1633358345.496508,2021-10-04T17:39:05,0.0,0.0,0.0
315966110,429000,1309350,139163000,0,2178,0,76,637813700,0,0,649677568,0,0,0,12899,9999,0,0,198,11,0,1980-01-06T03:21:50,1633358351.206517,2021-10-04T17:39:11,0.0,0.0,0.0
315966114,451000,1313368,139167000,0,2178,0,76,637813700,0,0,649679104,0,0,0,12919,9999,0,0,45,11,0,1980-01-06T03:21:54,1633358356.3270118,2021-10-04T17:39:16,0.0,0.0,0.0
315966118,421000,1317334,139171000,0,2178,0,76,637813700,0,0,649680576,0,0,0,12938,9999,0,0,147,11,0,1980-01-06T03:21:58,1633358359.3061478,2021-10-04T17:39:19,0.0,0.0,0.0
315966123,610000,1322517,139176000,0,2178,0,76,637813700,0,0,649682432,0,0,0,12962,9999,0,0,23,11,0,1980-01-06T03:22:03,1633358364.928048,2021-10-04T17:39:24,0.0,0.0,0.0
315966128,433000,1327336,139181000,0,2178,0,76,637813700,0,0,649684288,0,0,0,12986,9999,0,0,143,11,0,1980-01-06T03:22:08,1633358369.986117,2021-10-04T17:39:29,0.0,0.0,0.0
315966133,421000,1332319,139186000,0,2178,0,76,637813700,0,0,649686144,0,0,0,13010,9999,0,0,15,11,0,1980-01-06T03:22:13,1633358375.086112,2021-10-04T17:39:35,0.0,0.0,0.0
315966137,445000,1336339,139190000,0,2178,0,76,637813700,0,0,649687680,0,0,0,13029,9999,0,0,118,11,0,1980-01-06T03:22:17,1633358380.7766728,2021-10-04T17:39:40,0.0,0.0,0.0
315966142,432000,1341321,139195000,0,2178,0,76,637813700,0,0,649689600,0,0,0,13053,9999,0,0,246,11,0,1980-01-06T03:22:22,1633358383.7565,2021-10-04T17:39:43,0.0,0.0,0.0
315966146,454000,1345339,139199000,0,2178,0,76,637813700,0,0,649691136,0,0,0,13072,9999,0,0,93,11,0,1980-01-06T03:22:26,1633358388.8464968,2021-10-04T17:39:48,0.0,0.0,0.0
315966152,459000,1351338,139205000,0,2178,0,76,637813700,0,0,649693376,0,0,0,13101,9999,0,0,247,11,0,1980-01-06T03:22:32,1633358393.967793,2021-10-04T17:39:53,0.0,0.0,0.0
315966156,476000,1355351,139209000,0,2178,0,76,637813700,0,0,649694976,0,0,0,13120,9999,0,0,93,11,0,1980-01-06T03:22:36,1633358396.8971078,2021-10-04T17:39:56,0.0,0.0,0.0
315966161,462000,1360332,139214000,0,2178,0,76,637813700,0,0,649696896,0,0,0,13144,9999,0,0,216,11,0,1980-01-06T03:22:41,1633358402.0364559,2021-10-04T17:40:02,0.0,0.0,0.0
315966165,633000,1364499,139218000,0,2178,0,76,637813700,0,0,649698432,0,0,0,13163,9999,0,0,62,11,0,1980-01-06T03:22:45,1633358407.726028,2021-10-04T17:40:07,0.0,0.0,0.0
315966170,472000,1369334,139223000,0,2178,0,76,637813700,0,0,649700416,0,0,0,13187,9999,0,0,186,11,0,1980-01-06T03:22:50,1633358412.2376928,2021-10-04T17:40:12,0.0,0.0,0.0
315966174,491000,1373348,139227000,0,2178,0,76,637813700,0,0,649702016,0,0,0,13206,9999,0,0,33,11,0,1980-01-06T03:22:54,1633358415.756917,2021-10-04T17:40:15,0.0,0.0,0.0
315966180,469000,1379320,139233000,0,2178,0,76,637813700,0,0,649704320,0,0,0,13234,9999,0,0,183,11,0,1980-01-06T03:23:00,1633358420.836081,2021-10-04T17:40:20,0.0,0.0,0.0
315966184,487000,1383334,139237000,0,2178,0,76,637813700,0,0,649705920,0,0,0,13253,9999,0,0,32,11,0,1980-01-06T03:23:04,1633358425.976404,2021-10-04T17:40:25,0.0,0.0,0.0
315966188,521000,1387364,139241000,0,2178,0,76,637813700,0,0,649707520,0,0,0,13272,9999,0,0,134,11,0,1980-01-06T03:23:08,1633358431.096597,2021-10-04T17:40:31,0.0,0.0,0.0
315966193,532000,1392370,139246000,0,2178,0,76,637813700,0,0,649709568,0,0,0,13295,9999,0,0,5,11,0,1980-01-06T03:23:13,1633358434.616353,2021-10-04T17:40:34,0.0,0.0,0.0
315966198,493000,1397326,139251000,0,2178,0,76,637813700,0,0,649711552,0,0,0,13319,9999,0,0,131,11,0,1980-01-06T03:23:18,1633358439.776113,2021-10-04T17:40:39,0.0,0.0,0.0
315966203,501000,1402329,139256000,0,2178,0,76,637813700,0,0,649713600,0,0,0,13342,9999,0,0,2,11,0,1980-01-06T03:23:23,1633358444.9358718,2021-10-04T17:40:44,0.0,0.0,0.0
315966208,511000,1407334,139261000,0,2178,0,76,637813700,0,0,649715584,0,0,0,13366,9999,0,0,129,11,0,1980-01-06T03:23:28,1633358450.0466769,2021-10-04T17:40:50,0.0,0.0,0.0
315966212,509000,1411328,139265000,0,2178,0,76,637813700,0,0,649717248,0,0,0,13384,9999,0,0,234,11,0,1980-01-06T03:23:32,1633358452.9966009,2021-10-04T17:40:52,0.0,0.0,0.0
315966217,519000,1416333,139270000,0,2178,0,76,637813700,0,0,649719296,0,0,0,13408,9999,0,0,105,11,0,1980-01-06T03:23:37,1633358458.686137,2021-10-04T17:40:58,0.0,0.0,0.0
315966222,527000,1421336,139275000,0,2178,0,76,637813700,0,0,649721408,0,0,0,13431,9999,0,0,233,11,0,1980-01-06T03:23:42,1633358464.416509,2021-10-04T17:41:04,0.0,0.0,0.0
315966227,537000,1426341,139280000,0,2178,0,76,637813700,0,0,649723456,0,0,0,13454,9999,0,0,105,11,0,1980-01-06T03:23:47,1633358469.536185,2021-10-04T17:41:09,0.0,0.0,0.0
315966232,545000,1431345,139285000,0,2178,0,76,637813700,0,0,649725568,0,0,0,13477,9999,0,0,232,11,0,1980-01-06T03:23:52,1633358472.485869,2021-10-04T17:41:12,0.0,0.0,0.0
315966236,543000,1435338,139289000,0,2178,0,76,637813700,0,0,649727232,0,0,0,13496,9999,0,0,81,11,0,1980-01-06T03:23:56,1633358477.625901,2021-10-04T17:41:17,0.0,0.0,0.0
315966241,560000,1440351,139294000,0,2178,0,76,637813700,0,0,649729280,0,0,0,13519,9999,0,0,208,11,0,1980-01-06T03:24:01,1633358482.7761328,2021-10-04T17:41:22,0.0,0.0,0.0
315966245,578000,1444365,139298000,0,2178,0,76,637813700,0,0,649731072,0,0,0,13538,9999,0,0,52,11,0,1980-01-06T03:24:05,1633358488.5259838,2021-10-04T17:41:28,0.0,0.0,0.0
315966250,564000,1449345,139303000,0,2178,0,76,637813700,0,0,649733120,0,0,0,13561,9999,0,0,178,11,0,1980-01-06T03:24:10,1633358491.4961078,2021-10-04T17:41:31,0.0,0.0,0.0
315966254,546000,1453323,139307000,0,2178,0,76,637813700,0,0,649734848,0,0,0,13579,9999,0,0,25,11,0,1980-01-06T03:24:14,1633358496.625876,2021-10-04T17:41:36,0.0,0.0,0.0
315966260,554000,1459325,139313000,0,2178,0,76,637813700,0,0,649737408,0,0,0,13607,9999,0,0,180,11,0,1980-01-06T03:24:20,1633358502.3357959,2021-10-04T17:41:42,0.0,0.0,0.0
315966264,559000,1463327,139317000,0,2178,0,76,637813700,0,0,649739136,0,0,0,13625,9999,0,0,27,11,0,1980-01-06T03:24:24,1633358506.876644,2021-10-04T17:41:46,0.0,0.0,0.0
315966269,587000,1468349,139322000,0,2178,0,76,637813700,0,0,649741312,0,0,0,13648,9999,0,0,154,11,0,1980-01-06T03:24:29,1633358509.8465009,2021-10-04T17:41:49,0.0,0.0,0.0
315966274,605000,1473362,139327000,0,2178,0,76,637813700,0,0,649743488,0,0,0,13671,9999,0,0,22,11,0,1980-01-06T03:24:34,1633358515.576129,2021-10-04T17:41:55,0.0,0.0,0.0
315966279,768000,1478519,139332000,0,2178,0,76,637813700,0,0,649745728,0,0,0,13694,9999,0,0,149,11,0,1980-01-06T03:24:39,1633358520.706353,2021-10-04T17:42:00,0.0,0.0,0.0
315966283,616000,1482365,139336000,0,2178,0,76,637813700,0,0,649747520,0,0,0,13712,9999,0,0,246,11,0,1980-01-06T03:24:43,1633358525.896517,2021-10-04T17:42:05,0.0,0.0,0.0
315966289,610000,1488352,139342000,0,2178,0,76,637813700,0,0,649750144,0,0,0,13739,9999,0,0,144,11,0,1980-01-06T03:24:49,1633358529.515864,2021-10-04T17:42:09,0.0,0.0,0.0
315966293,579000,1492318,139346000,0,2178,0,76,637813700,0,0,649751872,0,0,0,13757,9999,0,0,246,11,0,1980-01-06T03:24:53,1633358534.628288,2021-10-04T17:42:14,0.0,0.0,0.0
315966297,782000,1496516,139350000,0,2178,0,76,637813700,0,0,649753728,0,0,0,13775,9999,0,0,97,11,0,1980-01-06T03:24:57,1633358539.736445,2021-10-04T17:42:19,0.0,0.0,0.0
315966302,617000,1501347,139355000,0,2178,0,76,637813700,0,0,649755968,0,0,0,13798,9999,0,0,222,11,0,1980-01-06T03:25:02,1633358544.8761919,2021-10-04T17:42:24,0.0,0.0,0.0
315966306,635000,1505361,139359000,0,2178,0,76,637813700,0,0,649757760,0,0,0,13816,9999,0,0,69,11,0,1980-01-06T03:25:06,1633358547.895717,2021-10-04T17:42:27,0.0,0.0,0.0
315966311,623000,1510344,139364000,0,2178,0,76,637813700,0,0,649760128,0,0,0,13839,9999,0,0,197,11,0,1980-01-06T03:25:11,1633358553.086217,2021-10-04T17:42:33,0.0,0.0,0.0
