time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian
315964850,53200,52573,5.127089977264404,100,13,0,1980-01-06T03:00:50
315964851,53200,53573,5.070902347564697,112,13,0,1980-01-06T03:00:51
315964852,53200,54573,4.9585280418396,125,13,0,1980-01-06T03:00:52
315964853,53200,55573,4.916387557983398,136,13,0,1980-01-06T03:00:53
315964854,53200,56573,4.846153259277344,147,13,0,1980-01-06T03:00:54
315964855,53200,57573,4.81805944442749,160,13,0,1980-01-06T03:00:55
315964856,53200,58573,4.775919437408447,172,13,0,1980-01-06T03:00:56
315964857,53200,59573,4.761872291564941,183,13,0,1980-01-06T03:00:57
315964858,53200,60573,4.761872291564941,196,13,0,1980-01-06T03:00:58
315964859,53200,61573,4.789965629577637,207,13,0,1980-01-06T03:00:59
315964860,53200,62573,4.804013252258301,218,13,0,1980-01-06T03:01:00
315964861,53200,63573,4.846153259277344,232,13,0,1980-01-06T03:01:01
315964862,53200,64573,4.930434703826904,243,13,0,1980-01-06T03:01:02
315964863,53200,65573,5.014715671539307,254,13,0,1980-01-06T03:01:03
315964864,53200,66573,5.127089977264404,11,13,0,1980-01-06T03:01:04
315964865,53200,67573,5.295651435852051,22,13,0,1980-01-06T03:01:05
315964866,53200,68573,5.492306709289551,34,13,0,1980-01-06T03:01:06
315964867,53200,69573,5.73110294342041,47,13,0,1980-01-06T03:01:07
315964868,53200,70573,5.997992992401123,58,13,0,1980-01-06T03:01:08
315964869,53200,71573,6.321070194244385,69,13,0,1980-01-06T03:01:09
315964870,53200,72573,6.644145965576172,82,13,0,1980-01-06T03:01:10
315964871,53200,73573,7.023409843444824,94,13,0,1980-01-06T03:01:11
315964872,53200,74573,7.374581336975098,105,13,0,1980-01-06T03:01:12
315964873,53200,75573,7.711704730987549,118,13,0,1980-01-06T03:01:13
315964874,53200,76573,8.105015754699707,129,13,0,1980-01-06T03:01:14
315964875,53200,77573,8.470232963562012,140,13,0,1980-01-06T03:01:15
315964876,53200,78573,8.807357788085938,154,13,0,1980-01-06T03:01:16
315964877,53200,79573,9.158528327941895,165,13,0,1980-01-06T03:01:17
315964878,53200,80573,9.509697914123535,176,13,0,1980-01-06T03:01:18
315964879,53200,81573,9.832775115966797,189,13,0,1980-01-06T03:01:19
315964880,53200,82573,10.155852317810059,200,13,0,1980-01-06T03:01:20
315964881,53200,83573,10.464881896972656,212,13,0,1980-01-06T03:01:21
315964882,53200,84573,10.773911476135254,225,13,0,1980-01-06T03:01:22
315964883,53200,85573,11.054848670959473,236,13,0,1980-01-06T03:01:23
315964884,53200,86573,11.335784912109375,247,13,0,1980-01-06T03:01:24
315964885,53200,87573,11.588627815246582,4,13,0,1980-01-06T03:01:25
315964886,53200,88573,11.869564056396484,16,13,0,1980-01-06T03:01:26
315964887,53200,89573,12.122406959533691,27,13,0,1980-01-06T03:01:27
315964888,53200,90573,12.347155570983887,40,13,0,1980-01-06T03:01:28
315964889,53200,91573,12.614046096801758,51,13,0,1980-01-06T03:01:29
315964890,53200,92573,12.838794708251953,62,13,0,1980-01-06T03:01:30
315964891,53200,93573,13.0494966506958,76,13,0,1980-01-06T03:01:31
315964892,53200,94573,13.260199546813965,87,13,0,1980-01-06T03:01:32
315964893,53200,95573,13.456853866577148,98,13,0,1980-01-06T03:01:33
315964894,53200,96573,13.625415802001953,111,13,0,1980-01-06T03:01:34
315964895,53200,97573,13.808025360107422,122,13,0,1980-01-06T03:01:35
315964896,53200,98573,13.976587295532227,134,13,0,1980-01-06T03:01:36
315964897,53200,99573,14.131101608276367,147,13,0,1980-01-06T03:01:37
315964898,53200,100573,14.271570205688477,158,13,0,1980-01-06T03:01:38
315964899,53200,101573,14.41203784942627,169,13,0,1980-01-06T03:01:39
315964900,53200,102573,14.552506446838379,182,13,0,1980-01-06T03:01:40
315964901,53200,103573,14.664880752563477,194,13,0,1980-01-06T03:01:41
315964902,53200,104573,14.791302680969238,205,13,0,1980-01-06T03:01:42
315964903,53200,105573,14.917724609375,218,13,0,1980-01-06T03:01:43
315964904,53200,106573,15.01605224609375,229,13,0,1980-01-06T03:01:44
315964905,53200,107573,15.114378929138184,240,13,0,1980-01-06T03:01:45
315964906,53200,108573,15.212706565856934,254,13,0,1980-01-06T03:01:46
315964907,53200,109573,15.311037063598633,9,13,0,1980-01-06T03:01:47
