time_s,time_us,time_steady,updated_time_steady,updated_time_from_s,updated_time_from_us,updated_time_from_base,updated_time_to_s,updated_time_to_us,updated_time_to_base,count_of_time_updates,count_of_aggressive_time_updates,imi_time_sync_steady,imi_count_of_syncs,imi_time_s,imi_time_us,imi_time_base,seq,srcSystem,srcComponent,time_gregorian
315965370,916005,571013,499141,315965299,8134,1,315965299,44069,1,5,1,570623,516,315965370,525882,1,178,10,0,1980-01-06T03:09:30
315965371,915336,572013,499141,315965299,8134,1,315965299,44069,1,5,1,571723,517,315965371,625877,1,181,10,0,1980-01-06T03:09:31
315965372,905872,573003,499141,315965299,8134,1,315965299,44069,1,5,1,572823,518,315965372,725590,1,184,10,0,1980-01-06T03:09:32
315965373,905863,574003,499141,315965299,8134,1,315965299,44069,1,5,1,572823,518,315965372,725590,1,187,10,0,1980-01-06T03:09:33
315965374,915389,575013,499141,315965299,8134,1,315965299,44069,1,5,1,573963,519,315965373,865868,1,190,10,0,1980-01-06T03:09:34
315965375,915394,576013,499141,315965299,8134,1,315965299,44069,1,5,1,575083,520,315965374,985859,1,193,10,0,1980-01-06T03:09:35
315965376,905871,577003,499141,315965299,8134,1,315965299,44069,1,5,1,576183,521,315965376,85514,1,196,10,0,1980-01-06T03:09:36
315965377,905473,578003,499141,315965299,8134,1,315965299,44069,1,5,1,577283,522,315965377,185850,1,199,10,0,1980-01-06T03:09:37
315965378,905896,579003,499141,315965299,8134,1,315965299,44069,1,5,1,578383,523,315965378,285479,1,202,10,0,1980-01-06T03:09:38
315965379,905867,580003,499141,315965299,8134,1,315965299,44069,1,5,1,579523,524,315965379,425877,1,205,10,0,1980-01-06T03:09:39
315965380,905662,581003,499141,315965299,8134,1,315965299,44069,1,5,1,579523,524,315965379,425877,1,208,10,0,1980-01-06T03:09:40
315965381,905868,582003,499141,315965299,8134,1,315965299,44069,1,5,1,581723,526,315965381,625610,1,211,10,0,1980-01-06T03:09:41
315965382,915496,583013,499141,315965299,8134,1,315965299,44069,1,5,1,582823,527,315965382,725526,1,214,10,0,1980-01-06T03:09:42
315965383,915359,584013,499141,315965299,8134,1,315965299,44069,1,5,1,582823,527,315965382,725526,1,217,10,0,1980-01-06T03:09:43
315965384,905871,585003,499141,315965299,8134,1,315965299,44069,1,5,1,583923,528,315965383,825882,1,220,10,0,1980-01-06T03:09:44
315965385,905482,586003,499141,315965299,8134,1,315965299,44069,1,5,1,583923,528,315965383,825882,1,223,10,0,1980-01-06T03:09:45
315965386,906202,587004,499141,315965299,8134,1,315965299,44069,1,5,1,586143,530,315965386,45868,1,226,10,0,1980-01-06T03:09:46
315965387,905479,588003,499141,315965299,8134,1,315965299,44069,1,5,1,587243,531,315965387,145726,1,229,10,0,1980-01-06T03:09:47
315965388,905468,589003,499141,315965299,8134,1,315965299,44069,1,5,1,587243,531,315965387,145726,1,232,10,0,1980-01-06T03:09:48
315965389,905872,590003,499141,315965299,8134,1,315965299,44069,1,5,1,587243,531,315965387,145726,1,235,10,0,1980-01-06T03:09:49
315965390,915752,591013,499141,315965299,8134,1,315965299,44069,1,5,1,590573,534,315965390,475516,1,238,10,0,1980-01-06T03:09:50
315965391,905871,592003,499141,315965299,8134,1,315965299,44069,1,5,1,590573,534,315965390,475516,1,241,10,0,1980-01-06T03:09:51
315965392,905491,593003,499141,315965299,8134,1,315965299,44069,1,5,1,592783,536,315965392,685880,1,244,10,0,1980-01-06T03:09:52
315965393,905479,594003,499141,315965299,8134,1,315965299,44069,1,5,1,593883,537,315965393,785873,1,247,10,0,1980-01-06T03:09:53
315965394,905872,595003,499141,315965299,8134,1,315965299,44069,1,5,1,593883,537,315965393,785873,1,250,10,0,1980-01-06T03:09:54
315965395,915477,596013,499141,315965299,8134,1,315965299,44069,1,5,1,594983,538,315965394,885864,1,253,10,0,1980-01-06T03:09:55
315965396,905484,597003,499141,315965299,8134,1,315965299,44069,1,5,1,594983,538,315965394,885864,1,0,10,0,1980-01-06T03:09:56
315965397,905876,598003,499141,315965299,8134,1,315965299,44069,1,5,1,597213,540,315965397,115481,1,3,10,0,1980-01-06T03:09:57
315965398,905872,599003,499141,315965299,8134,1,315965299,44069,1,5,1,597213,540,315965397,115481,1,6,10,0,1980-01-06T03:09:58
315965400,137404,600003,599767,315965399,669510,1,315965399,901497,1,6,1,599413,542,315965399,315877,1,9,10,0,1980-01-06T03:10:00
315965401,137415,601003,599767,315965399,669510,1,315965399,901497,1,6,1,599413,542,315965399,315877,1,12,10,0,1980-01-06T03:10:01
315965402,137789,602003,599767,315965399,669510,1,315965399,901497,1,6,1,599413,542,315965399,315877,1,15,10,0,1980-01-06T03:10:02
315965403,137784,603003,599767,315965399,669510,1,315965399,901497,1,6,1,602713,545,315965402,847469,1,18,10,0,1980-01-06T03:10:03
315965404,137800,604003,599767,315965399,669510,1,315965399,901497,1,6,1,602713,545,315965402,847469,1,21,10,0,1980-01-06T03:10:04
315965405,137392,605003,599767,315965399,669510,1,315965399,901497,1,6,1,602713,545,315965402,847469,1,24,10,0,1980-01-06T03:10:05
315965406,137404,606003,599767,315965399,669510,1,315965399,901497,1,6,1,604913,547,315965405,47423,1,27,10,0,1980-01-06T03:10:06
315965407,137792,607003,599767,315965399,669510,1,315965399,901497,1,6,1,606053,548,315965406,187806,1,30,10,0,1980-01-06T03:10:07
315965408,147519,608013,599767,315965399,669510,1,315965399,901497,1,6,1,606053,548,315965406,187806,1,33,10,0,1980-01-06T03:10:08
315965409,137789,609003,599767,315965399,669510,1,315965399,901497,1,6,1,608253,550,315965408,387784,1,36,10,0,1980-01-06T03:10:09
315965410,147259,610013,599767,315965399,669510,1,315965399,901497,1,6,1,609353,551,315965409,487789,1,39,10,0,1980-01-06T03:10:10
315965411,137388,611003,599767,315965399,669510,1,315965399,901497,1,6,1,609353,551,315965409,487789,1,42,10,0,1980-01-06T03:10:11
315965412,137397,612003,599767,315965399,669510,1,315965399,901497,1,6,1,609353,551,315965409,487789,1,45,10,0,1980-01-06T03:10:12
315965413,137448,613003,599767,315965399,669510,1,315965399,901497,1,6,1,609353,551,315965409,487789,1,48,10,0,1980-01-06T03:10:13
315965414,137393,614003,599767,315965399,669510,1,315965399,901497,1,6,1,613783,555,315965413,917794,1,51,10,0,1980-01-06T03:10:14
315965415,137785,615003,599767,315965399,669510,1,315965399,901497,1,6,1,614893,556,315965415,27792,1,54,10,0,1980-01-06T03:10:15
315965416,137399,616003,599767,315965399,669510,1,315965399,901497,1,6,1,614893,556,315965415,27792,1,57,10,0,1980-01-06T03:10:16
315965417,137377,617003,599767,315965399,669510,1,315965399,901497,1,6,1,615993,557,315965416,127794,1,60,10,0,1980-01-06T03:10:17
315965418,137397,618003,599767,315965399,669510,1,315965399,901497,1,6,1,615993,557,315965416,127794,1,63,10,0,1980-01-06T03:10:18
315965419,137382,619003,599767,315965399,669510,1,315965399,901497,1,6,1,618193,559,315965418,327793,1,66,10,0,1980-01-06T03:10:19
315965420,137785,620003,599767,315965399,669510,1,315965399,901497,1,6,1,619293,560,315965419,427792,1,69,10,0,1980-01-06T03:10:20
315965421,137804,621003,599767,315965399,669510,1,315965399,901497,1,6,1,620393,561,315965420,527788,1,72,10,0,1980-01-06T03:10:21
315965422,137817,622003,599767,315965399,669510,1,315965399,901497,1,6,1,621493,562,315965421,627497,1,75,10,0,1980-01-06T03:10:22
315965423,137383,623003,599767,315965399,669510,1,315965399,901497,1,6,1,622593,563,315965422,727391,1,78,10,0,1980-01-06T03:10:23
315965424,137423,624003,599767,315965399,669510,1,315965399,901497,1,6,1,623693,564,315965423,827806,1,81,10,0,1980-01-06T03:10:24
315965425,137393,625003,599767,315965399,669510,1,315965399,901497,1,6,1,624793,565,315965424,927761,1,84,10,0,1980-01-06T03:10:25
315965426,137447,626003,599767,315965399,669510,1,315965399,901497,1,6,1,624793,565,315965424,927761,1,87,10,0,1980-01-06T03:10:26
315965427,137413,627003,599767,315965399,669510,1,315965399,901497,1,6,1,625893,566,315965426,27553,1,90,10,0,1980-01-06T03:10:27
315965428,137785,628003,599767,315965399,669510,1,315965399,901497,1,6,1,627013,567,315965427,147786,1,93,10,0,1980-01-06T03:10:28
315965429,137780,629003,599767,315965399,669510,1,315965399,901497,1,6,1,628113,568,315965428,247481,1,96,10,0,1980-01-06T03:10:29
315965430,137447,630003,599767,315965399,669510,1,315965399,901497,1,6,1,629223,569,315965429,357723,1,99,10,0,1980-01-06T03:10:30
315965431,137408,631003,599767,315965399,669510,1,315965399,901497,1,6,1,629223,569,315965429,357723,1,102,10,0,1980-01-06T03:10:31
315965432,137792,632003,599767,315965399,669510,1,315965399,901497,1,6,1,629223,569,315965429,357723,1,105,10,0,1980-01-06T03:10:32
315965433,137780,633003,599767,315965399,669510,1,315965399,901497,1,6,1,632523,572,315965432,657788,1,108,10,0,1980-01-06T03:10:33
315965434,147271,634013,599767,315965399,669510,1,315965399,901497,1,6,1,633623,573,315965433,757794,1,111,10,0,1980-01-06T03:10:34
315965435,137405,635003,599767,315965399,669510,1,315965399,901497,1,6,1,633623,573,315965433,757794,1,114,10,0,1980-01-06T03:10:35
315965436,137406,636003,599767,315965399,669510,1,315965399,901497,1,6,1,635823,575,315965435,957798,1,117,10,0,1980-01-06T03:10:36
315965437,137785,637003,599767,315965399,669510,1,315965399,901497,1,6,1,635823,575,315965435,957798,1,120,10,0,1980-01-06T03:10:37
315965438,137408,638003,599767,315965399,669510,1,315965399,901497,1,6,1,636923,576,315965437,57451,1,123,10,0,1980-01-06T03:10:38
315965439,147273,639013,599767,315965399,669510,1,315965399,901497,1,6,1,638023,577,315965438,157813,1,126,10,0,1980-01-06T03:10:39
315965440,137789,640003,599767,315965399,669510,1,315965399,901497,1,6,1,639123,578,315965439,257798,1,129,10,0,1980-01-06T03:10:40
315965441,147508,641013,599767,315965399,669510,1,315965399,901497,1,6,1,639123,578,315965439,257798,1,132,10,0,1980-01-06T03:10:41
315965442,137415,642003,599767,315965399,669510,1,315965399,901497,1,6,1,641363,580,315965441,497376,1,135,10,0,1980-01-06T03:10:42
315965443,137788,643003,599767,315965399,669510,1,315965399,901497,1,6,1,642463,581,315965442,597800,1,138,10,0,1980-01-06T03:10:43
315965444,147300,644013,599767,315965399,669510,1,315965399,901497,1,6,1,642463,581,315965442,597800,1,141,10,0,1980-01-06T03:10:44
315965445,137804,645003,599767,315965399,669510,1,315965399,901497,1,6,1,642463,581,315965442,597800,1,144,10,0,1980-01-06T03:10:45
315965446,137786,646003,599767,315965399,669510,1,315965399,901497,1,6,1,645763,584,315965445,897507,1,147,10,0,1980-01-06T03:10:46
315965447,137380,647003,599767,315965399,669510,1,315965399,901497,1,6,1,646863,585,315965446,997462,1,150,10,0,1980-01-06T03:10:47
315965448,137389,648003,599767,315965399,669510,1,315965399,901497,1,6,1,646863,585,315965446,997462,1,153,10,0,1980-01-06T03:10:48
315965449,137785,649003,599767,315965399,669510,1,315965399,901497,1,6,1,646863,585,315965446,997462,1,156,10,0,1980-01-06T03:10:49
315965450,137781,650003,599767,315965399,669510,1,315965399,901497,1,6,1,649063,587,315965449,197462,1,159,10,0,1980-01-06T03:10:50
315965451,137788,651003,599767,315965399,669510,1,315965399,901497,1,6,1,650163,588,315965450,297794,1,162,10,0,1980-01-06T03:10:51
315965452,137781,652003,599767,315965399,669510,1,315965399,901497,1,6,1,651273,589,315965451,407539,1,165,10,0,1980-01-06T03:10:52
315965453,137673,653003,599767,315965399,669510,1,315965399,901497,1,6,1,652373,590,315965452,507390,1,168,10,0,1980-01-06T03:10:53
315965454,137404,654003,599767,315965399,669510,1,315965399,901497,1,6,1,653483,591,315965453,617584,1,171,10,0,1980-01-06T03:10:54
315965455,137400,655003,599767,315965399,669510,1,315965399,901497,1,6,1,654643,592,315965454,777626,1,174,10,0,1980-01-06T03:10:55
315965456,137402,656003,599767,315965399,669510,1,315965399,901497,1,6,1,655743,593,315965455,877414,1,177,10,0,1980-01-06T03:10:56
315965457,147331,657013,599767,315965399,669510,1,315965399,901497,1,6,1,656843,594,315965456,977812,1,180,10,0,1980-01-06T03:10:57
315965458,137770,658003,599767,315965399,669510,1,315965399,901497,1,6,1,656843,594,315965456,977812,1,183,10,0,1980-01-06T03:10:58
315965459,147248,659013,599767,315965399,669510,1,315965399,901497,1,6,1,657993,595,315965458,127794,1,186,10,0,1980-01-06T03:10:59
315965460,147261,660013,599767,315965399,669510,1,315965399,901497,1,6,1,659093,596,315965459,227563,1,189,10,0,1980-01-06T03:11:00
315965461,137385,661003,599767,315965399,669510,1,315965399,901497,1,6,1,660193,597,315965460,327507,1,192,10,0,1980-01-06T03:11:01
315965462,147314,662013,599767,315965399,669510,1,315965399,901497,1,6,1,661333,598,315965461,467501,1,195,10,0,1980-01-06T03:11:02
315965463,137781,663003,599767,315965399,669510,1,315965399,901497,1,6,1,662463,599,315965462,597807,1,198,10,0,1980-01-06T03:11:03
315965464,137788,664003,599767,315965399,669510,1,315965399,901497,1,6,1,662463,599,315965462,597807,1,201,10,0,1980-01-06T03:11:04
315965465,137803,665003,599767,315965399,669510,1,315965399,901497,1,6,1,664663,601,315965464,797794,1,204,10,0,1980-01-06T03:11:05
315965466,147309,666013,599767,315965399,669510,1,315965399,901497,1,6,1,664663,601,315965464,797794,1,207,10,0,1980-01-06T03:11:06
315965467,137383,667003,599767,315965399,669510,1,315965399,901497,1,6,1,664663,601,315965464,797794,1,210,10,0,1980-01-06T03:11:07
315965468,137781,668003,599767,315965399,669510,1,315965399,901497,1,6,1,664663,601,315965464,797794,1,213,10,0,1980-01-06T03:11:08
315965469,137784,669003,599767,315965399,669510,1,315965399,901497,1,6,1,667993,604,315965468,127803,1,216,10,0,1980-01-06T03:11:09
315965470,137792,670003,599767,315965399,669510,1,315965399,901497,1,6,1,669093,605,315965469,227447,1,219,10,0,1980-01-06T03:11:10
315965471,137784,671003,599767,315965399,669510,1,315965399,901497,1,6,1,670193,606,315965470,327795,1,222,10,0,1980-01-06T03:11:11
315965472,137524,672003,599767,315965399,669510,1,315965399,901497,1,6,1,671323,607,315965471,457698,1,225,10,0,1980-01-06T03:11:12
315965473,148197,673014,599767,315965399,669510,1,315965399,901497,1,6,1,672423,608,315965472,557412,1,228,10,0,1980-01-06T03:11:13
315965474,137788,674003,599767,315965399,669510,1,315965399,901497,1,6,1,673523,609,315965473,657410,1,231,10,0,1980-01-06T03:11:14
315965475,137389,675003,599767,315965399,669510,1,315965399,901497,1,6,1,674623,610,315965474,757388,1,234,10,0,1980-01-06T03:11:15
315965476,137781,676003,599767,315965399,669510,1,315965399,901497,1,6,1,675723,611,315965475,857791,1,237,10,0,1980-01-06T03:11:16
315965477,137393,677003,599767,315965399,669510,1,315965399,901497,1,6,1,675723,611,315965475,857791,1,240,10,0,1980-01-06T03:11:17
315965478,137423,678003,599767,315965399,669510,1,315965399,901497,1,6,1,675723,611,315965475,857791,1,243,10,0,1980-01-06T03:11:18
315965479,147289,679013,599767,315965399,669510,1,315965399,901497,1,6,1,675723,611,315965475,857791,1,246,10,0,1980-01-06T03:11:19
315965480,137843,680003,599767,315965399,669510,1,315965399,901497,1,6,1,679023,614,315965479,157781,1,249,10,0,1980-01-06T03:11:20
315965481,137802,681003,599767,315965399,669510,1,315965399,901497,1,6,1,680133,615,315965480,267786,1,252,10,0,1980-01-06T03:11:21
315965482,147253,682013,599767,315965399,669510,1,315965399,901497,1,6,1,681253,616,315965481,387455,1,255,10,0,1980-01-06T03:11:22
315965483,147253,683013,599767,315965399,669510,1,315965399,901497,1,6,1,682353,617,315965482,487794,1,2,10,0,1980-01-06T03:11:23
315965484,137546,684003,599767,315965399,669510,1,315965399,901497,1,6,1,683453,618,315965483,587802,1,5,10,0,1980-01-06T03:11:24
315965485,137785,685003,599767,315965399,669510,1,315965399,901497,1,6,1,684563,619,315965484,697392,1,8,10,0,1980-01-06T03:11:25
315965486,137784,686003,599767,315965399,669510,1,315965399,901497,1,6,1,685663,620,315965485,797403,1,11,10,0,1980-01-06T03:11:26
315965487,147271,687013,599767,315965399,669510,1,315965399,901497,1,6,1,685663,620,315965485,797403,1,14,10,0,1980-01-06T03:11:27
315965488,137800,688003,599767,315965399,669510,1,315965399,901497,1,6,1,685663,620,315965485,797403,1,17,10,0,1980-01-06T03:11:28
315965489,137778,689003,599767,315965399,669510,1,315965399,901497,1,6,1,685663,620,315965485,797403,1,20,10,0,1980-01-06T03:11:29
315965490,137423,690003,599767,315965399,669510,1,315965399,901497,1,6,1,688973,623,315965489,107794,1,23,10,0,1980-01-06T03:11:30
315965491,137796,691003,599767,315965399,669510,1,315965399,901497,1,6,1,690073,624,315965490,207431,1,26,10,0,1980-01-06T03:11:31
315965492,137789,692003,599767,315965399,669510,1,315965399,901497,1,6,1,690073,624,315965490,207431,1,29,10,0,1980-01-06T03:11:32
315965493,137875,693003,599767,315965399,669510,1,315965399,901497,1,6,1,692273,626,315965492,407797,1,32,10,0,1980-01-06T03:11:33
315965494,137411,694003,599767,315965399,669510,1,315965399,901497,1,6,1,693373,627,315965493,507790,1,35,10,0,1980-01-06T03:11:34
315965495,137784,695003,599767,315965399,669510,1,315965399,901497,1,6,1,694473,628,315965494,607792,1,38,10,0,1980-01-06T03:11:35
315965496,147326,696013,599767,315965399,669510,1,315965399,901497,1,6,1,695573,629,315965495,707787,1,41,10,0,1980-01-06T03:11:36
315965497,137497,697003,599767,315965399,669510,1,315965399,901497,1,6,1,696673,630,315965496,807400,1,44,10,0,1980-01-06T03:11:37
315965498,147270,698013,599767,315965399,669510,1,315965399,901497,1,6,1,696673,630,315965496,807400,1,47,10,0,1980-01-06T03:11:38
315965499,137425,699003,599767,315965399,669510,1,315965399,901497,1,6,1,698873,632,315965499,7797,1,50,10,0,1980-01-06T03:11:39
315965500,137379,700003,599767,315965399,669510,1,315965399,901497,1,6,1,698873,632,315965499,7797,1,53,10,0,1980-01-06T03:11:40
315965501,224986,701003,700457,315965500,591846,1,315965500,679528,1,7,1,698873,632,315965499,7797,1,56,10,0,1980-01-06T03:11:41
315965502,225376,702003,700457,315965500,591846,1,315965500,679528,1,7,1,701093,634,315965501,315388,1,59,10,0,1980-01-06T03:11:42
315965503,225379,703003,700457,315965500,591846,1,315965500,679528,1,7,1,702193,635,315965502,415029,1,62,10,0,1980-01-06T03:11:43
315965504,224990,704003,700457,315965500,591846,1,315965500,679528,1,7,1,703293,636,315965503,515384,1,65,10,0,1980-01-06T03:11:44
315965505,225379,705003,700457,315965500,591846,1,315965500,679528,1,7,1,704453,637,315965504,675383,1,68,10,0,1980-01-06T03:11:45
315965506,225383,706003,700457,315965500,591846,1,315965500,679528,1,7,1,705553,638,315965505,774986,1,71,10,0,1980-01-06T03:11:46
315965507,224983,707003,700457,315965500,591846,1,315965500,679528,1,7,1,705553,638,315965505,774986,1,74,10,0,1980-01-06T03:11:47
315965508,225379,708003,700457,315965500,591846,1,315965500,679528,1,7,1,707763,640,315965507,985387,1,77,10,0,1980-01-06T03:11:48
315965509,225386,709003,700457,315965500,591846,1,315965500,679528,1,7,1,707763,640,315965507,985387,1,80,10,0,1980-01-06T03:11:49
