time_s,time_us,time_steady,dna_temp,heater_is_on,seq,srcSystem,srcComponent,time_gregorian
315964804,874500,7395,23.800811767578125,0,77,13,0,1980-01-06T03:00:04
315964805,874500,8395,23.724822998046875,0,89,13,0,1980-01-06T03:00:05
315964806,874500,9395,23.762847900390625,0,102,13,0,1980-01-06T03:00:06
2,394900,1395,23.073699951171875,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,22.996429443359375,0,17,13,0,1970-01-01T03:00:03
6,106100,6395,23.1893310546875,0,66,13,0,1970-01-01T03:00:06
315964804,874400,7395,22.996429443359375,0,77,13,0,1980-01-06T03:00:04
315964805,874400,8395,23.112274169921875,0,89,13,0,1980-01-06T03:00:05
315964806,874400,9395,22.9190673828125,0,102,13,0,1980-01-06T03:00:06
2,394900,1395,21.54150390625,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,21.50146484375,0,17,13,0,1970-01-01T03:00:03
6,106000,6395,21.70123291015625,0,66,13,0,1970-01-01T03:00:06
315964804,874400,7395,21.461395263671875,0,77,13,0,1980-01-06T03:00:04
315964805,874400,8395,21.661376953125,0,89,13,0,1980-01-06T03:00:05
315964806,874400,9395,21.50146484375,0,102,13,0,1980-01-06T03:00:06
2,394900,1395,20.4876708984375,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,20.4876708984375,0,17,13,0,1970-01-01T03:00:03
6,106000,6395,20.733306884765625,0,66,13,0,1970-01-01T03:00:06
315964804,874400,7395,20.4876708984375,0,77,13,0,1980-01-06T03:00:04
315964805,874400,8395,20.610687255859375,0,89,13,0,1980-01-06T03:00:05
315964806,874400,9395,20.44659423828125,0,102,13,0,1980-01-06T03:00:06
2,394900,1395,18.248382568359375,0,6,13,0,1970-01-01T03:00:02
3,394900,2395,18.2918701171875,0,17,13,0,1970-01-01T03:00:03
6,105900,6395,18.465301513671875,0,66,13,0,1970-01-01T03:00:06
315964804,874200,7395,18.204864501953125,0,77,13,0,1980-01-06T03:00:04
315964805,874200,8395,18.378692626953125,0,89,13,0,1980-01-06T03:00:05
315964806,874200,9395,18.204864501953125,0,102,13,0,1980-01-06T03:00:06
2,394900,1395,15.210296630859375,1,6,13,0,1970-01-01T03:00:02
3,394900,2395,15.4461669921875,1,17,13,0,1970-01-01T03:00:03
